variant,seed,partition,molecule_id,reference_objective,reference_bond_objective,reference_angle_objective,reference_gradient_rms,reference_projected_movement,reference_projected_objective,source_objective,source_bond_objective,source_angle_objective,source_gradient_rms,source_projected_movement,source_projected_objective,source_minus_reference_objective
B,181,dev_b,COc1ccc(C(=O)NCc2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1OC,-2.629749114387927,-3.285386857339926,-1.9741113714359284,0.6844782686672228,0.0009999999999999903,-2.6612605848630717,-2.297992602853638,-2.94537104513648,-1.650614160570796,1.4307884438735632,0.0009999999999999985,-2.3694026974864997,0.3317565115342891
B,181,dev_b,O=C(Nc1cccc2ncccc12)c1cc(Br)ccc1Cl,-2.9216441153412482,-3.2451887292983117,-2.598099501384185,1.860764616378235,0.001000000000000003,-2.9723097525253364,-2.733396075073699,-3.2004864038310723,-2.2663057463163265,2.1619029257742466,0.0010000000000000041,-2.794203515252253,0.18824804026754904
B,181,dev_b,O=c1c(_C=N_O)coc2ccc3ccccc3c12,-1.7700392540562717,-3.2421412515627903,-0.29793725654975295,3.200487538835161,0.0009999999999999903,-1.850142590108749,-1.5850499913628184,-2.9329098246939664,-0.23719015803167043,4.126467432482672,0.0009999999999999846,-1.6899064160791055,0.18498926269345328
B,181,dev_b,O=C(_C=C_c1ccccc1Cl)Nc1ccncc1,-2.965770805040865,-3.3634027585624175,-2.5681388515193126,0.7883990866178711,0.0009999999999999957,-2.9841361200839485,-2.8759307012864825,-3.1917095297137337,-2.560151872859231,1.8362657940803087,0.0010000000000000046,-2.922815654965679,0.08984010375438256
B,181,dev_b,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,-2.848520958407774,-3.2790054547278635,-2.418036462087685,0.5925009111106175,0.001000000000000009,-2.8828104343713905,-2.6100689296573343,-2.930320823734918,-2.2898170355797505,1.2362685337121155,0.001000000000000002,-2.6855709264284595,0.23845202875043991
B,181,dev_b,CC(C)[C@@H]1C=C(C(=O)O)O[C@H](OCCCCO)C1,-2.7761730188865323,-3.252561835231363,-2.299784202541702,0.9568200436573415,0.0010000000000000002,-2.809570718126854,-2.1407533389023508,-2.526838873049812,-1.7546678047548898,2.5855282072414134,0.000999999999999999,-2.2385292820266525,0.6354196799841816
B,181,dev_b,O=C(CN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)N1CCN(c2ccc(F)cc2)CC1,-2.5230683061470254,-3.3112944977488383,-1.7348421145452129,1.1077490884734387,0.0010000000000000102,-2.568979121322079,-2.2476294052054975,-2.9291613638642207,-1.5660974465467739,1.90910592685132,0.0009999999999999968,-2.3311433852924877,0.2754389009415279
B,181,dev_b,O=C(NC1CCCCC1)c1cc(-c2ccccn2)nc2ccccc12,-2.9004557875790873,-3.33324574378064,-2.467665831377535,1.0734247911770485,0.0009999999999999827,-2.9432200408189244,-2.704186219483309,-2.98059152243263,-2.427780916533988,1.9245692551832583,0.0010000000000000067,-2.785675764053217,0.19626956809577845
B,181,dev_b,Cn1cccc1Cc1nnc(SCC(=O)Nc2nc3ccccc3s2)n1CCc1ccccc1,-2.73772958731305,-3.2079391348113,-2.2675200398148,0.3937860747015685,0.0010000000000000041,-2.7573749285594102,-2.5123547420908623,-2.8558151736507065,-2.168894310531018,1.2823727457712282,0.0009999999999999768,-2.5808310509788903,0.22537484522218776
B,181,dev_b,CN=C1SC(CC(=O)Nc2ccc(N3CCOCC3)cc2)C(=O)N1C,-2.770936384777736,-3.3072840242934816,-2.234588745261991,0.7902070430882278,0.0010000000000000028,-2.8034276007396457,-2.4749806272620924,-2.968127314852553,-1.9818339396716325,1.681686024272644,0.0010000000000000083,-2.547935050568965,0.29595575751564374
B,181,dev_b,N#CCOc1ccc2oc(-c3ccco3)cc(=O)c2c1,-1.6231646972845972,-3.3425213212275144,0.09619192665831985,2.4250960781518143,0.000999999999999992,-1.6887020894274978,-1.3319132189135103,-2.8195531000328766,0.15572666220585604,3.576516399233403,0.0010000000000000026,-1.4294674506035159,0.2912514783710869
B,181,dev_b,CCOC(=O)CSc1ccc2nnc(CCNS(=O)(=O)c3ccc(C)cc3)n2n1,-2.5545628004953214,-3.0882157324690116,-2.0209098685216307,1.142493930099881,0.0009999999999999838,-2.6049921080470897,-2.2263522072170883,-2.635317621865889,-1.817386792568287,1.941548852535864,0.0010000000000000289,-2.316854779947124,0.3282105932782331
B,181,dev_b,O=C(_C=C_c1ccc(OCCCF)cc1)Nc1ccnc(-c2ccncc2)n1,-2.7253374359965647,-3.166397041301496,-2.2842778306916336,0.9699946309143913,0.0010000000000000638,-2.7657235784522625,-2.5538940769995433,-2.9584764664300285,-2.1493116875690585,1.4428916653637496,0.001000000000000045,-2.616708147615653,0.17144335899702146
B,181,dev_b,CC(C)C(NC(=O)OCc1ccccc1)C(=O)OCC(=O)N1CCCCC1,-2.9270363211173063,-3.370100077079241,-2.4839725651553715,0.41381739139808577,0.0010000000000000117,-2.945160021771404,-2.4641331758582274,-2.7732876043290307,-2.1549787473874242,1.673057384473543,0.0009999999999999996,-2.550244638783529,0.46290314525907883
B,181,dev_b,CCCn1nc(C(=O)NCC(C)(C)N2CCOCC2)c2ccccc2c1=O,-2.760102657908492,-3.32831611091589,-2.191889204901094,0.5428139835991261,0.0009999999999999974,-2.786083083755242,-2.5548044403762917,-3.0997017554141615,-2.0099071253384224,1.2634114720809568,0.000999999999999968,-2.6186064267918576,0.20529821753220023
B,181,dev_b,CCN1CCN(Cc2nnc(-c3ccc(C)cc3)o2)CC1,-2.9605560739453987,-3.387948774830632,-2.533163373060166,0.6252932598349809,0.000999999999999976,-2.9835197635557393,-2.8122825302997985,-3.1674167292844575,-2.4571483313151394,1.4501790373899694,0.0010000000000000206,-2.8690804192461785,0.1482735436456002
B,181,dev_b,COc1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,-2.6985669824753993,-3.259954423000113,-2.137179541950685,1.1954965644785291,0.001000000000000013,-2.7398151192779783,-2.627612102128351,-3.0633262196321676,-2.191897984624535,1.7774251390969407,0.00100000000000001,-2.6906888519729177,0.07095488034704811
B,181,dev_b,COc1ccc(C(=O)N_N=C_c2ccc(OC)c(COc3ccccc3)c2)cc1,-2.745518483274058,-3.3904330262201485,-2.100603940327967,0.8343860551767042,0.0010000000000000002,-2.7828179219954348,-2.511148343688256,-3.0887521103086883,-1.9335445770678241,1.4909008908764905,0.0010000000000000044,-2.5808398863521385,0.23437013958580177
B,181,dev_b,O=C(CN(C(=O)Cn1nnc(-c2cccs2)n1)c1ccc2c(c1)OCCO2)NC1CCCCC1,-2.675739758783105,-3.317669184504264,-2.033810333061946,0.5498363856877612,0.001000000000000011,-2.703709847637092,-2.424203468630451,-2.9584212968217205,-1.889985640439182,1.1667434786962194,0.0009999999999999755,-2.488219359009147,0.25153629015265366
B,181,dev_b,O=[N+]([O-])c1ncccc1OCc1ccc(Br)cc1F,-2.857301259050791,-3.337294900265332,-2.3773076178362498,1.272667733957043,0.000999999999999989,-2.887957376174489,-2.1493826811316112,-3.139461934065517,-1.1593034281977055,3.1342401376171805,0.0009999999999999775,-2.2276938060185616,0.7079185779191799
B,181,dev_b,Cc1ccc2cc3cc(C(=O)N4CC(C)CC(C)C4)oc3nc2c1,-2.816936008511858,-3.2940187596529227,-2.339853257370793,1.193506563000228,0.0009999999999999946,-2.865147677665396,-2.5128004423634467,-2.8668186957887096,-2.1587821889381833,2.051949974458183,0.0009999999999999844,-2.6010771828176247,0.3041355661484113
B,181,dev_b,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,-2.485237213903398,-3.4828694135706675,-1.487605014236128,0.7811298063566352,0.0009999999999999985,-2.5240714065100285,-2.024501669661516,-2.9422569191771704,-1.1067464201458612,1.669227475282703,0.001000000000000011,-2.1119750720090966,0.4607355442418819
B,181,dev_b,CC(C)CCN1CCN(Cc2c(F)cccc2Cl)CC1CCO,-2.9408939879770424,-3.3963839773572504,-2.485403998596835,0.6109137623167323,0.0010000000000000024,-2.9677724377151886,-2.8074376406969614,-3.175369804078397,-2.439505477315526,1.1709155424005413,0.0009999999999999929,-2.861549471239904,0.13345634728008093
B,181,dev_b,CC(=O)N1N=C(c2ccco2)CC1c1ccco1,-2.72720790625848,-3.4448485415108614,-2.009567271006099,1.0686025407270547,0.0009999999999999963,-2.754490353130789,-2.4729176583204513,-3.0222716887704517,-1.9235636278704509,2.477750650577563,0.0010000000000000256,-2.541797036247739,0.2542902479380289
B,181,dev_b,CCCS(=O)(=O)N1CCCC(C(=O)NCCCOC(C)C)C1,-2.948441991489255,-3.379300985745586,-2.5175829972329247,0.38064557537586546,0.0009999999999999926,-2.9642284299764823,-2.708615039042477,-2.957489275562287,-2.459740802522666,1.4033268204863287,0.0009999999999999848,-2.7758187213149017,0.2398269524467782
B,181,dev_b,O=C(_C=C_c1cccc([N+](=O)[O-])c1)Nc1cc(C(=O)O)cc(C(=O)O)c1,-2.8914415961907154,-3.339852002445264,-2.4430311899361667,0.6578679737495325,0.0010000000000000315,-2.9121197311675235,-2.705176705085406,-3.0662092156711216,-2.3441441944996906,1.5594033107936025,0.0010000000000000271,-2.759139361519274,0.18626489110530953
B,181,dev_b,COC(=O)[C@@H](NC(=O)NCc1ccc(F)cc1)C(C)C,-2.9380930566050316,-3.290046683748193,-2.5861394294618703,0.4012663430609282,0.0010000000000000365,-2.949565636108402,-2.715323762242778,-2.9643147865874475,-2.466332737898108,1.7798970676667485,0.0010000000000000104,-2.7786271031628855,0.22276929436225368
B,181,dev_b,O=C(c1cc([N+](=O)[O-])[nH]n1)N1CCSCC1,-2.566560387500003,-3.2683250092620115,-1.8647957657379948,1.3156937501553976,0.0010000000000000024,-2.5969826010517534,-2.4912977763571815,-2.984844941986867,-1.9977506107274963,2.6344123613233132,0.0009999999999999725,-2.553966968022557,0.07526261114282162
B,181,dev_b,COC(=O)NC(NC(=S)Nc1cccc(C)c1)C(Cl)(Cl)Cl,-2.8130006321688685,-3.2018728142099766,-2.4241284501277605,0.7063196181460284,0.000999999999999974,-2.833100789491126,-2.556248793500016,-2.8412147996313464,-2.271282787368686,2.107542875067136,0.0009999999999999723,-2.623807592041178,0.25675183866885254
B,181,dev_b,COc1ccccc1CN(C)c1nnnn1-c1ccccc1,-2.8374086669957537,-3.282189658526417,-2.3926276754650906,0.717924554316749,0.000999999999999994,-2.860983475701992,-2.731617082987727,-3.0400600121361547,-2.4231741538392986,1.5650616575261374,0.0009999999999999846,-2.7870504282540356,0.1057915840080268
B,181,dev_b,C=CCN1CCN(C(=O)c2oc3ccccc3c2C)CC1,-2.7749640005255136,-3.3464003361999484,-2.2035276648510784,0.9578197596800226,0.000999999999999998,-2.809140117535435,-2.6130166119915526,-3.222407291159664,-2.0036259328234407,1.7686166080233627,0.0009999999999999814,-2.6794277805122917,0.16194738853396107
B,181,dev_b,CC(=O)N1c2ccc(S(=O)(=O)NCCC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2CC1C,-2.5743990977880404,-3.2674143583019695,-1.8813838372741114,0.7841348474373363,0.000999999999999994,-2.611734910608224,-2.352646805849344,-2.989954251948937,-1.7153393597497515,1.3004740701293922,0.0010000000000000148,-2.4186063356013587,0.22175229193869628
B,181,dev_b,COCCCN1CC23C=CC(O2)C(C(=O)OC)C3C1=O,-1.3448094163412383,-3.0362389992731424,0.34662016659066586,1.9901598519834163,0.0009999999999999953,-1.4163433560952567,-1.0660908488385474,-2.7146526984205672,0.5824710007434721,2.6123857330120774,0.001000000000000006,-1.1618552696412907,0.27871856750269086
B,181,dev_b,Cn1cc(C(=O)O)c(-c2ccncc2)n1,-2.685385568774781,-3.188716726837066,-2.1820544107124964,1.2807354481653541,0.0010000000000000167,-2.710945306050927,-2.3717315088466915,-3.060030930311315,-1.6834320873820678,2.156596802834581,0.0009999999999999996,-2.4178953679385877,0.3136540599280897
B,181,dev_b,COc1cc(C2_C(=C(_O)c3ccccc3)C(=O)C(=O)N2c2ccccn2)ccc1O,-2.7993353040650697,-3.292376748723307,-2.3062938594068325,0.9504783731267489,0.0009999999999999844,-2.840216877313625,-2.604358619178313,-3.098301815381358,-2.110415422975268,1.534366710209925,0.0010000000000000046,-2.6715957377772046,0.19497668488675668
B,181,dev_b,Cc1ccc(S(=O)(=O)CCc2nc3ccccc3[nH]2)cc1,-2.885657675247689,-3.373776743198491,-2.397538607296887,0.561201952723063,0.0010000000000000046,-2.902578647173108,-2.7322505869758498,-3.2242156788352667,-2.2402854951164333,1.2809042037895595,0.0010000000000000132,-2.7739999516007527,0.15340708827183924
B,181,dev_b,CCOc1ccc(CCNC(=O)c2cccc(NC3=NC4CS(=O)(=O)CC4S3)c2)cc1,-2.7648825461349174,-3.2486383750304437,-2.281126717239391,0.7604295139913256,0.0010000000000000028,-2.802143962050373,-2.35064724456049,-2.6963370829858646,-2.0049574061351154,1.6854925831166327,0.0009999999999999963,-2.439168016324503,0.41423530157442734
B,181,dev_b,COc1ccc(CCNC(=O)C2CCCN(Cc3nc(-c4ccccc4C)oc3C)C2)cc1OC,-2.8623067144756495,-3.3663653766460095,-2.3582480523052896,0.4618417623923689,0.000999999999999999,-2.8898268880720757,-2.4781108242435526,-2.70607563353837,-2.2501460149487356,1.3188427073800295,0.0009999999999999885,-2.564652594593528,0.384195890232097
B,181,dev_b,Cc1ccc(S(=O)(=O)C2(S(=O)(=O)c3ccc(C)cc3)CC2)cc1,14.38713469263999,-3.115770720774572,31.89004010605455,1.7929365470398655,0.000999999999999994,14.321230585059961,15.023853273560118,-2.905442628465211,32.953149175585445,2.140978365410392,0.0009999999999999996,14.942477014073525,0.6367185809201281
B,193,dev_a,CCN1CCN(c2cc3c(cc2F)c(=O)c(S(=O)(=O)c2ccccc2)cn3C)CC1,-2.5980109347930904,-3.346842077299587,-1.8491797922865938,0.7986613931159118,0.0010000000000000109,-2.6366787146422292,-2.342187543375461,-2.9846772339396033,-1.6996978528113191,1.4429893133363525,0.0009999999999999896,-2.4145378373815913,0.25582339141762933
B,193,dev_a,O=C1CCC(_C=C_c2ccccc2)=NN1Cc1ccc(Cl)c(Cl)c1,-2.9119121062245013,-3.4727786161246907,-2.3510455963243113,0.8205098919432559,0.000999999999999991,-2.9399343796391735,-2.736390879104956,-3.193737756311795,-2.2790440018981166,1.673365926540254,0.0009999999999999747,-2.7979212454822386,0.1755212271195452
B,193,dev_a,CCc1nnc(NC(=O)CSc2nnc(Cc3cccn3C)n2CCOC)s1,-2.5639942052892755,-3.0583525339398885,-2.0696358766386624,0.43627341301119626,0.0010000000000000104,-2.584021642563051,-2.3721183389573306,-2.7732603356169405,-1.970976342297721,1.2804295327152626,0.000999999999999966,-2.431942450254981,0.19187586633194487
B,193,dev_a,Fc1ccc(CN2CCCCCCC2)c(F)c1,-2.7356780238436507,-3.5574279069189085,-1.9139281407683926,0.684381637581416,0.0009999999999999911,-2.7564493774710916,-2.289498988213398,-3.07240348146441,-1.5065944949623853,2.415589455599053,0.0010000000000000098,-2.370266621736085,0.44617903563025285
B,193,dev_a,O=C(O)CCc1ccc(-c2ccc(Br)cc2)n1NC(=O)c1ccc([N+](=O)[O-])cc1,-2.762411340727307,-3.3603600147173243,-2.16446266673729,0.5405819385771222,0.0009999999999999846,-2.7817409006965597,-2.5793848529837162,-3.0516631202592137,-2.1071065857082187,1.5803547232575885,0.001000000000000019,-2.6443782171779917,0.18302648774359076
B,193,dev_a,Cc1ccc2oc(=O)c3cc(C(=O)NCCN4CCc5ccccc5C4)sc3c2c1,-2.5909833545548766,-3.301278459460628,-1.8806882496491248,1.0167094079427028,0.001000000000000006,-2.6381572010384735,-2.1330664792521477,-2.7128420416402528,-1.5532909168640425,1.8560529601723437,0.0009999999999999749,-2.2241330455824286,0.45791687530272895
B,193,dev_a,CC(C)(C)NC(=O)C(c1ccccn1)N(C(=O)c1csnn1)C1CCCC1,-2.7103885262568665,-3.2170925469093823,-2.2036845056043504,0.619545786412148,0.0009999999999999933,-2.738260362320975,-2.531928619339466,-2.9817178054550975,-2.0821394332238348,1.2066315776022745,0.0009999999999999957,-2.5890111757214926,0.17845990691740043
B,193,dev_a,CCCN(CCC)c1nc(N)nc(-c2cc(Cl)ccc2OC)n1,-2.8195133544876763,-3.1731981107016627,-2.4658285982736903,0.4309303837557549,0.0009999999999999907,-2.835921503166266,-2.51307717933577,-2.798207173328298,-2.2279471853432415,1.7914436085917238,0.0010000000000000052,-2.587671343970896,0.30643617515190646
B,193,dev_a,CSc1nc2ccc(NC(=O)CSc3nnc(N)s3)cc2s1,-2.5852140928193448,-3.014224415783067,-2.156203769855622,0.8331796908663696,0.0010000000000000234,-2.6091968707904556,-2.369654608352586,-2.752967672771503,-1.9863415439336687,2.054271767033991,0.0009999999999999987,-2.431649346100242,0.215559484466759
B,193,dev_a,COc1cc(_C=C_C(=O)OCC(=O)N2CCCCCC2)ccc1OCC#N,-2.4742765317215856,-3.375870818200705,-1.572682245242466,0.7620048783897223,0.0010000000000000182,-2.5089704017109513,-2.2630992524062856,-3.015866774498007,-1.5103317303145638,1.5737240940291275,0.0009999999999999998,-2.3374607032314834,0.21117727931529995
B,193,dev_a,Cc1cccc(NC(=S)NC2CC3C=CC2C3)c1,-1.5427312935067174,-3.331511357402783,0.246048770389348,1.1640423404674713,0.0009999999999999833,-1.5787319927828936,-1.3900828186335943,-3.0592773379489113,0.2791117006817227,2.056161995409827,0.0010000000000000106,-1.457760344497015,0.15264847487312316
B,193,dev_a,CC(C)Sc1ccc(C(=O)Nc2ccc(F)cc2F)cn1,-2.7745940856771893,-3.2399972536627293,-2.3091909176916494,1.6493870121148473,0.0010000000000000052,-2.826354185114117,-2.5925074946336917,-2.9102088678379308,-2.2748061214294526,2.519404981722747,0.0009999999999999944,-2.674227778927734,0.18208659104349767
B,193,dev_a,CN1CCN(C(=O)c2ccccc2NC(=O)CCN2C(=O)c3ccccc3C2=O)CC1,-2.632871594332413,-3.315840494797324,-1.9499026938675013,0.7235529124244117,0.0010000000000000096,-2.667004161836708,-2.476287883198819,-3.0479267982533473,-1.904648968144291,1.3430815542714176,0.0009999999999999885,-2.544187030144103,0.1565837111335937
B,193,dev_a,Cc1ccn2c(NCc3ccccc3)c(-c3cccs3)nc2c1,-2.446095781770757,-3.1503631756017985,-1.741828387939716,1.3360235783160888,0.0010000000000000263,-2.4931565461255625,-2.2874030108514702,-2.9597430393737083,-1.615062982329232,1.9091965419841506,0.0010000000000000159,-2.3576199778259608,0.1586927709192869
B,193,dev_a,C_C(CC(=O)NCc1ccco1)=N\NC(=O)CC#N,-2.664258117351394,-3.280726441525242,-2.047789793177546,0.9515336551771832,0.0010000000000000104,-2.6919158669344063,-2.6354244641446725,-3.136072162664151,-2.1347767656251944,1.3032022952568385,0.0010000000000000013,-2.6738395958511596,0.02883365320672171
B,193,dev_a,Cc1ccccc1NC(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CCCC3)cc21,-2.6812372609781754,-3.4482572572906824,-1.914217264665668,0.6302901559068165,0.0010000000000000078,-2.7099131325895374,-2.5631115245083596,-3.23408918658025,-1.8921338624364687,1.2471219148134904,0.0009999999999999953,-2.623389002639036,0.11812573646981583
B,193,dev_a,CN1C2C=C3C(C#N)=C(N)C(C#N)(C#N)[C@@H](c4ccc(Cl)cc4)[C@@H]3C1CC2,-2.3858433660009393,-3.1997748028689417,-1.5719119291329373,1.2341024607711066,0.00099999999999999,-2.436481006418102,-1.7949306089137527,-2.8763833039255333,-0.7134779139019722,2.202356455489493,0.0009999999999999933,-1.888495725631739,0.5909127570871866
B,193,dev_a,CCOc1cc(NC(=S)NCCCN2CCOCC2)c(OCC)cc1NC(=O)C1CCCCC1,-2.8037335454857706,-3.328400418581736,-2.279066672389805,0.4174210433352465,0.0009999999999999846,-2.830211753071842,-2.523045147827974,-2.9617807487618424,-2.0843095468941057,1.0258080440592727,0.0010000000000000252,-2.5934323468680027,0.2806883976577965
B,193,dev_a,O=C(CN1CCN(C(=O)C2CCCO2)CC1)Nc1ccc(Br)cc1,-2.8201461050114385,-3.414979682940425,-2.225312527082452,0.6824611569423723,0.0009999999999999911,-2.847071988083628,-2.43666846565151,-2.9352086951974337,-1.9381282361055858,1.8571635319435311,0.0010000000000000334,-2.515967715372789,0.3834776393599286
B,193,dev_a,COc1ccc(C2[NH2+]C(c3ccc(OC)c(OC)c3OC)C(C)C(=O)C2C)c(OC)c1OC,-2.5099065041467448,-3.247136405202581,-1.772676603090908,0.77322256000727,0.000999999999999985,-2.5570031175423447,-2.0545842095283704,-2.583748621744626,-1.525419797312115,1.564625474172435,0.0009999999999999864,-2.153800156637976,0.45532229461837437
B,193,dev_a,CCOC(=O)c1cnc2c(CC)cccc2c1NCCN1CCOCC1,-2.85404638256425,-3.2412822278948394,-2.4668105372336604,0.8558369693540513,0.0010000000000000026,-2.89380887055441,-2.5184892012680278,-2.742610857642294,-2.2943675448937615,1.66233470026458,0.000999999999999998,-2.601302672724163,0.33555718129622214
B,193,dev_a,COc1ccc(CNC(=O)CN(c2cc(C)cc(C)c2)S(=O)(=O)c2c(C)noc2C)cc1,-2.7019453842797283,-3.3037055763525514,-2.100185192206905,0.625553270261879,0.0009999999999999948,-2.7340301824240125,-2.6782855898657223,-3.0789261218701185,-2.2776450578613257,1.097313096588145,0.0009999999999999922,-2.737902191692231,0.023659794414006008
B,193,dev_a,COC(=O)c1cc(OC)c(OC)cc1NC(=O)CSc1ccccc1,-2.72623091617033,-3.2043102796957847,-2.248151552644875,1.2006173732045182,0.000999999999999992,-2.7732551494203435,-2.333764601936897,-3.034878186754108,-1.6326510171196866,1.7496840907446098,0.001000000000000011,-2.404861072966207,0.3924663142334328
B,193,dev_a,CCOC(=O)c1sc(NC(=O)CCC(=O)O)nc1C,-2.7026756391851894,-3.0989816223838127,-2.3063696559865665,0.8944507646660335,0.0010000000000000143,-2.7283038373612722,-2.583778023152848,-2.8524018827887483,-2.315154163516948,1.7792702142814647,0.0010000000000000074,-2.63712438544976,0.11889761603234117
B,193,dev_a,CC(_C=C1\SC(=S)N(c2ccc(C(=O)O)cc2)C1=O)=C\c1ccccc1,-2.8917832818681077,-3.3869630807369933,-2.3966034829992227,0.6462438688532433,0.0010000000000000106,-2.9132955828687184,-2.7140277576725014,-3.2047957717826447,-2.223259743562358,1.3776405687090265,0.0010000000000000126,-2.7638463121011236,0.17775552419560636
B,193,dev_a,CC(C(=O)NCC1CCCCC1)N1CCN(S(=O)(=O)_C=C_c2ccccc2)CC1,-2.932509026936331,-3.4391631711889934,-2.4258548826836686,0.4402906822092067,0.000999999999999998,-2.955184847478927,-2.5110149973515643,-2.9838128291143993,-2.0382171655887293,1.3785463424304318,0.0009999999999999753,-2.5905587779930803,0.42149402958476667
B,193,dev_a,Cc1c(Cc2ccc3c(c2)OCO3)sc(NC(=O)c2cccc3ccccc23)c1C(N)=O,-2.7842926303301128,-3.225178836244301,-2.3434064244159245,1.1248142192691468,0.0010000000000000367,-2.836054551150513,-2.4280032245061998,-2.6197962582270677,-2.236210190785332,2.0858559164169495,0.0010000000000000002,-2.5297182644794907,0.356289405823913
B,193,dev_a,COc1ccccc1N(C(=O)c1snc(C(N)=O)c1N)C(C(=O)NCc1ccccc1)c1ccc(O)cc1,-2.7285748372094334,-3.218382045635917,-2.2387676287829494,0.6040117434707153,0.0010000000000000022,-2.7629421200543822,-2.3771998359202353,-2.566864816467584,-2.187534855372887,1.602443503970289,0.001000000000000001,-2.4719715772105912,0.3513750012891981
B,193,dev_a,O=[N+]([O-])C(Br)(CO)CO,4.110518519607024,10.109722018330562,-1.888684979116513,25.59164342270639,0.0009999999999999922,3.732458946229626,3.4343352970922325,8.43988266825203,-1.571212074067565,23.76168653659188,0.0009999999999999903,3.0837306534581663,-0.6761832225147915
B,193,dev_a,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,-2.465835711405037,-3.068948879063273,-1.8627225437468005,1.5764234763991967,0.0009999999999999935,-2.5318211055455,-2.384708046618473,-2.901302440081098,-1.868113653155848,1.8718738766315415,0.000999999999999986,-2.4643525558207653,0.08112766478656397
B,193,dev_a,CC(C)CC(NS(=O)(=O)c1ccc2c(c1)oc(=O)n2C)C(=O)N1CC=C(c2ccccc2)CC1,-2.833152886742706,-3.3678403058209425,-2.298465467664469,0.47771199055208163,0.000999999999999973,-2.8583496592035393,-2.321315971542097,-2.538517871144103,-2.10411407194009,1.6942477345262659,0.0009999999999999673,-2.421953415847102,0.5118369152006093
B,193,dev_a,O=C(NCCc1ccccc1)C1CCCN(S(=O)(=O)c2cccs2)C1,-2.9510321446157795,-3.4508665461191703,-2.451197743112389,0.45688776327657715,0.0010000000000000254,-2.9685599717442033,-2.501267248552782,-2.979173637586357,-2.0233608595192067,1.7576170970091178,0.0009999999999999937,-2.5776891737526633,0.44976489606299763
B,193,dev_a,COc1cc(C(=O)OCC(=O)N2CCOCC2)c([N+](=O)[O-])cc1OC,-2.701554916600048,-3.245574017236433,-2.157535815963663,1.2436277101067281,0.0009999999999999992,-2.749144674077938,-2.323677124304587,-2.808266976453281,-1.8390872721558935,2.2352577657798625,0.000999999999999997,-2.413694899468814,0.37787779229546103
B,193,dev_a,CCC1(C)Cc2c(sc3[nH]c(=O)[nH]c(=O)c23)CS1,-2.3411058937730913,-3.1669308353277557,-1.5152809522184272,1.1097691869180415,0.0010000000000000085,-2.3713410651111655,-2.0292629803512017,-2.959651248047163,-1.0988747126552403,1.981705103598748,0.0009999999999999979,-2.0875176400696542,0.31184291342188963
B,193,dev_a,COc1ccc([N+](=O)[O-])cc1N(CC(=O)N1CCCCC1)S(C)(=O)=O,-2.789688902112074,-3.349231421606669,-2.2301463826174786,0.8162228074465661,0.0010000000000000013,-2.82210508880474,-2.609524165842899,-3.0791993773388864,-2.139848954346912,1.5476556766014358,0.0009999999999999953,-2.674614170995378,0.18016473626917495
B,193,dev_a,Cc1cc(NC(=O)CN2C(=O)CC(c3ccco3)Sc3ccccc32)no1,-2.782938892563352,-3.3646899236865946,-2.2011878614401086,0.7381495624523056,0.0010000000000000306,-2.8096000310066636,-2.713651039655521,-3.209355791553224,-2.217946287757818,1.2016903899790894,0.0010000000000000117,-2.7609094265046856,0.06928785290783068
B,193,dev_a,CC1(C)C2([N+](=O)[O-])CN3CC1([N+](=O)[O-])CN(C2)C3c1ccccc1,-2.8753283562686667,-3.378743564707423,-2.3719131478299107,0.9674680900323746,0.0010000000000000132,-2.9125574350861183,-2.4222315903751137,-2.7179847724427884,-2.126478408307439,2.1595956180175357,0.0009999999999999998,-2.5117328322601224,0.45309676589355297
B,193,dev_a,Cc1ccnc(N=Cc2nc(-c3ccccc3Br)oc2O)c1,-1.7847453511003737,-2.610236875312292,-0.9592538268884555,3.3987124850624895,0.0010000000000000007,-1.8937213443153118,-1.8507428811811248,-2.215502407639079,-1.485983354723171,3.8486926133739727,0.0009999999999999866,-1.9751330886708605,-0.06599753008075115
B,193,dev_a,C=CCN1CC[NH+](C(c2ccc(Cl)cc2)c2nnnn2CCc2ccc(OC)c(OC)c2)CC1,-2.825664886254147,-3.2950854064293993,-2.3562443660788954,0.5824765988851501,0.0009999999999999924,-2.859202826744545,-2.587292532121121,-3.003379855658981,-2.171205208583262,1.1472861085810955,0.0010000000000000005,-2.6569433724643483,0.23837235413302604
B,193,dev_a,O=C(COc1ccccc1[N+](=O)[O-])Nc1ccc2oc(=O)ccc2c1,-2.6768406982935335,-3.178082678093513,-2.1755987184935535,2.0259161495802704,0.0010000000000000052,-2.7445527430162473,-1.8712312275423593,-3.0199765710413584,-0.7224858840433601,2.6172318020751972,0.000999999999999971,-1.9611459755227134,0.8056094707511743
