split,molecule_id,sample_id,source_type,flexibility_group,rotatable_bond_count,input_to_target_aligned_RMSD,aligned_rms_displacement,mean_atom_displacement,max_atom_displacement,torsion_circular_change,max_rotatable_torsion_change,bond_validity_gain,angle_validity_gain,ring_validity_gain,clash_validity_gain,total_validity_gain,energy_drop,optimization_iterations,optimizer_status_code,convergence_status,acceptance_status,acceptance_reason,stop_reason,target_source,force_field_method,force_field_supported,small_gain_large_displacement
train,CN1C(=O)_C(=C_c2ccco2)SC1=Nc1cccc(C(=O)O)c1,train::CN1C(=O)_C(=C_c2ccco2)SC1=Nc1cccc(C(=O)O)c1__gen0000,cartesian_teacher_100k,medium,5,0.20904092490673065,0.20904092490673065,0.1865811049938202,0.3754226267337799,0.06734703481197357,0.2028648853302002,0.10631130635738373,0.08152754604816437,0.08462183177471161,0.0,0.2724606841802597,681.6442294624442,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CN1C(=O)_C(=C_c2ccco2)SC1=Nc1cccc(C(=O)O)c1,train::CN1C(=O)_C(=C_c2ccco2)SC1=Nc1cccc(C(=O)O)c1__gen0001,cartesian_teacher_100k,medium,5,0.21126103401184082,0.21126103401184082,0.18344493210315704,0.3997027575969696,0.04126822575926781,0.15883088111877441,0.11835718154907227,0.06606177985668182,0.10492412000894547,0.0,0.28934308141469955,912.3872898404962,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOC(=O)N1CCN(S(=O)(=O)N2CCCC(C(=O)NCCCN3CC(C)CC(C)C3)C2)CC1,train::CCOC(=O)N1CCN(S(=O)(=O)N2CCCC(C(=O)NCCCN3CC(C)CC(C)C3)C2)CC1__gen0000,cartesian_teacher_100k,high,14,0.31372392177581787,0.31372392177581787,0.30179548263549805,0.41161540150642395,0.1805410385131836,0.3566128611564636,0.19321437180042267,0.17753301560878754,0.19245533645153046,0.0,0.5632027238607407,3119.8485896556936,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOC(=O)N1CCN(S(=O)(=O)N2CCCC(C(=O)NCCCN3CC(C)CC(C)C3)C2)CC1,train::CCOC(=O)N1CCN(S(=O)(=O)N2CCCC(C(=O)NCCCN3CC(C)CC(C)C3)C2)CC1__gen0001,cartesian_teacher_100k,high,14,0.3143441379070282,0.3143441379070282,0.2997141182422638,0.48966726660728455,0.15281155705451965,0.4656528830528259,0.20905400812625885,0.1651736944913864,0.1691998690366745,0.0,0.5434275716543198,3515.4068843708737,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CC(=O)c1cccc(N2C(=O)C3C(C(=O)Nc4cc(C)on4)C4(C)C=CC3(O4)C2C(=O)NC(C)(C)C)c1,train::CC(=O)c1cccc(N2C(=O)C3C(C(=O)Nc4cc(C)on4)C4(C)C=CC3(O4)C2C(=O)NC(C)(C)C)c1__gen0000,cartesian_teacher_100k,high,14,0.2658129930496216,0.2658129930496216,0.2384491264820099,0.4542742073535919,0.0769110918045044,0.1605561524629593,0.15665540099143982,0.12087870389223099,0.0955592468380928,0.0,0.3730933517217636,2136.073389744955,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CC(=O)c1cccc(N2C(=O)C3C(C(=O)Nc4cc(C)on4)C4(C)C=CC3(O4)C2C(=O)NC(C)(C)C)c1,train::CC(=O)c1cccc(N2C(=O)C3C(C(=O)Nc4cc(C)on4)C4(C)C=CC3(O4)C2C(=O)NC(C)(C)C)c1__gen0001,cartesian_teacher_100k,high,14,0.27130067348480225,0.27130067348480225,0.24830886721611023,0.49257513880729675,0.09268509596586227,0.21645116806030273,0.1358669549226761,0.13963045179843903,0.10263121873140335,0.0,0.37812862545251846,1873.0116207386457,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1ccccc1NC(=O)Cc1nc(COC(=O)CCOc2ccccc2)cs1,train::Cc1ccccc1NC(=O)Cc1nc(COC(=O)CCOc2ccccc2)cs1__gen0000,cartesian_teacher_100k,high,12,0.26192137598991394,0.26192137598991394,0.23039570450782776,0.4894477427005768,0.11781958490610123,0.32620012760162354,0.15070411562919617,0.07075273245573044,0.1297939270734787,0.0,0.3512507751584053,990.8342869639731,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1ccccc1NC(=O)Cc1nc(COC(=O)CCOc2ccccc2)cs1,train::Cc1ccccc1NC(=O)Cc1nc(COC(=O)CCOc2ccccc2)cs1__gen0001,cartesian_teacher_100k,high,12,0.2560581564903259,0.2560581564903259,0.23444873094558716,0.4355463981628418,0.16771797835826874,0.3531181812286377,0.13617567718029022,0.08828593045473099,0.12005634605884552,0.0,0.34451795369386673,1257.2816602630444,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCc1ccc(NC(=O)C2CCN(c3c(N4CCCC4)c(=O)c3=O)CC2)cc1,train::CCc1ccc(NC(=O)C2CCN(c3c(N4CCCC4)c(=O)c3=O)CC2)cc1__gen0000,cartesian_teacher_100k,high,7,0.2914999723434448,0.2914999723434448,0.27636203169822693,0.4331241250038147,0.08520334959030151,0.12181997299194336,0.1510910540819168,0.12276223301887512,0.15233950316905975,0.0,0.4261927902698517,1790.8822383683319,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCc1ccc(NC(=O)C2CCN(c3c(N4CCCC4)c(=O)c3=O)CC2)cc1,train::CCc1ccc(NC(=O)C2CCN(c3c(N4CCCC4)c(=O)c3=O)CC2)cc1__gen0001,cartesian_teacher_100k,high,7,0.2799113690853119,0.2799113690853119,0.2608119547367096,0.41167929768562317,0.09637536108493805,0.2315472960472107,0.16682904958724976,0.11526213586330414,0.1581929475069046,0.0,0.4402841329574585,2025.5864704160063,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1ccc(S(=O)(=O)N(CC(=O)N2CCN(c3ccccc3F)CC2)C2CCCCC2)cc1,train::Cc1ccc(S(=O)(=O)N(CC(=O)N2CCN(c3ccccc3F)CC2)C2CCCCC2)cc1__gen0000,cartesian_teacher_100k,high,8,0.27788645029067993,0.27788645029067993,0.2579894959926605,0.41558682918548584,0.047316938638687134,0.1546400785446167,0.14800752699375153,0.11277396231889725,0.1724277287721634,0.0,0.43320921808481216,1797.379420671545,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1ccc(S(=O)(=O)N(CC(=O)N2CCN(c3ccccc3F)CC2)C2CCCCC2)cc1,train::Cc1ccc(S(=O)(=O)N(CC(=O)N2CCN(c3ccccc3F)CC2)C2CCCCC2)cc1__gen0001,cartesian_teacher_100k,high,8,0.2775996923446655,0.2775996923446655,0.25758418440818787,0.4080204665660858,0.10246830433607101,0.1922091245651245,0.14435423910617828,0.13039706647396088,0.1763640195131302,0.0,0.45111532509326935,1767.5787904008785,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCn1cc(_C=C(\NC(=O)c2ccc(OC)cc2)C(=O)N2CCN(C)CC2)c2ccccc21,train::CCn1cc(_C=C(\NC(=O)c2ccc(OC)cc2)C(=O)N2CCN(C)CC2)c2ccccc21__gen0000,cartesian_teacher_100k,high,11,0.26489588618278503,0.26489588618278503,0.23318322002887726,0.4286130368709564,0.09918437153100967,0.20084905624389648,0.14844994246959686,0.10029508173465729,0.12043090164661407,0.0,0.3691759258508682,1847.083094164618,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCn1cc(_C=C(\NC(=O)c2ccc(OC)cc2)C(=O)N2CCN(C)CC2)c2ccccc21,train::CCn1cc(_C=C(\NC(=O)c2ccc(OC)cc2)C(=O)N2CCN(C)CC2)c2ccccc21__gen0001,cartesian_teacher_100k,high,11,0.28081828355789185,0.28081828355789185,0.2565591335296631,0.45711901783943176,0.1109076514840126,0.3220181465148926,0.14441178739070892,0.13033635914325714,0.13050876557826996,0.0,0.405256912112236,2188.6786151005035,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOc1ccc2nc(SCc3ccc(F)cc3)sc2c1,train::CCOc1ccc2nc(SCc3ccc(F)cc3)sc2c1__gen0000,cartesian_teacher_100k,high,6,0.23669016361236572,0.23669016361236572,0.20664924383163452,0.4031890034675598,0.03205490484833717,0.06871616840362549,0.13078753650188446,0.08050785213708878,0.11698401719331741,0.0,0.32827940583229065,877.4208895474554,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOc1ccc2nc(SCc3ccc(F)cc3)sc2c1,train::CCOc1ccc2nc(SCc3ccc(F)cc3)sc2c1__gen0001,cartesian_teacher_100k,high,6,0.2440175861120224,0.2440175861120224,0.21401983499526978,0.3827283978462219,0.1311948150396347,0.21215152740478516,0.1399051398038864,0.08240574598312378,0.12328430265188217,0.0,0.34559518843889236,1151.5133672163724,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COc1ccc(CCNC(=O)c2ccc(Br)cc2)cc1,train::COc1ccc(CCNC(=O)c2ccc(Br)cc2)cc1__gen0000,cartesian_teacher_100k,high,7,0.27174240350723267,0.27174240350723267,0.2541999816894531,0.3988477289676666,0.18592582643032074,0.3395528793334961,0.14126534759998322,0.09115923196077347,0.12018916755914688,0.0,0.35261374711990356,1092.8541329515078,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COc1ccc(CCNC(=O)c2ccc(Br)cc2)cc1,train::COc1ccc(CCNC(=O)c2ccc(Br)cc2)cc1__gen0001,cartesian_teacher_100k,high,7,0.25893425941467285,0.25893425941467285,0.23733073472976685,0.42179515957832336,0.17885734140872955,0.36294782161712646,0.14662060141563416,0.08706364780664444,0.14662767946720123,0.0,0.38031192868947983,1151.854571906455,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1cc(NC(=O)COC(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c([N+](=O)[O-])cc1C,train::Cc1cc(NC(=O)COC(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c([N+](=O)[O-])cc1C__gen0000,cartesian_teacher_100k,high,11,0.26158979535102844,0.26158979535102844,0.23383326828479767,0.4504563808441162,0.14680266380310059,0.606415867805481,0.1460612267255783,0.0775582566857338,0.022213110700249672,0.0,0.24583259411156178,1862.5484875998798,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1cc(NC(=O)COC(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c([N+](=O)[O-])cc1C,train::Cc1cc(NC(=O)COC(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c([N+](=O)[O-])cc1C__gen0001,cartesian_teacher_100k,high,11,0.27035948634147644,0.27035948634147644,0.22163312137126923,0.5118536949157715,0.08421330153942108,0.2510981559753418,0.1630658507347107,0.08748891949653625,0.03099644184112549,0.0,0.28155121207237244,1830.6502482675785,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COC(=O)c1ccc(_C=N_N2C(=O)CN(C(C)C)C2c2ccc(C(=O)OC)cc2)cc1,train::COC(=O)c1ccc(_C=N_N2C(=O)CN(C(C)C)C2c2ccc(C(=O)OC)cc2)cc1__gen0000,cartesian_teacher_100k,high,12,0.23861239850521088,0.23861239850521088,0.2072969377040863,0.44737088680267334,0.05003175139427185,0.18810604512691498,0.12613633275032043,0.16966523230075836,0.10070645809173584,0.0,0.39650802314281464,1872.0121601691096,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COC(=O)c1ccc(_C=N_N2C(=O)CN(C(C)C)C2c2ccc(C(=O)OC)cc2)cc1,train::COC(=O)c1ccc(_C=N_N2C(=O)CN(C(C)C)C2c2ccc(C(=O)OC)cc2)cc1__gen0001,cartesian_teacher_100k,high,12,0.24235327541828156,0.24235327541828156,0.19856302440166473,0.4518119692802429,0.072661392390728,0.33536240458488464,0.15481822192668915,0.12378246337175369,0.09024062007665634,0.0,0.3688413053750992,2177.747881664785,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Nc1ncc(Br)cc1S(=O)(=O)Nc1ccccc1F,train::Nc1ncc(Br)cc1S(=O)(=O)Nc1ccccc1F__gen0000,cartesian_teacher_100k,medium,4,0.21589727699756622,0.21589727699756622,0.18003077805042267,0.4836137592792511,0.1373354196548462,0.1824461817741394,0.10121244937181473,0.05349909886717796,0.06787560135126114,0.00014199073484633118,0.22272914032510016,614.8171231754363,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Nc1ncc(Br)cc1S(=O)(=O)Nc1ccccc1F,train::Nc1ncc(Br)cc1S(=O)(=O)Nc1ccccc1F__gen0001,cartesian_teacher_100k,medium,4,0.2440982609987259,0.2440982609987259,0.21589432656764984,0.4820898175239563,0.1329854279756546,0.2882401943206787,0.11708447337150574,0.06539253890514374,0.1273777186870575,6.258624489419162e-05,0.30991731720860116,778.7841737721291,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COCC(=O)n1nc(-c2ccc(Cl)cc2)nc1NCc1ccc(F)cc1,train::COCC(=O)n1nc(-c2ccc(Cl)cc2)nc1NCc1ccc(F)cc1__gen0000,cartesian_teacher_100k,high,8,0.285404235124588,0.285404235124588,0.25781622529029846,0.4806545078754425,0.0929051861166954,0.25461649894714355,0.1592685580253601,0.11911293864250183,0.16117128729820251,0.0,0.43955278396606445,1138.1071036079454,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COCC(=O)n1nc(-c2ccc(Cl)cc2)nc1NCc1ccc(F)cc1,train::COCC(=O)n1nc(-c2ccc(Cl)cc2)nc1NCc1ccc(F)cc1__gen0001,cartesian_teacher_100k,high,8,0.2252749651670456,0.2252749651670456,0.2017831802368164,0.40955179929733276,0.11895065754652023,0.2023334503173828,0.1264118105173111,0.08630642294883728,0.08221679925918579,0.0,0.29493503272533417,916.3670854600805,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COc1ccc(S(=O)(=O)NC2CCCCC2)cc1C(=O)N1CCCCC1,train::COc1ccc(S(=O)(=O)NC2CCCCC2)cc1C(=O)N1CCCCC1__gen0000,cartesian_teacher_100k,high,7,0.2829642593860626,0.2829642593860626,0.26217153668403625,0.4004570543766022,0.07197117060422897,0.11584670841693878,0.1617896854877472,0.1235121488571167,0.16309881210327148,0.0,0.4484006464481354,1986.7621205359656,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COc1ccc(S(=O)(=O)NC2CCCCC2)cc1C(=O)N1CCCCC1,train::COc1ccc(S(=O)(=O)NC2CCCCC2)cc1C(=O)N1CCCCC1__gen0001,cartesian_teacher_100k,high,7,0.2910577356815338,0.2910577356815338,0.2645990550518036,0.41830283403396606,0.08313404768705368,0.26866626739501953,0.16555234789848328,0.13176387548446655,0.18598048388957977,0.0,0.4832967072725296,1915.0251589080208,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=Cc1cccc(OCc2cccc3ccccc23)c1,train::O=Cc1cccc(OCc2cccc3ccccc23)c1__gen0000,cartesian_teacher_100k,medium,4,0.18723343312740326,0.18723343312740326,0.15755422413349152,0.39509084820747375,0.04797988012433052,0.09076949954032898,0.07775590568780899,0.06373866647481918,0.0733138918876648,0.0,0.21480846405029297,390.3493111218678,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=Cc1cccc(OCc2cccc3ccccc23)c1,train::O=Cc1cccc(OCc2cccc3ccccc23)c1__gen0001,cartesian_teacher_100k,medium,4,0.1912999153137207,0.1912999153137207,0.1638692170381546,0.4058923125267029,0.14734813570976257,0.2701888382434845,0.08181047439575195,0.058783892542123795,0.06475173681974411,0.0,0.20534610375761986,410.20042799192237,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3ccccc3Br)ccc12,train::Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3ccccc3Br)ccc12__gen0000,cartesian_teacher_100k,high,8,0.2402842789888382,0.2402842789888382,0.2003519982099533,0.43043839931488037,0.10460207611322403,0.21597397327423096,0.13021141290664673,0.06463798135519028,0.04228866845369339,0.0,0.2371380627155304,1318.0035262898825,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3ccccc3Br)ccc12,train::Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3ccccc3Br)ccc12__gen0001,cartesian_teacher_100k,high,8,0.23362018167972565,0.23362018167972565,0.19478751718997955,0.41744765639305115,0.07061094045639038,0.1900160312652588,0.1297355592250824,0.052124787122011185,0.03739842399954796,0.0,0.21925877034664154,1322.1997442622744,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOC(=O)c1c(NC(=O)c2c(C(=O)O)cccc2[N+](=O)[O-])sc2c1CCCC2,train::CCOC(=O)c1c(NC(=O)c2c(C(=O)O)cccc2[N+](=O)[O-])sc2c1CCCC2__gen0000,cartesian_teacher_100k,high,10,0.27319929003715515,0.27319929003715515,0.23609425127506256,0.4434058666229248,0.0939718633890152,0.2175624966621399,0.16710121929645538,0.10006030648946762,0.07388504594564438,0.0,0.3410465717315674,2181.1126082329806,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOC(=O)c1c(NC(=O)c2c(C(=O)O)cccc2[N+](=O)[O-])sc2c1CCCC2,train::CCOC(=O)c1c(NC(=O)c2c(C(=O)O)cccc2[N+](=O)[O-])sc2c1CCCC2__gen0001,cartesian_teacher_100k,high,10,0.27194511890411377,0.27194511890411377,0.23497751355171204,0.4661475718021393,0.08440320193767548,0.17707253992557526,0.16155564785003662,0.10658925026655197,0.07738734781742096,0.0,0.34553224593400955,2092.173226740636,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COc1ccc(OC)c(C(=O)NC2CC(C)(C)Cc3c2cnn3-c2ccccc2)c1,train::COc1ccc(OC)c(C(=O)NC2CC(C)(C)Cc3c2cnn3-c2ccccc2)c1__gen0000,cartesian_teacher_100k,high,10,0.2694491147994995,0.2694491147994995,0.2458009570837021,0.4381318986415863,0.05748952552676201,0.14551502466201782,0.16676922142505646,0.09323855489492416,0.15173093974590302,0.0,0.41173871606588364,1821.0517489157774,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COc1ccc(OC)c(C(=O)NC2CC(C)(C)Cc3c2cnn3-c2ccccc2)c1,train::COc1ccc(OC)c(C(=O)NC2CC(C)(C)Cc3c2cnn3-c2ccccc2)c1__gen0001,cartesian_teacher_100k,high,10,0.30912795662879944,0.30912795662879944,0.27922093868255615,0.5029197335243225,0.06576603651046753,0.15541577339172363,0.188738152384758,0.10451667755842209,0.1416902393102646,0.0,0.43494506925344467,1791.8363376496297,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1cccc(NS(=O)(=O)c2ccc(C(=O)NCC(c3ccccc3)N(C)C)cc2)c1C,train::Cc1cccc(NS(=O)(=O)c2ccc(C(=O)NCC(c3ccccc3)N(C)C)cc2)c1C__gen0000,cartesian_teacher_100k,high,13,0.2554931640625,0.2554931640625,0.2339457869529724,0.4074980914592743,0.12204999476671219,0.41648441553115845,0.13090544939041138,0.10184121876955032,0.08821648359298706,0.0,0.32096315175294876,1386.1151777019081,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1cccc(NS(=O)(=O)c2ccc(C(=O)NCC(c3ccccc3)N(C)C)cc2)c1C,train::Cc1cccc(NS(=O)(=O)c2ccc(C(=O)NCC(c3ccccc3)N(C)C)cc2)c1C__gen0001,cartesian_teacher_100k,high,13,0.25578635931015015,0.25578635931015015,0.23212026059627533,0.45976755023002625,0.09148303419351578,0.31630954146385193,0.13951312005519867,0.08263949304819107,0.09984619170427322,0.0,0.32199880480766296,1672.5611170026957,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCC1(CC)C(=O)NC(=O)NC1=NCCc1c[nH]c2ccccc12,train::CCC1(CC)C(=O)NC(=O)NC1=NCCc1c[nH]c2ccccc12__gen0000,cartesian_teacher_100k,high,7,0.2421998530626297,0.2421998530626297,0.20969270169734955,0.42416033148765564,0.15318341553211212,0.27706706523895264,0.12699325382709503,0.06661341339349747,0.03390927612781525,0.0,0.22751594334840775,1078.306386148109,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCC1(CC)C(=O)NC(=O)NC1=NCCc1c[nH]c2ccccc12,train::CCC1(CC)C(=O)NC(=O)NC1=NCCc1c[nH]c2ccccc12__gen0001,cartesian_teacher_100k,high,7,0.256234347820282,0.256234347820282,0.22639857232570648,0.42444393038749695,0.11688439548015594,0.2477560192346573,0.13920752704143524,0.07341787964105606,0.06117410212755203,0.0,0.27379950881004333,1196.0549574270867,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cn1ncc(Br)c1C(=O)N1CCc2ccccc21,train::Cn1ncc(Br)c1C(=O)N1CCc2ccccc21__gen0000,cartesian_teacher_100k,medium,3,0.24025656282901764,0.24025656282901764,0.21364514529705048,0.39129412174224854,0.030757764354348183,0.0583111047744751,0.12055972218513489,0.08595312386751175,0.09388642013072968,0.0,0.3003992661833763,629.7001278857452,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cn1ncc(Br)c1C(=O)N1CCc2ccccc21,train::Cn1ncc(Br)c1C(=O)N1CCc2ccccc21__gen0001,cartesian_teacher_100k,medium,3,0.24461768567562103,0.24461768567562103,0.22121760249137878,0.3884239196777344,0.03653712943196297,0.07326322793960571,0.12208718061447144,0.08630132675170898,0.09950080513954163,0.0,0.30788931250572205,645.7391570710336,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1noc(C)c1COc1ccc2ccc(=O)oc2c1,train::Cc1noc(C)c1COc1ccc2ccc(=O)oc2c1__gen0000,cartesian_teacher_100k,medium,5,0.2041843831539154,0.2041843831539154,0.15588492155075073,0.46949300169944763,0.1233140379190445,0.2654494047164917,0.10565418004989624,0.044848255813121796,0.02560659497976303,0.0,0.17610903084278107,843.1270250907244,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1noc(C)c1COc1ccc2ccc(=O)oc2c1,train::Cc1noc(C)c1COc1ccc2ccc(=O)oc2c1__gen0001,cartesian_teacher_100k,medium,5,0.1991591453552246,0.1991591453552246,0.14880943298339844,0.43200767040252686,0.08016542345285416,0.24869444966316223,0.10715526342391968,0.036540817469358444,0.028657376766204834,0.0,0.17235345765948296,867.2375251657654,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,train::O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O__gen0000,cartesian_teacher_100k,low,2,0.27507728338241577,0.27507728338241577,0.23879793286323547,0.5033491253852844,0.1492481529712677,0.24329079687595367,0.13403630256652832,0.10501615703105927,0.15375706553459167,0.0,0.39280952513217926,573.2499830641757,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,train::O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O__gen0001,cartesian_teacher_100k,low,2,0.2417510598897934,0.2417510598897934,0.21824243664741516,0.48569416999816895,0.18847164511680603,0.31419897079467773,0.10178525745868683,0.1023615151643753,0.11627919226884842,0.0,0.32042596489191055,588.5016884292852,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CN(CCCNC(=O)C1CCC(=O)N1Cc1ccccc1Cl)c1ccccc1,train::CN(CCCNC(=O)C1CCC(=O)N1Cc1ccccc1Cl)c1ccccc1__gen0000,cartesian_teacher_100k,high,10,0.27490857243537903,0.27490857243537903,0.25772279500961304,0.4641489088535309,0.09037628769874573,0.19298577308654785,0.15830759704113007,0.1280806064605713,0.149516299366951,0.0,0.43590450286865234,1378.794494981775,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CN(CCCNC(=O)C1CCC(=O)N1Cc1ccccc1Cl)c1ccccc1,train::CN(CCCNC(=O)C1CCC(=O)N1Cc1ccccc1Cl)c1ccccc1__gen0001,cartesian_teacher_100k,high,10,0.2746020257472992,0.2746020257472992,0.2623075544834137,0.4163745939731598,0.1409182846546173,0.2657110095024109,0.1457795351743698,0.1285906583070755,0.1299479454755783,0.0,0.4043181389570236,1250.46920082977,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
