molecule_id,sample_id,source,severity,target_residual_rms,target_residual_max,correction_rms,correction_max_atom,raw_atom_mean,raw_atom_p95,raw_atom_max,raw_graph_rms,clipped_atom_mean,clipped_atom_p95,clipped_atom_max,clipped_graph_rms,atom_clipped_fraction,graph_clipped_fraction,accepted,status,bond_count,rank,condition,linear_residual_norm,relative_linear_residual,translation_norm
COc1ccc(OCCSc2nnc(-c3ccc(OC)cc3)n2N)cc1,val::COc1ccc(OCCSc2nnc(-c3ccc(OC)cc3)n2N)cc1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.015409166107432907,0.04247788740795477,0.013519595377147198,0.028295133262872696,0.011070462875068188,0.02663056179881096,0.028295133262872696,0.013519595377147198,0.011070462875068188,0.02663056179881096,0.028295133262872696,0.013519595377147198,0.0,0.0,True,SOLVED,48,48,9.799790821968088,9.110588143173606e-06,8.53388249608107e-05,7.542275982507857e-20
COc1ccc(OCCSc2nnc(-c3ccc(OC)cc3)n2N)cc1,val::COc1ccc(OCCSc2nnc(-c3ccc(OC)cc3)n2N)cc1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.007072294884623822,0.014895787915971237,0.006040753796696663,0.010225600562989712,0.005413522478193045,0.00909942202270031,0.010225600562989712,0.006040753331035376,0.005413522478193045,0.00909942202270031,0.010225600562989712,0.006040753331035376,0.0,0.0,True,SOLVED,48,48,9.97916048591148,4.157355751587497e-06,8.484694506710147e-05,1.6220277813834024e-19
COc1ccc(S(=O)(=O)NN(C)c2nc(C(F)(F)F)nc3ccccc23)cc1,val::COc1ccc(S(=O)(=O)NN(C)c2nc(C(F)(F)F)nc3ccccc23)cc1__gen0001,ETFlow_formal_upstream,normal,0.003903514832413172,0.009913677687109823,0.0026698438450694084,0.005834644194692373,0.0019393119728192687,0.005448854528367519,0.005834644194692373,0.002669844077900052,0.0019393119728192687,0.005448854528367519,0.005834644194692373,0.002669844077900052,0.0,0.0,True,SOLVED,45,45,10.091828263027047,1.299807337676252e-06,4.963829931874221e-05,2.3786843810611693e-20
COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1,val::COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,mild,0.016976738064431684,0.06789637655359093,0.014075227081775665,0.03566616401076317,0.01102212443947792,0.026218079030513763,0.03566616401076317,0.01407522801309824,0.01102212443947792,0.026218079030513763,0.03566616401076317,0.01407522801309824,0.0,0.0,True,SOLVED,63,63,9.89196546937332,1.1074395713955599e-05,8.218555932309279e-05,1.4219044885055795e-19
COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1,val::COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.008429887392021626,0.016530755862481428,0.006581970490515232,0.010096317157149315,0.006175300106406212,0.00922915805131197,0.010096317157149315,0.006581970490515232,0.006175300106406212,0.00922915805131197,0.010096317157149315,0.006581970490515232,0.0,0.0,True,SOLVED,63,63,10.147931401325186,5.01899517513707e-06,7.501096112710961e-05,1.0351620928381827e-19
COc1ccc2c(Cl)c(-c3nnco3)sc2c1,val::COc1ccc2c(Cl)c(-c3nnco3)sc2c1__gen0000,ETFlow_formal_upstream,normal,0.0017534717256640236,0.005926820478065586,0.0011915994109585881,0.0030631066765636206,0.0006629431154578924,0.0029147083405405283,0.0030631066765636206,0.0011915997602045536,0.0006629431154578924,0.0029147083405405283,0.0030631066765636206,0.0011915997602045536,0.0,0.0,True,SOLVED,26,26,9.207211114231542,4.041003540576316e-07,4.5196394379124083e-05,4.517509052022935e-21
COc1ccc2cc3cc(C(=O)NCCN4CCc5ccccc5C4)sc3nc2c1,val::COc1ccc2cc3cc(C(=O)NCCN4CCc5ccccc5C4)sc3nc2c1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,mild,0.019571597553235866,0.04594868777099337,0.015100210905075073,0.03554750606417656,0.012882240116596222,0.026932422071695328,0.03554750606417656,0.015100209042429924,0.012882240116596222,0.026932422071695328,0.03554750606417656,0.015100209042429924,0.0,0.0,True,SOLVED,57,57,10.68207373178412,1.0559197371017369e-05,7.146068962692457e-05,9.257620629031692e-20
COc1ccc2cc3cc(C(=O)NCCN4CCc5ccccc5C4)sc3nc2c1,val::COc1ccc2cc3cc(C(=O)NCCN4CCc5ccccc5C4)sc3nc2c1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.0017797572946013284,0.0034413349079438493,0.0013460039626806974,0.0022228904999792576,0.0012406273745000362,0.0018829702166840434,0.0022228904999792576,0.0013460045447573066,0.0012406273745000362,0.0018829702166840434,0.0022228904999792576,0.0013460045447573066,0.0,0.0,True,SOLVED,57,57,10.650664464402944,8.910835044756523e-07,6.6316285827574e-05,1.7358038679434422e-20
COc1cccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)c1,val::COc1cccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)c1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.006821273550386565,0.014860560263165734,0.00491086021065712,0.008450105786323547,0.003999618347734213,0.00809131097048521,0.008450105786323547,0.004910860676318407,0.003999618347734213,0.00809131097048521,0.008450105786323547,0.004910860676318407,0.0,0.0,True,SOLVED,42,42,12.582261183336257,2.4083356416974566e-06,5.447872081393983e-05,2.689574574105655e-19
COc1cccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)c1,val::COc1cccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)c1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.0036566565009150597,0.006617237911669349,0.002650253241881728,0.004178764298558235,0.002430929569527507,0.003652104875072837,0.004178764298558235,0.002650253474712372,0.002430929569527507,0.003652104875072837,0.004178764298558235,0.002650253474712372,0.0,0.0,True,SOLVED,42,42,12.753266012446417,1.3470425693138438e-06,5.684241353669816e-05,4.525521193793096e-20
COc1cccc(-n2nnc3c(=O)n(Cc4ccccc4F)cnc32)c1,val::COc1cccc(-n2nnc3c(=O)n(Cc4ccccc4F)cnc32)c1__gen0000,ETFlow_formal_upstream,normal,0.0032534960599871657,0.01076388410246798,0.0022784320171922445,0.005933811422437429,0.0014775304589420557,0.0046762521378695965,0.005933811422437429,0.002278432250022888,0.0014775304589420557,0.0046762521378695965,0.005933811422437429,0.002278432250022888,0.0,0.0,True,SOLVED,43,43,10.049583511878208,1.0850403182105746e-06,5.085824424849612e-05,2.168404344971009e-20
COc1cccc(C(CC(=O)NCC2CCCO2)NS(=O)(=O)c2ccc(C)cc2)c1OC,val::COc1cccc(C(CC(=O)NCC2CCCO2)NS(=O)(=O)c2ccc(C)cc2)c1OC__gen0001,ETFlow_formal_upstream,normal,0.010507691642903178,0.035368031532429844,0.00704986322671175,0.024470742791891098,0.003980597481131554,0.015642758458852768,0.024470742791891098,0.007049862761050463,0.003980597481131554,0.015642758458852768,0.024470742791891098,0.007049862761050463,0.0,0.0,True,SOLVED,64,64,9.120052349226617,3.7988937790052628e-06,4.519182124043164e-05,8.652154987126204e-20
COc1cccc(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)c1,val::COc1cccc(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)c1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.013231117754915735,0.03381275920202187,0.010161193087697029,0.022192396223545074,0.008050698786973953,0.0190118458122015,0.022192396223545074,0.010161193087697029,0.008050698786973953,0.0190118458122015,0.022192396223545074,0.010161193087697029,0.0,0.0,True,SOLVED,70,70,9.979001674219049,7.473969717088698e-06,6.751585615542116e-05,5.789491961863977e-20
COc1cccc(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)c1,val::COc1cccc(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)c1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.03088188947747969,0.06893304380833865,0.025932183489203453,0.05157574638724327,0.023433588445186615,0.041740454733371735,0.05157574638724327,0.025932181626558304,0.023433588445186615,0.041740454733371735,0.05157574638724327,0.025932181626558304,0.0,0.0,True,SOLVED,70,70,10.030141165174294,2.3789488531597312e-05,9.207298444330188e-05,1.1578983923727953e-19
COc1cccc(NC(=O)CN(C)S(=O)(=O)c2ccc3[nH]c(=O)oc3c2)c1,val::COc1cccc(NC(=O)CN(C)S(=O)(=O)c2ccc3[nH]c(=O)oc3c2)c1__gen0000,ETFlow_formal_upstream,normal,0.00996729379346212,0.028901419363753122,0.007486486341804266,0.016620611771941185,0.0050163124687969685,0.01602671854197979,0.016620611771941185,0.007486486341804266,0.0050163124687969685,0.01602671854197979,0.016620611771941185,0.007486486341804266,0.0,0.0,True,SOLVED,46,46,9.520904987835882,4.983036010626483e-06,7.371194149800052e-05,3.553769568969035e-20
COc1cccc(NC(=O)Cc2nnc(SCC(=O)NC3=NCCS3)n2C)c1,val::COc1cccc(NC(=O)Cc2nnc(SCC(=O)NC3=NCCS3)n2C)c1__gen0000,ETFlow_formal_upstream,normal,0.0049391271843575385,0.014918336628513273,0.0033509614877402782,0.011611435562372208,0.0018963901093229651,0.006694531999528408,0.011611435562372208,0.003350961720570922,0.0018963901093229651,0.006694531999528408,0.011611435562372208,0.003350961720570922,0.0,0.0,True,SOLVED,50,50,9.291585327248864,1.649687658010549e-06,4.723528211678346e-05,9.03501810404587e-21
COc1cccc(NC(=S)N2CCN(C)CC2)c1,val::COc1cccc(NC(=S)N2CCN(C)CC2)c1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,mild,0.015982761764739936,0.046781337940838164,0.013034873642027378,0.028397388756275177,0.01021522469818592,0.026215726509690285,0.028397388756275177,0.013034873642027378,0.01021522469818592,0.026215726509690285,0.028397388756275177,0.013034873642027378,0.0,0.0,True,SOLVED,38,38,9.80462444634972,7.811054840201465e-06,7.928044197613184e-05,9.376883653928688e-20
COc1cccc(NC(=S)N2CCN(C)CC2)c1,val::COc1cccc(NC(=S)N2CCN(C)CC2)c1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.010308566493979801,0.018486226863690725,0.008381021209061146,0.01543896272778511,0.007516099140048027,0.012171832844614983,0.01543896272778511,0.008381021209061146,0.007516099140048027,0.012171832844614983,0.01543896272778511,0.008381021209061146,0.0,0.0,True,SOLVED,38,38,9.991869861921753,5.29974042058618e-06,8.339970675396215e-05,3.315229009045133e-20
COc1cccc(OC)c1OCCCC[NH+]1CCC(Cc2ccccc2)CC1,val::COc1cccc(OC)c1OCCCC[NH+]1CCC(Cc2ccccc2)CC1__gen0001,ETFlow_formal_upstream,normal,0.006445940147994784,0.02415831590087225,0.0043741618283092976,0.01535691600292921,0.002511635422706604,0.010156102478504181,0.01535691600292921,0.004374162759631872,0.002511635422706604,0.010156102478504181,0.01535691600292921,0.004374162759631872,0.0,0.0,True,SOLVED,64,64,8.657276462288772,2.3788722938842312e-06,4.6131212811219164e-05,5.464728691963228e-21
COc1cccc(OCC(O)CN2CC[NH+](c3ccc(F)cc3)CC2)c1,val::COc1cccc(OCC(O)CN2CC[NH+](c3ccc(F)cc3)CC2)c1__gen0000,ETFlow_formal_upstream,normal,0.012349447400949926,0.058202797747704094,0.008441601879894733,0.030745787546038628,0.004848059732466936,0.018524181097745895,0.030745787546038628,0.008441601879894733,0.004848059732466936,0.018524181097745895,0.030745787546038628,0.008441601879894733,0.0,0.0,True,SOLVED,54,54,8.927504491945964,4.239917586859485e-06,4.672109475413741e-05,5.0040100268561746e-20
COc1ccccc1C(CCN(Cc1ccccc1)C(C)=O)c1ccco1,val::COc1ccccc1C(CCN(Cc1ccccc1)C(C)=O)c1ccco1__gen0001,ETFlow_formal_upstream,normal,0.007216121955280072,0.02376287526378351,0.004823728464543819,0.012090673670172691,0.002665785141289234,0.01105304155498743,0.012090673670172691,0.004823728930205107,0.002665785141289234,0.01105304155498743,0.012090673670172691,0.004823728930205107,0.0,0.0,True,SOLVED,54,54,9.206444787405369,2.461790361204323e-06,4.642483006202066e-05,3.4638690916137346e-20
COc1ccccc1CCNC(=O)c1nccnc1C(=O)O,val::COc1ccccc1CCNC(=O)c1nccnc1C(=O)O__gen0000,ETFlow_formal_upstream,normal,0.008530938444135999,0.042784492652988226,0.005885527469217777,0.02234695851802826,0.002677507931366563,0.011358502320945263,0.02234695851802826,0.005885527469217777,0.002677507931366563,0.011358502320945263,0.02234695851802826,0.005885527469217777,0.0,0.0,True,SOLVED,38,38,8.659355022217277,2.4886144266352195e-06,4.732264469834303e-05,2.930276141852715e-20
COc1ccccc1N1CCN(CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC1,val::COc1ccccc1N1CCN(CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC1__gen0000,ETFlow_formal_upstream,normal,0.00424341661535975,0.013944417497388173,0.0029156191740185022,0.007565614301711321,0.001805717940442264,0.00583734642714262,0.007565614301711321,0.002915619406849146,0.001805717940442264,0.00583734642714262,0.007565614301711321,0.002915619406849146,0.0,0.0,True,SOLVED,60,60,9.184500391079746,1.5802521696831195e-06,4.807674955315844e-05,1.8693140904922488e-20
COc1ccccc1N1CCN(CC(=O)NCc2ccc(Cl)cc2)CC1,val::COc1ccccc1N1CCN(CC(=O)NCc2ccc(Cl)cc2)CC1__gen0000,ETFlow_formal_upstream,normal,0.0016044867594559706,0.005406873686063074,0.0010544797405600548,0.0031277306843549013,0.0006486275815404952,0.0025997713673859835,0.0031277306843549013,0.001054480206221342,0.0006486275815404952,0.0025997713673859835,0.0031277306843549013,0.001054480206221342,0.0,0.0,True,SOLVED,52,52,9.241043845822295,5.287597335268877e-07,4.570045938596808e-05,9.69739903612216e-21
COc1ccccc1N=NC1C(=O)N(C(N)=S)N=C1C,val::COc1ccccc1N=NC1C(=O)N(C(N)=S)N=C1C__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,False,SOLVED,34,34,8.677862504959533,0.0,0.0,0.0
COc1ccccc1N=NC1C(=O)N(C(N)=S)N=C1C,val::COc1ccccc1N=NC1C(=O)N(C(N)=S)N=C1C__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,False,SOLVED,34,34,8.76764818350395,0.0,0.0,0.0
COc1ccccc1NC(=O)CSc1nnnn1C1CCCC1,val::COc1ccccc1NC(=O)CSc1nnnn1C1CCCC1__gen0001,ETFlow_formal_upstream,normal,0.0008764879654952832,0.003334927437861346,0.0006977485027164221,0.0017990445485338569,0.0005903526325710118,0.001552223227918148,0.0017990445485338569,0.0006977493176236749,0.0005903526325710118,0.001552223227918148,0.0017990445485338569,0.0006977493176236749,0.0,0.0,True,SOLVED,44,44,9.283619180470167,4.891094485748511e-07,8.4126681307118e-05,1.2943419226302196e-20
COc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2nc3ncccn3n2)cc1,val::COc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2nc3ncccn3n2)cc1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.009621205905895507,0.02944186362945489,0.0076931011863052845,0.021163195371627808,0.005762455984950066,0.014441722072660923,0.021163195371627808,0.007693100720643997,0.005762455984950066,0.014441722072660923,0.021163195371627808,0.007693100720643997,0.0,0.0,True,SOLVED,49,49,10.019079380502179,4.625652472424742e-06,6.868239829019353e-05,1.5777562653083013e-19
COc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2nc3ncccn3n2)cc1,val::COc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2nc3ncccn3n2)cc1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,False,SOLVED,49,49,10.106228431292141,0.0,0.0,0.0
COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C,val::COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.016423494523145864,0.04042923279171551,0.012731977738440037,0.025535795837640762,0.010643990710377693,0.021425658836960793,0.025535795837640762,0.012731975875794888,0.010643990710377693,0.021425658836960793,0.025535795837640762,0.012731975875794888,0.0,0.0,True,SOLVED,49,49,11.975474647381668,7.687080822638507e-06,6.686484424410578e-05,2.087888907824169e-19
COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C,val::COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.03991458066586132,0.08731809067096519,0.029520047828555107,0.05645637959241867,0.025392962619662285,0.04624496027827263,0.05645637959241867,0.029520047828555107,0.025392962619662285,0.04624496027827263,0.05645637959241867,0.029520047828555107,0.0,0.0,True,SOLVED,49,49,12.134279727695422,1.6637019364720497e-05,5.9545083837889816e-05,1.2635609733925852e-18
COc1ccccc1OCCSc1nnnn1C1CCCCC1,val::COc1ccccc1OCCSc1nnnn1C1CCCCC1__gen0000,ETFlow_formal_upstream,normal,0.0023373781743526037,0.006555851214160802,0.0016136652557179332,0.0033775942865759134,0.001090496894903481,0.0031197459902614355,0.0033775942865759134,0.0016136657213792205,0.001090496894903481,0.0031197459902614355,0.0033775942865759134,0.0016136657213792205,0.0,0.0,True,SOLVED,47,47,8.281821211033197,7.624006575635497e-07,4.7577908724290256e-05,1.8388475448242266e-20
COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,mild,0.01718758867755683,0.03158379529926614,0.01292990893125534,0.022156495600938797,0.011772646568715572,0.020553339272737503,0.022156495600938797,0.012929907999932766,0.011772646568715572,0.020553339272737503,0.022156495600938797,0.012929907999932766,0.0,0.0,True,SOLVED,44,44,8.603402234419857,7.3043327522794174e-06,6.406771859332803e-05,8.068481283613056e-20
COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.02190781005878999,0.037298161752916226,0.015917189419269562,0.02274971827864647,0.015177302993834019,0.021469062194228172,0.02274971827864647,0.015917189419269562,0.015177302993834019,0.021469062194228172,0.02274971827864647,0.015917189419269562,0.0,0.0,True,SOLVED,44,44,8.740440266711508,8.849263916521484e-06,6.089502909770175e-05,3.0189492594878086e-19
COc1ccccc1_C=C1_SC(=S)N(C(C)C(=O)NC2C=CS(=O)(=O)C2)C1=O,val::COc1ccccc1_C=C1_SC(=S)N(C(C)C(=O)NC2C=CS(=O)(=O)C2)C1=O__gen0001,ETFlow_formal_upstream,normal,0.011089588227789472,0.03092214529300441,0.007700223010033369,0.020286113023757935,0.005607713013887405,0.015418566763401031,0.020286113023757935,0.007700222544372082,0.005607713013887405,0.015418566763401031,0.020286113023757935,0.007700222544372082,0.0,0.0,True,SOLVED,48,48,9.630693262358356,3.865742522564906e-06,5.0314931451370976e-05,4.3460217956189736e-20
COc1ccccc1_C=C_C=C1\Oc2c(ccc(O)c2CN(C)C)C1=O,val::COc1ccccc1_C=C_C=C1\Oc2c(ccc(O)c2CN(C)C)C1=O__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.014727927752297967,0.0374562527843354,0.01057119108736515,0.02193961851298809,0.008500664494931698,0.02004532516002655,0.02193961851298809,0.010571189224720001,0.008500664494931698,0.02004532516002655,0.02193961851298809,0.010571189224720001,0.0,0.0,True,SOLVED,49,49,11.053261641459867,5.6385226535560104e-06,5.469223164111504e-05,7.60898736456489e-20
COc1ccccc1_C=C_C=C1\Oc2c(ccc(O)c2CN(C)C)C1=O,val::COc1ccccc1_C=C_C=C1\Oc2c(ccc(O)c2CN(C)C)C1=O__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.0038074384480704772,0.006377798032737747,0.002677467418834567,0.0038441906217485666,0.0024741007946431637,0.0036813905462622643,0.0038441906217485666,0.002677467418834567,0.0024741007946431637,0.0036813905462622643,0.0038441906217485666,0.002677467418834567,0.0,0.0,True,SOLVED,49,49,11.263256155233977,1.4546447363352303e-06,5.457905458992894e-05,3.719624410997182e-20
CS(=O)(=O)N(CC(=O)Nc1ccccc1Sc1ccccc1)c1cccc(Br)c1,val::CS(=O)(=O)N(CC(=O)Nc1ccccc1Sc1ccccc1)c1cccc(Br)c1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,False,SOLVED,50,50,9.919727288581944,0.0,0.0,0.0
CS(=O)(=O)N(CC(=O)Nc1ccccc1Sc1ccccc1)c1cccc(Br)c1,val::CS(=O)(=O)N(CC(=O)Nc1ccccc1Sc1ccccc1)c1cccc(Br)c1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.009573467946391629,0.015509092657109536,0.00659587886184454,0.011140636168420315,0.006178297568112612,0.009605329483747482,0.011140636168420315,0.006595878396183252,0.006178297568112612,0.009605329483747482,0.011140636168420315,0.006595878396183252,0.0,0.0,True,SOLVED,50,50,9.959233551484491,3.444901819225652e-06,5.0888840920274066e-05,5.421010862427522e-20
CS(=O)(=O)N1N=C(c2ccco2)CC1c1ccc(Br)cc1,val::CS(=O)(=O)N1N=C(c2ccco2)CC1c1ccc(Br)cc1__gen0000,ETFlow_formal_upstream,normal,0.0058018658740045075,0.014686624199540699,0.0039000441320240498,0.00792950764298439,0.0028729469049721956,0.007295066956430674,0.00792950764298439,0.003900044597685337,0.0028729469049721956,0.007295066956430674,0.00792950764298439,0.003900044597685337,0.0,0.0,True,SOLVED,36,36,9.04605501260533,1.5958582914009647e-06,4.584324899544448e-05,9.197991825566915e-20
CSc1cc(-c2ccccc2)[nH]c(=O)c1C#N,val::CSc1cc(-c2ccccc2)[nH]c(=O)c1C#N__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.019944105011546226,0.05439542777760531,0.013661179691553116,0.03373623639345169,0.010245888493955135,0.023419031873345375,0.03373623639345169,0.01366118062287569,0.010245888493955135,0.023419031873345375,0.03373623639345169,0.01366118062287569,0.0,0.0,True,SOLVED,28,28,12.211403772732652,5.106509372681968e-06,4.8387208221302494e-05,1.6458913010082073e-19
CSc1cc(-c2ccccc2)[nH]c(=O)c1C#N,val::CSc1cc(-c2ccccc2)[nH]c(=O)c1C#N__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,normal,0.029498215329995612,0.060384839629360254,0.020905975252389908,0.03514881804585457,0.018544360995292664,0.03296742960810661,0.03514881804585457,0.020905975252389908,0.018544360995292664,0.03296742960810661,0.03514881804585457,0.020905975252389908,0.0,0.0,True,SOLVED,28,28,12.342171010988181,8.941978314971561e-06,5.728736609433833e-05,6.424901762877063e-20
CSc1ccccc1NC(=O)CN(C)C(=O)Cc1c(F)cccc1Cl,val::CSc1ccccc1NC(=O)CN(C)C(=O)Cc1c(F)cccc1Cl__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.01661650836131496,0.033170814456539244,0.012024390511214733,0.02341696061193943,0.009926495142281055,0.020891424268484116,0.02341696061193943,0.012024390511214733,0.009926495142281055,0.020891424268484116,0.02341696061193943,0.012024390511214733,0.0,0.0,True,SOLVED,44,44,9.760362627552954,6.559498818582481e-06,5.951200052206828e-05,1.8041672625343553e-19
CSc1ccccc1NC(=O)CN(C)C(=O)Cc1c(F)cccc1Cl,val::CSc1ccccc1NC(=O)CN(C)C(=O)Cc1c(F)cccc1Cl__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.003640462412883315,0.006253866387778917,0.002637129509821534,0.004008935764431953,0.0024018699768930674,0.003742706961929798,0.004008935764431953,0.002637129742652178,0.0024018699768930674,0.003742706961929798,0.004008935764431953,0.002637129742652178,0.0,0.0,True,SOLVED,44,44,9.787769469521802,1.6003201310636025e-06,6.627106940649457e-05,4.510418156335888e-20
CSc1n[nH]c(=O)n1-c1ccc(Cl)cc1,val::CSc1n[nH]c(=O)n1-c1ccc(Cl)cc1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,False,SOLVED,24,24,10.086412068372082,0.0,0.0,0.0
CSc1n[nH]c(=O)n1-c1ccc(Cl)cc1,val::CSc1n[nH]c(=O)n1-c1ccc(Cl)cc1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.005117640729359523,0.00881956769022385,0.0036611822433769703,0.005606363993138075,0.0032539640087634325,0.0053708613850176334,0.005606363993138075,0.0036611822433769703,0.0032539640087634325,0.0053708613850176334,0.005606363993138075,0.0036611822433769703,0.0,0.0,True,SOLVED,24,24,10.269808943126563,1.3828875446159292e-06,5.515837334519939e-05,7.600971622472503e-20
CSc1oc(-c2ccco2)nc1S(=O)(=O)c1ccc(C)cc1,val::CSc1oc(-c2ccco2)nc1S(=O)(=O)c1ccc(C)cc1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.018437421946848925,0.04068402708108976,0.014343680813908577,0.027759913355112076,0.012359312735497952,0.024796845391392708,0.027759913355112076,0.014343679882586002,0.012359312735497952,0.024796845391392708,0.027759913355112076,0.014343679882586002,0.0,0.0,True,SOLVED,37,37,9.251189208300126,7.520735624807788e-06,6.705933856013058e-05,2.4281070634116397e-19
CSc1oc(-c2ccco2)nc1S(=O)(=O)c1ccc(C)cc1,val::CSc1oc(-c2ccco2)nc1S(=O)(=O)c1ccc(C)cc1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.001804563980766639,0.0034010528390300276,0.0012833953369408846,0.002072771778330207,0.0011857994832098484,0.001882177428342402,0.002072771778330207,0.00128339568618685,0.0011857994832098484,0.001882177428342402,0.002072771778330207,0.00128339568618685,0.0,0.0,True,SOLVED,37,37,9.280385283534768,6.239106198694684e-07,5.683936683254814e-05,1.5488602464078634e-20
C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1,val::C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.014484325218510128,0.038978065012486574,0.010280689224600792,0.021602053195238113,0.007514698896557093,0.0199210736900568,0.021602053195238113,0.010280689224600792,0.007514698896557093,0.0199210736900568,0.021602053195238113,0.010280689224600792,0.0,0.0,True,SOLVED,33,33,9.55518062560165,4.492507143458574e-06,5.3992512671428294e-05,1.0188366368121998e-19
