step,L_prior,L_post,L_move,L_total,tau_mean,tau_median,tau_p10,tau_p25,tau_p75,tau_p90,tau_p95,tau_lt001,tau_le003,tau_003_005,tau_gt005,tau_ge009,graph_rms_proposal_mean,atom_cap_activation_rate,training_safety_rollback_rate,gradient_norm,backbone_lr,head_lr,step_time_seconds
6250,-2.813690662384033,1.3146120553691738,0.21031881868839264,-1.4132823625723965,0.004427380859851837,0.004255951382219791,0.0033186144195497037,0.0036051449715159833,0.004770654602907598,0.005841699708253146,0.006195120047777891,0.0,0.046875,0.75,0.203125,0.015625,0.0036264558422170845,0.015625,,1.6776036024093628,7.49999999999998e-05,0.0001499999999999996,0.6092393398284912
6275,-2.8449175357818604,1.2593566065017592,0.20502245426177979,-1.5019252563531984,0.00432705320417881,0.004110727459192276,0.0031109195202589034,0.003507645335048437,0.004810503334738314,0.005753493122756481,0.006133070006035268,0.0,0.078125,0.765625,0.15625,0.03125,0.0037225613732828947,0.015625,,1.356744647026062,7.45287642025829e-05,0.0001490575284051658,0.6071927547454834
6300,-2.867680311203003,0.6032993027762888,0.18839183449745178,-2.1875295361681464,0.004238346591591835,0.004034362733364105,0.0033422051696106792,0.003583455574698746,0.004772167885676026,0.005470006074756384,0.006164303142577407,0.0,0.078125,0.703125,0.21875,0.0,0.003542520047771114,0.0,0.09375,0.8331910371780396,7.405754700874836e-05,0.0001481150940174967,3.1167526245117188
6325,-2.865823268890381,0.7241499595422685,0.20608440041542053,-2.057604429862982,0.004375582095235586,0.004208387807011604,0.003140829736366868,0.003579881740733981,0.004745271522551775,0.005511053744703532,0.007193674403242762,0.0,0.046875,0.796875,0.15625,0.015625,0.0036038706669645616,0.015625,,1.823817491531372,7.358636702134422e-05,0.00014717273404268844,0.5097746849060059
6350,-2.85963773727417,0.6993731378119437,0.2045990228652954,-2.076801653345302,0.004328576847910881,0.00400509824976325,0.00321633480489254,0.003617220325395465,0.00462519156280905,0.005486114509403705,0.007007749076001343,0.0,0.078125,0.734375,0.1875,0.03125,0.0036849339248443864,0.0,,1.9083894491195679,7.31152428417495e-05,0.000146230485683499,0.5155725479125977
6375,-2.8834991455078125,0.5940392218072177,0.19865086674690247,-2.2084234379689933,0.004324788227677345,0.004010946489870548,0.0032141376519575714,0.003689583681989461,0.004862646106630564,0.005559092154726387,0.006391598703339693,0.0,0.078125,0.734375,0.1875,0.0,0.0035593938278665025,0.0,,1.5266177654266357,7.264419306914016e-05,0.00014528838613828032,0.6259763240814209
6400,-2.8738768100738525,0.5144525984199654,0.1962135136127472,-2.279382005902945,0.004347812384366989,0.004193451721221209,0.0034546782495453953,0.0036104925675317645,0.004908566363155842,0.0056347400881350046,0.006020405795425176,0.0,0.0,0.78125,0.21875,0.0,0.003569464450733084,0.0,0.109375,1.7636104822158813,7.217323629975468e-05,0.00014434647259950936,3.207453966140747
6425,-2.8351662158966064,0.644411343447867,0.20492376387119293,-2.107159455008802,0.004431634210050106,0.004309707321226597,0.003396394313313067,0.0037778662517666817,0.004935360397212207,0.005380369164049626,0.005682775378227233,0.0,0.015625,0.765625,0.21875,0.0,0.0036745594463043806,0.0,,2.5328800678253174,7.17023911261599e-05,0.0001434047822523198,0.47849488258361816
6450,-2.8721282482147217,0.6338335019140394,0.17885394394397736,-2.165334101340279,0.004134243819862604,0.003947788849473,0.003295692102983594,0.0035638727131299675,0.004560220870189369,0.005382085917517543,0.00569204653147608,0.0,0.0625,0.78125,0.15625,0.0,0.0034194634460532475,0.0,,3.0692834854125977,7.123167613651706e-05,0.00014246335227303413,0.5231235027313232
6475,-2.884197950363159,0.5239923076111491,0.18072131276130676,-2.286483235530216,0.004181476775556803,0.004173812456429005,0.0032582813408225776,0.0036221296759322286,0.004727678024210036,0.005061222286894917,0.005646950961090623,0.0,0.0625,0.796875,0.140625,0.0,0.003444040052971262,0.0,,1.696062684059143,7.076110991384801e-05,0.00014152221982769602,0.6249337196350098
6500,-2.853394031524658,1.5668253337463556,0.2064400613307953,-1.2023547331372084,0.0043036662973463535,0.003920550458133221,0.0031034752959385515,0.0035022286465391517,0.004740737145766616,0.005588392261415721,0.0060917791444808226,0.0,0.09375,0.734375,0.171875,0.046875,0.003590025670931621,0.046875,0.09375,1.4681907892227173,7.029071103530135e-05,0.0001405814220706027,2.9758753776550293
6525,-2.8542752265930176,1.527486513165243,0.23409894108772278,-1.2312917459928914,0.004618449602276087,0.004147570580244064,0.0033062575617805122,0.003777420788537711,0.005073675652965903,0.006177021889016033,0.006969649484381077,0.0,0.046875,0.6875,0.265625,0.03125,0.003980989698313156,0.046875,,4.166107654571533,6.982049807141939e-05,0.00013964099614283877,0.39741063117980957
6550,-2.874953269958496,0.9154720915801223,0.2002561092376709,-1.8777898611181083,0.00430937297642231,0.004219535738229752,0.003031722060404718,0.0035166782326996326,0.004779132665134966,0.005648244777694345,0.006127852876670658,0.0,0.09375,0.71875,0.1875,0.015625,0.003577345138489201,0.015625,,1.8166981935501099,6.935048958540488e-05,0.00013870097917080977,0.34186601638793945
6575,-2.8755507469177246,1.276866872504185,0.1912078559398651,-1.5206836492867963,0.004245261661708355,0.004054168239235878,0.003260770603083074,0.0036851217155344784,0.0046703648986294866,0.004987903032451868,0.005853697075508534,0.0,0.046875,0.859375,0.09375,0.015625,0.003541343814265893,0.015625,,3.399775505065918,6.888070413238808e-05,0.00013776140826477615,0.3466765880584717
6600,-2.833029270172119,0.8013114368624576,0.20432938635349274,-1.9483648875646704,0.004348043352365494,0.00414855033159256,0.00315507382620126,0.0035775842261500657,0.004857132094912231,0.005620596883818507,0.005707159452140331,0.0,0.0625,0.734375,0.203125,0.03125,0.003542685554654572,0.03125,0.046875,1.4001027345657349,6.841116025869417e-05,0.00013682232051738833,2.7374885082244873
6625,-2.8746373653411865,0.8940062520350135,0.22274476289749146,-1.889765903607496,0.004554555285722017,0.004441899247467518,0.003087387257255614,0.003936193126719445,0.004988185362890363,0.005915789725258947,0.006433063768781721,0.0,0.09375,0.65625,0.25,0.015625,0.0037854699100372427,0.015625,,1.09360933303833,6.794187650111133e-05,0.00013588375300222267,0.34675073623657227
6650,-2.8529672622680664,0.6258926320183477,0.199017733335495,-2.1458884847056665,0.004360581282526255,0.00418698089197278,0.003240146720781922,0.003675719373859465,0.00481844344176352,0.005749232228845358,0.006105099362321197,0.0,0.015625,0.75,0.234375,0.0,0.003635326495074226,0.0,,1.4845194816589355,6.747287138615881e-05,0.00013494574277231761,0.34798479080200195
6675,-2.8472437858581543,0.6997385385242012,0.1896493136882782,-2.070140802601287,0.004262289963662624,0.004152034409344196,0.003382024681195617,0.003656223532743752,0.004555050050839782,0.00531022110953927,0.006155498628504571,0.0,0.015625,0.8125,0.171875,0.0,0.0035196850518673236,0.0,,1.954458236694336,6.700416342935544e-05,0.00013400832685871088,0.34215784072875977
6700,-2.878329038619995,0.6105107750962725,0.19612042605876923,-2.187814033382083,0.0043381499126553535,0.004298066720366478,0.0032600295962765813,0.0037222400424070656,0.004757534479722381,0.005343659268692136,0.005549972411245108,0.0,0.03125,0.8125,0.15625,0.0,0.0035371355351725554,0.0,0.046875,2.679593086242676,6.653577113448882e-05,0.00013307154226897765,2.8965344429016113
6725,8.451663970947266,23.381224362999305,0.2030564844608307,31.91572201892744,0.004403525497764349,0.004299011081457138,0.0032688879175111654,0.003787812020163983,0.004906331654638052,0.005532257677987218,0.006238583801314234,0.0,0.0625,0.71875,0.21875,0.0,0.0037084128005238186,0.0,,15.976158142089844,6.606771299288475e-05,0.0001321354259857695,0.33780956268310547
6750,-2.869206190109253,0.7052126925626362,0.21636009216308594,-2.0757328096589482,0.004526583477854729,0.0043895430862903595,0.003631652891635895,0.00401802861597389,0.004738526185974479,0.005497772246599197,0.006266287527978419,0.0,0.03125,0.78125,0.1875,0.015625,0.0037135632939114148,0.0,,1.2384631633758545,6.560000748267717e-05,0.00013120001496535433,0.3601102828979492
6775,-2.881850242614746,0.6374189743129268,0.21686440706253052,-2.1559648549827086,0.00446135550737381,0.004177914932370186,0.0033388594863936307,0.0036484680604189634,0.004868330899626017,0.0057904694229364406,0.006927906675264237,0.0,0.03125,0.765625,0.203125,0.03125,0.003646160668317672,0.0,,3.6066815853118896,6.513267306807878e-05,0.00013026534613615756,0.36770153045654297
6800,-2.8102829456329346,0.6677878269485933,0.1922605037689209,-2.0640654793448943,0.004268347751349211,0.004246530123054981,0.003072631568647921,0.0036429017200134695,0.0048826204147189856,0.005342489806935191,0.005772954504936932,0.0,0.078125,0.734375,0.1875,0.0,0.0035456702176106356,0.0,0.03125,4.995765209197998,6.466572819865213e-05,0.00012933145639730425,2.769059181213379
6825,-2.8671822547912598,0.6584525758816332,0.1942165195941925,-2.1295021121905715,0.0043038297444581985,0.0041204895824193954,0.003449439816176891,0.003731509728822857,0.004686067346483469,0.0052771525457501415,0.005584372207522392,0.0,0.015625,0.8125,0.171875,0.015625,0.0034718105247374537,0.015625,,1.3917733430862427,6.419919130858102e-05,0.00012839838261716205,0.3481149673461914
6850,-2.8616461753845215,0.5879473166408462,0.19295553863048553,-2.194985695010193,0.004309572279453278,0.004190743900835514,0.0032351800939068196,0.0038880694773979485,0.004699158249422908,0.005320203537121416,0.005655715335160493,0.0,0.046875,0.796875,0.15625,0.0,0.0035617333066589466,0.0,,2.391939640045166,6.37330808159432e-05,0.0001274661616318864,0.3532836437225342
6875,-2.86808443069458,0.5689869294599033,0.17106840014457703,-2.2293128450676463,0.004043946973979473,0.0039662690833210945,0.0031445428961887957,0.0034582798834890127,0.004569260170683265,0.004997466737404466,0.005456069856882095,0.0,0.0625,0.828125,0.109375,0.0,0.0033771601967406773,0.0,,2.202932834625244,6.326741512198269e-05,0.00012653483024396538,0.3329734802246094
6900,0.6084389686584473,7.659176101096831,0.20530764758586884,8.351367083498202,0.004392435774207115,0.004221320152282715,0.003337023756466806,0.00365845684427768,0.004836377804167569,0.005730658443644643,0.0062321575125679355,0.0,0.0625,0.734375,0.203125,0.015625,0.0036121614839525456,0.03125,0.125,7.596261024475098,6.280221261038373e-05,0.00012560442522076745,2.5505690574645996
6925,-2.8596298694610596,0.5987452556121071,0.20914503931999207,-2.175567195869712,0.004452923312783241,0.004259295761585236,0.0033642596565186976,0.003775211807806045,0.0051749772392213345,0.005652902647852898,0.005758116999641061,0.0,0.03125,0.671875,0.296875,0.015625,0.003672988049520947,0.0,,2.3795559406280518,6.233749164654495e-05,0.0001246749832930899,0.3122720718383789
6950,-2.875403881072998,0.5844087710754293,0.19935007393360138,-2.209673393688975,0.004394093528389931,0.004363733343780041,0.0034402755787596106,0.0038904542452655733,0.004820041707716882,0.005560480430722237,0.005879681743681429,0.0,0.0625,0.71875,0.21875,0.0,0.0035819123742588696,0.0,,1.3269909620285034,6.187327057685428e-05,0.00012374654115370856,0.2961699962615967
6975,-2.870640754699707,0.6888548946662885,0.2035047560930252,-2.098769308002378,0.004409157671034336,0.00430655013769865,0.003311468358151615,0.00369487312855199,0.0049358055694028735,0.005793125322088599,0.006358000799082219,0.0,0.046875,0.71875,0.234375,0.0,0.0036774527907095585,0.0,,2.1850593090057373,6.140956772796472e-05,0.00012281913545592944,0.31562137603759766
7000,-2.8834848403930664,0.5693395952417115,0.18465176224708557,-2.238819472985103,0.004218576941639185,0.004272685386240482,0.003072149562649429,0.003716932493261993,0.004723194753751159,0.00536674321629107,0.005455339886248111,0.0,0.078125,0.765625,0.15625,0.0,0.0034501806560542025,0.0,0.078125,0.7751439809799194,6.094640140607069e-05,0.00012189280281214138,2.400270700454712
7025,-2.8916358947753906,0.5354035598708712,0.1855037808418274,-2.280558993153421,0.004221615847200155,0.004338831175118685,0.0030867077875882387,0.003632343898061663,0.00465904048178345,0.005126199172809721,0.005530488700605928,0.0,0.0625,0.828125,0.109375,0.0,0.0034978697970442433,0.0,,1.9141225814819336,6.048378989618551e-05,0.00012096757979237102,0.30454325675964355
7050,-2.8891708850860596,0.5938738854310385,0.1769307553768158,-2.223120893380893,0.004112595692276955,0.00398906460031867,0.0029602823080495,0.0034660801175050437,0.004722233396023512,0.00511943306773901,0.005888502183370288,0.0,0.125,0.71875,0.15625,0.0,0.0034705806234109266,0.0,,1.634997010231018,6.0021751461419485e-05,0.00012004350292283897,0.29872751235961914
7075,-2.8772358894348145,0.6368928814405452,0.19116804003715515,-2.1623590251332274,0.0042516617104411125,0.003981709945946932,0.00322068533860147,0.003497241996228695,0.005043717101216316,0.005582791892811656,0.005778750334866344,0.0,0.03125,0.703125,0.265625,0.0,0.003464559234380066,0.015625,,1.8621714115142822,5.956030434225891e-05,0.00011912060868451783,0.298830509185791
7100,-2.849809169769287,0.6761769868180676,0.200601726770401,-2.091799870903738,0.0043893856927752495,0.004294265992939472,0.003433772502467036,0.0038206626777537167,0.005005801212973893,0.00555030987598002,0.005912322271615266,0.0,0.0625,0.6875,0.25,0.0,0.0036382554935221623,0.0,0.109375,3.419219732284546,5.909946675584592e-05,0.00011819893351169184,2.5015010833740234
7125,-2.875378131866455,0.6033152936621625,0.20873022079467773,-2.1869146378115696,0.004469333216547966,0.0043440889567136765,0.0034034437499940394,0.0038266489282250404,0.004908492090180516,0.005983579671010376,0.006349956127814948,0.0,0.03125,0.734375,0.234375,0.0,0.003715316609351729,0.0,,1.1100150346755981,5.863925689525936e-05,0.00011727851379051871,0.30158185958862305
7150,-2.859644889831543,0.8407134455759457,0.22522783279418945,-1.9270533057730264,0.00455238064751029,0.00430341949686408,0.0031433227239176633,0.0037587874685414135,0.005042379372753203,0.006300017703324558,0.006860788050107657,0.0,0.0625,0.65625,0.28125,0.015625,0.0038708129559915936,0.0,,6.524224281311035,5.817969292879645e-05,0.0001163593858575929,0.30607008934020996
7175,-2.879153251647949,0.5730241326249743,0.19276642799377441,-2.227493098600993,0.004312625154852867,0.004425011109560728,0.0031631696969270707,0.003789918788243085,0.004807186312973499,0.005237791920080781,0.0055624343222007155,0.0,0.0625,0.78125,0.15625,0.0,0.003561545009773289,0.0,,1.3584034442901611,5.7720792999255775e-05,0.00011544158599851155,0.29584312438964844
7200,-2.862301826477051,0.9320881188907721,0.196775883436203,-1.8499420910081765,0.004367435351014137,0.004295720718801022,0.00347427895758301,0.0037584442761726677,0.004912702250294387,0.005384804867208004,0.005735396477393806,0.0,0.015625,0.765625,0.21875,0.0,0.0036065247473278054,0.0,0.0625,1.5380277633666992,5.726257522322071e-05,0.00011452515044644142,2.5263774394989014
7225,-2.876415729522705,0.6308045249123863,0.20402975380420685,-2.16238048564002,0.004414370749145746,0.004439068958163261,0.0033457771874964236,0.003845200117211789,0.004807928577065468,0.00544476080685854,0.006383391912095244,0.0,0.0625,0.78125,0.15625,0.0,0.003616163975550615,0.0,,0.9027374982833862,5.680505769034452e-05,0.00011361011538068904,0.2953503131866455
7250,-2.8716936111450195,0.6612211316404478,0.2008248269557953,-2.128549158615099,0.0043981485068798065,0.004285811446607113,0.0033277619164437055,0.0038118137163110077,0.00495308346580714,0.005554717965424061,0.005734095769003034,0.0,0.046875,0.703125,0.25,0.0,0.003675977347269112,0.0,,1.5625700950622559,5.6348258462635954e-05,0.00011269651692527191,0.2978682518005371
7275,-2.865474224090576,0.6445194965031624,0.18613144755363464,-2.1450253391835212,0.004200708586722612,0.004039328545331955,0.0031247689155861737,0.0035059807705692947,0.00472400663420558,0.005583956837654115,0.006229544919915495,0.0,0.046875,0.796875,0.15625,0.0,0.003499120507905798,0.0,,1.1391679048538208,5.589219557374641e-05,0.00011178439114749283,0.2973473072052002
7300,-2.7867178916931152,0.7643888955337055,0.218825563788414,-1.9330625618475432,0.004518909379839897,0.004232642240822315,0.003474145592190325,0.0038636053795926273,0.004808041616342962,0.005724303564056755,0.006286585703492164,0.0,0.015625,0.78125,0.203125,0.03125,0.00368231940247345,0.03125,0.0625,2.1562931537628174,5.5436887028257794e-05,0.00011087377405651559,2.530639886856079
7325,-2.108154296875,2.385120728640765,0.21150702238082886,0.3632473811795416,0.004459608346223831,0.004259930923581123,0.00347715113312006,0.0037814926472492516,0.004885963280685246,0.005390226049348712,0.005527508468367159,0.0,0.015625,0.78125,0.203125,0.03125,0.0036285682302245894,0.03125,,3.1340160369873047,5.4982350800971926e-05,0.00010996470160194385,0.3015289306640625
7350,-2.8235268592834473,0.6703604534594805,0.20083388686180115,-2.071239389446518,0.004374380223453045,0.004293140023946762,0.0033033360261470078,0.0037596417823806405,0.004872731398791075,0.00550987827591598,0.006162176863290368,0.0,0.046875,0.734375,0.21875,0.0,0.0036362919984167254,0.0,,1.416615605354309,5.45286048362007e-05,0.0001090572096724014,0.29932212829589844
7375,-2.8837196826934814,0.697305163785822,0.1903849095106125,-2.1087500020414525,0.004278814420104027,0.004353874363005161,0.003179066861048341,0.0035881048534065485,0.004793184227310121,0.005316350655630232,0.0055702158017084,0.0,0.09375,0.703125,0.203125,0.0,0.0035658581280372872,0.0,,1.7478668689727783,5.4075667047057896e-05,0.00010815133409411579,0.2993662357330322
7400,-2.803903579711914,0.8333788137091831,0.2063179910182953,-1.8863606010423466,0.004353840835392475,0.004026055335998535,0.0032951975939795376,0.0035819392651319504,0.004584306501783431,0.0055647781584411875,0.0068931964691728315,0.0,0.0625,0.765625,0.171875,0.015625,0.003642394859081958,0.015625,0.125,1.2845007181167603,5.3623555314751876e-05,0.00010724711062950375,2.520594835281372
7425,-2.856114387512207,0.552058279352022,0.17785702645778656,-2.2315021382405034,0.004124429076910019,0.004140464588999748,0.0030508816707879305,0.0035047571291215718,0.0045925043523311615,0.0054073493462055925,0.005788483261130749,0.0,0.078125,0.78125,0.140625,0.0,0.0034043003412781788,0.0,,3.025831699371338,5.3172287487879706e-05,0.00010634457497575941,0.29972195625305176
7450,-2.8894782066345215,0.557117565977062,0.19001686573028564,-2.254846260440861,0.004283268935978413,0.004261228255927563,0.003318514535203576,0.0037003314937464893,0.004635996534489095,0.005276423273608088,0.005672725988551973,0.0,0.03125,0.78125,0.1875,0.0,0.0035293092488274673,0.0,,2.4422831535339355,5.272188138172251e-05,0.00010544376276344502,0.30229878425598145
7475,-2.8693013191223145,0.6007101117791188,0.19157949090003967,-2.1904393778024662,0.004279421642422676,0.00419864896684885,0.003217941801995039,0.0037213409086689353,0.004722815006971359,0.005223952047526836,0.005567960510961712,0.0,0.046875,0.78125,0.171875,0.0,0.0035572431239023193,0.0,,0.8026443123817444,5.227235477754204e-05,0.00010454470955508408,0.30225586891174316
7500,-2.794882297515869,1.1306380429535572,0.2024553120136261,-1.5816558054417904,0.004328922368586063,0.004277626983821392,0.003039329242892563,0.0033738535712473094,0.004818585701286793,0.005644796462729574,0.00612588149961084,0.0,0.09375,0.6875,0.21875,0.015625,0.003618291577313723,0.015625,0.078125,2.4618678092956543,5.182372542187904e-05,0.00010364745084375808,2.7514965534210205
7525,-2.892512321472168,0.5801678291017635,0.19931229948997498,-2.231038183862485,0.004345161374658346,0.004329232033342123,0.003244463284499943,0.003701921959873289,0.004721871810033917,0.005332733038812876,0.0054461999097839,0.0,0.0625,0.75,0.1875,0.015625,0.003581501517770294,0.015625,,0.9297919869422913,5.137601102585223e-05,0.00010275202205170446,0.30486345291137695
7550,-2.854114294052124,0.6228166863375233,0.18365810811519623,-2.1563771843857245,0.004197499714791775,0.004034420475363731,0.0033415863290429115,0.0035376386367715895,0.004640818107873201,0.005338997533544899,0.005632876441814005,0.0,0.03125,0.796875,0.171875,0.0,0.003462812126684929,0.0,,1.0628905296325684,5.0929229264459407e-05,0.00010185845852891881,0.30592775344848633
7575,8.469605445861816,23.226678658391062,0.17914503812789917,31.769363496566836,0.004155041184276342,0.004162870813161135,0.0031206314917653797,0.0036002719425596297,0.004657341516576707,0.005169088952243328,0.005597389023751018,0.0,0.078125,0.78125,0.140625,0.0,0.0034010385479574952,0.0,,18.137407302856445,5.048339777587943e-05,0.00010096679555175886,0.2984795570373535
7600,-2.8518760204315186,0.6957338999604685,0.1966439187526703,-2.0759243343377607,0.00429379940032959,0.004034524783492088,0.003308851784095168,0.003632392908912152,0.004786969278939068,0.005472928006201983,0.005886952136643229,0.0,0.015625,0.828125,0.15625,0.015625,0.003493421438758777,0.015625,0.078125,1.1917507648468018,5.0038534160776115e-05,0.00010007706832155223,2.228407621383667
7625,-2.8752567768096924,0.6568128545355276,0.219379261136055,-2.1289516161609217,0.004563407972455025,0.0044596269726753235,0.0034808019641786813,0.0038446904509328306,0.004894799902103841,0.005606978852301837,0.006519515044055876,0.0,0.0,0.78125,0.21875,0.015625,0.003790504458159502,0.0,,1.9564324617385864,4.959465598160328e-05,9.918931196320656e-05,0.30211544036865234
7650,-2.8864309787750244,0.5758008618232834,0.18838751316070557,-2.233780403030194,0.004274889826774597,0.004195778165012598,0.0034322405699640512,0.003693965671118349,0.00490787043236196,0.005209930473938584,0.00539462303277105,0.0,0.046875,0.734375,0.21875,0.0,0.0035442317874365367,0.0,,1.0341094732284546,4.9151780761911365e-05,9.830356152382273e-05,0.29752206802368164
7675,-2.8748061656951904,0.5832048571849023,0.1901673972606659,-2.2140255206084096,0.004245864227414131,0.004105796106159687,0.0031074950471520423,0.003459142637439072,0.004688934772275388,0.005649767816066743,0.00600523711182177,0.0,0.046875,0.734375,0.21875,0.0,0.0035607641238853205,0.0,,1.1018073558807373,4.870992598565571e-05,9.741985197131142e-05,0.29662394523620605
7700,-2.864561080932617,0.5999065528528945,0.18961673974990845,-2.1873033751828417,0.004257852211594582,0.004243709146976471,0.0030652235029265287,0.0037892701220698655,0.004861398134380579,0.0053920784499496225,0.005658146995119751,0.0,0.09375,0.734375,0.171875,0.0,0.0035214402947846882,0.0,0.03125,1.2476617097854614,4.826910909650634e-05,9.653821819301268e-05,2.4232821464538574
7725,-2.881639003753662,0.5731885778935472,0.180385559797287,-2.234864982661434,0.004169913940131664,0.004101318772882223,0.003312335186637938,0.0036175931454636157,0.004557385458610952,0.0050476965028792625,0.005266934004612266,0.0,0.046875,0.828125,0.125,0.0,0.003450268350032007,0.0,,1.2583316564559937,4.782934749715922e-05,9.565869499431844e-05,0.2943594455718994
7750,-2.6913299560546875,0.6645496948083813,0.23544861376285553,-1.930732718257052,0.004692196846008301,0.004445788450539112,0.003482537902891636,0.0039372676983475685,0.005003328202292323,0.005772529309615493,0.0068174151703715305,0.0,0.015625,0.734375,0.25,0.03125,0.003847761021877902,0.015625,,1.7370332479476929,4.7390658548649314e-05,9.478131709729863e-05,0.29618358612060547
7775,-2.8710598945617676,0.6385194573795255,0.20781412720680237,-2.1477659430110996,0.004438958130776882,0.004273697733879089,0.0033969313139095903,0.00384844490326941,0.004814556450583041,0.005539078824222088,0.005776235088706017,0.0,0.03125,0.75,0.21875,0.015625,0.0035992032097355332,0.015625,,1.3118269443511963,4.695305956966511e-05,9.390611913933022e-05,0.29892396926879883
7800,-2.674811363220215,0.6324008804362397,0.20407497882843018,-1.9591613161761186,0.004393240436911583,0.0042404793202877045,0.0032288606744259596,0.003802829305641353,0.004830706748180091,0.005239627650007605,0.005852580955252051,0.0,0.046875,0.75,0.203125,0.015625,0.0035871785483786683,0.015625,0.078125,4.437378883361816,4.651656783586504e-05,9.303313567173008e-05,2.6753573417663574
7825,-2.888463258743286,0.5955195153837456,0.18358927965164185,-2.218051393818353,0.004208296537399292,0.0041952915489673615,0.003234539250843227,0.0036484376760199666,0.004627305781468749,0.005123467789962888,0.005394703173078596,0.0,0.0625,0.8125,0.125,0.0,0.0034682345597939934,0.0,,1.4062118530273438,4.6081200579195385e-05,9.216240115839077e-05,0.3033871650695801
7850,-2.8372440338134766,1.149580496843936,0.23261883854866028,-1.592770349685071,0.004612023010849953,0.00438318494707346,0.003538851160556078,0.0037748825270682573,0.004879891988821328,0.005829182639718056,0.007173513690941033,0.0,0.046875,0.75,0.203125,0.046875,0.0038689942951908862,0.03125,,1.3758184909820557,4.564697498720995e-05,9.12939499744199e-05,0.29932689666748047
7875,-2.8620412349700928,1.1470606581233402,0.21169120073318481,-1.6286244957782368,0.004428118467330933,0.004263211973011494,0.003270514262840152,0.0037202913663350046,0.00488760182633996,0.005446233740076424,0.006448610103689128,0.0,0.0625,0.734375,0.203125,0.03125,0.003743010358749348,0.015625,,2.969285726547241,4.52139082023916e-05,9.04278164047832e-05,0.30475878715515137
7900,-2.8588979244232178,0.6676361112847995,0.1945440173149109,-2.1119006500586797,0.004258774220943451,0.004115350544452667,0.0031752492301166057,0.003473830409348011,0.004585280199535191,0.005476567521691323,0.006186023564077912,0.0,0.0625,0.765625,0.171875,0.0,0.003593060209092073,0.0,0.109375,1.5453864336013794,4.478201732147545e-05,8.95640346429509e-05,2.5113182067871094
7925,-2.8855698108673096,0.6418829206554123,0.17041727900505066,-2.1741678472431474,0.004041025415062904,0.003803208703175187,0.0030206077033653857,0.0034650919842533767,0.004632349940948188,0.005110591277480126,0.005652147624641655,0.0,0.078125,0.796875,0.125,0.0,0.003368093665937643,0.0,,1.5403069257736206,4.4351319394773985e-05,8.870263878954797e-05,0.2976686954498291
7950,-2.8492636680603027,0.6358669384076742,0.18987968564033508,-2.1359383107468934,0.004235647153109312,0.004064393229782581,0.0032987489365041258,0.0035722996690310538,0.004775419947691262,0.005437617842108011,0.005688124778680503,0.0,0.046875,0.765625,0.1875,0.015625,0.0035155089354391464,0.0,,1.233137607574463,4.3921831425503825e-05,8.784366285100765e-05,0.29607701301574707
7975,-2.8529891967773438,0.6771576081500721,0.21365436911582947,-2.088674659551554,0.004517378751188517,0.004539852030575275,0.0033555355155840518,0.0038761163013987243,0.005084975273348391,0.005627561593428254,0.0061848189681768416,0.0,0.0625,0.625,0.3125,0.0,0.0037356427100019834,0.0,,2.381136655807495,4.349357036911466e-05,8.698714073822932e-05,0.2969498634338379
8000,-2.8406171798706055,0.8428351179778353,0.1966409981250763,-1.9175654678523764,0.004250732250511646,0.003970752470195293,0.0032167254947125913,0.0036338490899652243,0.0045677198795601726,0.005319834128022194,0.006152909225784239,0.0,0.0625,0.765625,0.171875,0.03125,0.003486444003235676,0.015625,0.09375,1.5537439584732056,4.306655313261971e-05,8.613310626523942e-05,2.35121750831604
8025,-2.7830233573913574,1.0960951249035609,0.21598470211029053,-1.5988206838337171,0.0044686272740364075,0.004315464291721582,0.0032069979701191188,0.003650939033832401,0.00500650005415082,0.005899430392310024,0.00628709876909852,0.0,0.078125,0.671875,0.25,0.015625,0.0037654797191002936,0.0,,1.3967031240463257,4.26407965739282e-05,8.52815931478564e-05,0.3043074607849121
8050,-2.826826810836792,0.7346358901834638,0.20721957087516785,-2.0076589652323573,0.004476324655115604,0.004489843733608723,0.0035129494033753874,0.003862679412122816,0.005014835391193628,0.005663655651733279,0.005909264832735061,0.0,0.03125,0.71875,0.25,0.0,0.003695225974627559,0.0,,3.3193984031677246,4.22163175011802e-05,8.44326350023604e-05,0.3009836673736572
8075,-2.903942584991455,0.621955141635545,0.19694668054580688,-2.2016461563986462,0.004336531274020672,0.00419015996158123,0.003269297583028674,0.0035778777673840523,0.0050308810314163566,0.0055366639979183676,0.006081717764027416,0.0,0.046875,0.6875,0.265625,0.0,0.0036108189631193096,0.0,,0.975180447101593,4.179313267208254e-05,8.358626534416508e-05,0.31631040573120117
8100,-2.8652303218841553,0.5775999824774776,0.19262921810150146,-2.20905028774614,0.004325103014707565,0.004126079846173525,0.003566476982086897,0.003851796849630773,0.00469885126221925,0.005218906980007887,0.005826173280365764,0.0,0.0,0.828125,0.171875,0.0,0.0035126156381460128,0.0,0.078125,1.4357060194015503,4.137125879324776e-05,8.274251758649552e-05,2.3928818702697754
