molecule_id,record_id,cartesian_target_cosine,bond_target_cosine,combined_target_cosine,cartesian_norm_ratio,bond_norm_ratio,combined_norm_ratio,constructive,cancellation,same_sign,opposite_sign,overcorrection,cartesian_already_fixed_bond_duplicates,cartesian_correct_bond_harms,bond_correct_cartesian_cancels,both_wrong,cartesian_alone_gain,bond_alone_gain,additive_combined_gain,interaction_gain,safety_gate_loss,acceptance_gain
COc1ccc(Cl)cc1NC(=O)CSc1nnc(COc2ccccc2)n1N,val::COc1ccc(Cl)cc1NC(=O)CSc1nnc(COc2ccccc2)n1N__gen0001,0.1428799644990707,0.06196442320992322,0.11701240597395104,2.037092101239058,2.129353798159249,3.6150340085592196,0.625,0.375,0.625,0.375,0.2708333333333333,0.1875,0.10416666666666667,0.08333333333333333,0.4375,0.0,0.0,0.0,0.0,0.1249999925494194,0.0
COc1ccc(N2CC(C(=O)O)CC2=O)cc1,val::COc1ccc(N2CC(C(=O)O)CC2=O)cc1__gen0001::cartesian_s1_u0.350,0.21208878287409477,0.5706150584447515,0.4406335682258686,0.1839656978866834,0.21355885733999905,0.365103733393645,0.5806451612903226,0.41935483870967744,0.5806451612903226,0.41935483870967744,0.2903225806451613,0.3870967741935484,0.12903225806451613,0.16129032258064516,0.1935483870967742,0.0,0.032258063554763794,0.0,-0.032258063554763794,-0.16129031777381897,0.032258063554763794
COc1ccc(N2CC(C(=O)O)CC2=O)cc1,val::COc1ccc(N2CC(C(=O)O)CC2=O)cc1__gen0001::cartesian_s2_u0.350,0.6271553032741427,0.5658149516359374,0.6338118742241394,0.766322055681661,0.7314260268508084,1.4112306184535766,0.7419354838709677,0.25806451612903225,0.7419354838709677,0.25806451612903225,0.3225806451612903,0.6129032258064516,0.12903225806451613,0.06451612903225806,0.12903225806451613,0.0,0.0,0.06451612710952759,0.06451612710952759,-0.03225809335708618,0.0
COc1ccc(NC(=O)C2CCC(CNS(=O)(=O)c3cccs3)CC2)cc1OC,val::COc1ccc(NC(=O)C2CCC(CNS(=O)(=O)c3cccs3)CC2)cc1OC__gen0001,0.4022788161815551,0.10999159216223146,0.2894353317436937,0.5891396738414183,0.5714459967364308,1.0359919218149145,0.7017543859649122,0.2982456140350877,0.7017543859649122,0.2982456140350877,0.3508771929824561,0.38596491228070173,0.14035087719298245,0.03508771929824561,0.3157894736842105,0.0,0.0,0.0,0.0,0.15789473056793213,0.0
COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c(OC)c1,val::COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c(OC)c1__gen0001::cartesian_s1_u0.350,0.45003662895467056,0.6500028883067127,0.5996066940895421,0.35802995645735214,0.40017495085240495,0.7025296293440116,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.23636363636363636,0.43636363636363634,0.07272727272727272,0.10909090909090909,0.2909090909090909,0.03636366128921509,0.018181830644607544,0.07272729277610779,0.018181800842285156,-0.12727272510528564,0.0
COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c(OC)c1,val::COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c(OC)c1__gen0001::cartesian_s2_u0.350,0.696745822917542,0.6402240538486285,0.708465889112642,0.5280110271458266,0.5108240907922158,0.9808959873836605,0.7454545454545455,0.2545454545454545,0.7454545454545455,0.2545454545454545,0.4,0.6727272727272727,0.12727272727272726,0.05454545454545454,0.07272727272727272,0.10909092426300049,0.0727272629737854,0.10909092426300049,-0.0727272629737854,-0.018181800842285156,0.0
COc1ccc(NC(C)=O)cc1NC(C)C(=O)Nc1ccccc1F,val::COc1ccc(NC(C)=O)cc1NC(C)C(=O)Nc1ccccc1F__gen0000::cartesian_s1_u0.350,0.5942886988228625,0.6390079731279827,0.6442790561039289,0.38305318490869916,0.5162834714225061,0.8653912123795305,0.7391304347826086,0.2608695652173913,0.7391304347826086,0.2608695652173913,0.2826086956521739,0.43478260869565216,0.08695652173913043,0.08695652173913043,0.30434782608695654,0.0,0.02173912525177002,0.04347825050354004,0.02173912525177002,-0.08695651590824127,0.0
COc1ccc(NC(C)=O)cc1NC(C)C(=O)Nc1ccccc1F,val::COc1ccc(NC(C)=O)cc1NC(C)C(=O)Nc1ccccc1F__gen0000::cartesian_s2_u0.350,0.0,0.0,0.0,36533869599.840485,39767845205.90549,74238287575.43408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739184856414795,0.021739184856414795,0.021739184856414795,-0.021739184856414795,-0.04347825050354004,0.0
COc1ccc(Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CCO)cc1,val::COc1ccc(Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CCO)cc1__gen0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.02173912525177002,-0.02173912525177002,0.10869564861059189,0.02173912525177002
COc1ccc(OC)c(-n2c(=S)[nH]c3cc(C(=O)N4CCCCC4)ccc3c2=O)c1,val::COc1ccc(OC)c(-n2c(=S)[nH]c3cc(C(=O)N4CCCCC4)ccc3c2=O)c1__gen0000::cartesian_s1_u0.350,0.3994432654946096,0.34785482286697816,0.3953801137321608,2.9152271666784286,3.4070076607911535,5.942665864725947,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5185185185185185,0.4444444444444444,0.14814814814814814,0.0,0.2222222222222222,0.0,0.0714285671710968,0.03571426868438721,-0.035714298486709595,-0.1071428656578064,0.0
COc1ccc(OC)c(-n2c(=S)[nH]c3cc(C(=O)N4CCCCC4)ccc3c2=O)c1,val::COc1ccc(OC)c(-n2c(=S)[nH]c3cc(C(=O)N4CCCCC4)ccc3c2=O)c1__gen0000::cartesian_s2_u0.350,0.6781508236956578,0.5648697480542892,0.6600642082294491,0.37661087593007425,0.3852949381092586,0.7166582045252428,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.625,0.17857142857142858,0.08928571428571429,0.08928571428571429,0.03571426868438721,0.017857134342193604,0.07142859697341919,0.01785719394683838,-0.05357140302658081,0.0
COc1ccc(OC)c(NC(=O)Nc2nnc(N3CCCCC3C)s2)c1,val::COc1ccc(OC)c(NC(=O)Nc2nnc(N3CCCCC3C)s2)c1__gen0001,0.19917116362821702,0.20542707319826445,0.2281234623328476,1.6617468812070089,1.6929251918395503,2.975339407651261,0.6274509803921569,0.37254901960784315,0.6274509803921569,0.37254901960784315,0.4117647058823529,0.3333333333333333,0.09803921568627451,0.0784313725490196,0.29411764705882354,0.0,0.0,0.0,0.0,0.11764705926179886,0.0
COc1ccc(OC2C(=O)N(Cc3ccc4c(c3)OCO4)C2c2sccc2C)cc1,val::COc1ccc(OC2C(=O)N(Cc3ccc4c(c3)OCO4)C2c2sccc2C)cc1__gen0001::cartesian_s1_u0.350,0.3496683195017326,0.49367653357511826,0.47934745892088204,0.4865549313805907,0.3276328282856782,0.6923526514602741,0.6,0.4,0.6,0.4,0.23636363636363636,0.38181818181818183,0.2,0.16363636363636364,0.21818181818181817,0.054545432329177856,0.054545432329177856,0.09090907871723175,-0.018181785941123962,0.0,0.0
COc1ccc(OC2C(=O)N(Cc3ccc4c(c3)OCO4)C2c2sccc2C)cc1,val::COc1ccc(OC2C(=O)N(Cc3ccc4c(c3)OCO4)C2c2sccc2C)cc1__gen0001::cartesian_s2_u0.350,0.4563769241723345,0.5811119502439519,0.5879781136458755,0.23984195251305254,0.14436941528675526,0.32884408545300226,0.6181818181818182,0.38181818181818183,0.6181818181818182,0.38181818181818183,0.14545454545454545,0.5818181818181818,0.2,0.12727272727272726,0.03636363636363636,0.018181800842285156,0.018181800842285156,0.0727272629737854,0.03636366128921509,-0.07272729277610779,0.0
COc1ccc(OCCSc2nnc(-c3ccc(OC)cc3)n2N)cc1,val::COc1ccc(OCCSc2nnc(-c3ccc(OC)cc3)n2N)cc1__gen0000::cartesian_s1_u0.350,0.09417561743962194,0.4744148861365964,0.32598744859862855,0.3832632593614711,0.38719040563317086,0.6742067746434592,0.6458333333333334,0.3541666666666667,0.6458333333333334,0.3541666666666667,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.14583333333333334,0.22916666666666666,0.0625,0.041666656732559204,0.0625,-0.041666656732559204,-0.1041666567325592,0.0
COc1ccc(OCCSc2nnc(-c3ccc(OC)cc3)n2N)cc1,val::COc1ccc(OCCSc2nnc(-c3ccc(OC)cc3)n2N)cc1__gen0000::cartesian_s2_u0.350,0.44114289144854457,0.5995161179415345,0.5925078893123156,1.0091203803759108,0.8467838043271192,1.6081251215583396,0.7291666666666666,0.2708333333333333,0.7291666666666666,0.2708333333333333,0.3958333333333333,0.5625,0.020833333333333332,0.16666666666666666,0.16666666666666666,0.041666626930236816,0.041666626930236816,0.08333331346511841,5.960464477539063e-08,0.0,0.0
COc1ccc(S(=O)(=O)NN(C)c2nc(C(F)(F)F)nc3ccccc23)cc1,val::COc1ccc(S(=O)(=O)NN(C)c2nc(C(F)(F)F)nc3ccccc23)cc1__gen0001,0.06750993527252444,-0.00496746291837723,0.031813601706994626,1.2064064985660348,1.3506373781919951,2.3491582068110004,0.6222222222222222,0.37777777777777777,0.6222222222222222,0.37777777777777777,0.26666666666666666,0.28888888888888886,0.1111111111111111,0.13333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.08888888359069824,0.0
COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1,val::COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1__gen0000::cartesian_s1_u0.350,0.290142842818209,0.4371155250627641,0.39097305844043034,0.22045216189347955,0.2795036524325805,0.4760890775689661,0.6984126984126984,0.30158730158730157,0.6984126984126984,0.30158730158730157,0.1746031746031746,0.4444444444444444,0.19047619047619047,0.09523809523809523,0.25396825396825395,0.0952380895614624,0.079365074634552,0.0952380895614624,-0.079365074634552,-0.1269841343164444,0.0158730149269104
COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1,val::COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1__gen0000::cartesian_s2_u0.350,0.64042468655577,0.536887394357788,0.6191132871790003,0.6839785626487657,0.7157342141559005,1.3281986526778167,0.7301587301587301,0.2698412698412698,0.7301587301587301,0.2698412698412698,0.3968253968253968,0.5873015873015873,0.1111111111111111,0.07936507936507936,0.14285714285714285,0.0634920597076416,0.0634920597076416,0.0952380895614624,-0.0317460298538208,-0.09523811936378479,0.0
COc1ccc2c(Cl)c(-c3nnco3)sc2c1,val::COc1ccc2c(Cl)c(-c3nnco3)sc2c1__gen0000,0.018216045863695688,-0.014472606104603635,0.006449081344327229,3.97438904051851,2.597238884773414,5.397487773043482,0.5769230769230769,0.4230769230769231,0.5769230769230769,0.4230769230769231,0.46153846153846156,0.3076923076923077,0.11538461538461539,0.11538461538461539,0.2692307692307692,0.0,0.0,0.0,0.0,0.11538461595773697,0.0
COc1ccc2cc3cc(C(=O)NCCN4CCc5ccccc5C4)sc3nc2c1,val::COc1ccc2cc3cc(C(=O)NCCN4CCc5ccccc5C4)sc3nc2c1__gen0001::cartesian_s1_u0.350,0.3770985049694508,0.3862182658542311,0.4212915869014217,0.2911519310071436,0.25671146980862863,0.4959501283490661,0.6140350877192983,0.38596491228070173,0.6140350877192983,0.38596491228070173,0.19298245614035087,0.47368421052631576,0.24561403508771928,0.14035087719298245,0.14035087719298245,0.05263158679008484,0.05263158679008484,0.12280702590942383,0.01754385232925415,-0.01754385232925415,0.0
COc1ccc2cc3cc(C(=O)NCCN4CCc5ccccc5C4)sc3nc2c1,val::COc1ccc2cc3cc(C(=O)NCCN4CCc5ccccc5C4)sc3nc2c1__gen0001::cartesian_s2_u0.350,0.4806753647814565,0.489526810593673,0.5538872818887152,3.8753019926015493,2.836630179577449,5.870090955126161,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.38461538461538464,0.6346153846153846,0.5576923076923077,0.15384615384615385,0.07692307692307693,0.057692307692307696,0.0,0.0,0.03508773446083069,0.03508773446083069,-0.01754385232925415,0.0
COc1cccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)c1,val::COc1cccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)c1__gen0001::cartesian_s1_u0.350,0.18376299069246516,0.42941137000376783,0.34852317811568345,0.7855157623326888,0.6413773898778685,1.2044061794360574,0.5,0.5,0.5,0.5,0.2857142857142857,0.2619047619047619,0.14285714285714285,0.21428571428571427,0.23809523809523808,0.0,0.0,0.023809537291526794,0.023809537291526794,-0.0952380895614624,0.0
COc1cccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)c1,val::COc1cccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)c1__gen0001::cartesian_s2_u0.350,0.5794491024161492,0.48256344691448017,0.6334564861541603,1.6505687978245487,1.2000355030620613,2.424024239573781,0.575,0.425,0.575,0.425,0.625,0.5,0.1,0.15,0.075,0.0,0.0,0.0952380895614624,0.0952380895614624,0.0,0.0
COc1cccc(-n2nnc3c(=O)n(Cc4ccccc4F)cnc32)c1,val::COc1cccc(-n2nnc3c(=O)n(Cc4ccccc4F)cnc32)c1__gen0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.023255817592144012,0.0,-0.023255817592144012,0.09302324801683426,0.0
COc1cccc(C(CC(=O)NCC2CCCO2)NS(=O)(=O)c2ccc(C)cc2)c1OC,val::COc1cccc(C(CC(=O)NCC2CCCO2)NS(=O)(=O)c2ccc(C)cc2)c1OC__gen0001,0.031321163451445415,0.02572046377288223,0.030352396295838083,0.3676303498726786,0.4668417757395192,0.7749634338385295,0.671875,0.328125,0.671875,0.328125,0.421875,0.40625,0.125,0.0625,0.265625,0.0,0.015625,0.015625,0.0,0.171875,0.0
COc1cccc(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)c1,val::COc1cccc(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)c1__gen0000::cartesian_s1_u0.350,0.5167353844895817,0.5182960778452631,0.5543235748047449,0.350712299506527,0.3988002628943307,0.6998115986121711,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.35714285714285715,0.22857142857142856,0.38571428571428573,0.21428571428571427,0.1,0.2571428571428571,0.05714285373687744,0.04285714030265808,0.09999999403953552,0.0,-0.10000000894069672,0.0
COc1cccc(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)c1,val::COc1cccc(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)c1__gen0000::cartesian_s2_u0.350,0.6018192672664142,0.6287296559952498,0.6473518475695628,0.18289831475804266,0.17164917570052837,0.3367452456966745,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.11428571428571428,0.6285714285714286,0.14285714285714285,0.14285714285714285,0.08571428571428572,0.02857142686843872,0.0,0.04285717010498047,0.014285743236541748,-0.014285683631896973,0.0
COc1cccc(NC(=O)CN(C)S(=O)(=O)c2ccc3[nH]c(=O)oc3c2)c1,val::COc1cccc(NC(=O)CN(C)S(=O)(=O)c2ccc3[nH]c(=O)oc3c2)c1__gen0000,0.12302401809152479,0.06899425741314542,0.10298921431996574,0.4675227668542029,0.5585746586750482,0.9326702193720479,0.5869565217391305,0.41304347826086957,0.5869565217391305,0.41304347826086957,0.32608695652173914,0.32608695652173914,0.17391304347826086,0.13043478260869565,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0
COc1cccc(NC(=O)Cc2nnc(SCC(=O)NC3=NCCS3)n2C)c1,val::COc1cccc(NC(=O)Cc2nnc(SCC(=O)NC3=NCCS3)n2C)c1__gen0000,0.11048677654908856,0.07637530568510706,0.11155584759184306,1.365306242097387,1.2291966231811766,2.193776111402591,0.5510204081632653,0.4489795918367347,0.5510204081632653,0.4489795918367347,0.4897959183673469,0.30612244897959184,0.04081632653061224,0.12244897959183673,0.24489795918367346,0.019999995827674866,0.019999995827674866,0.019999995827674866,-0.019999995827674866,0.17999999970197678,0.0
COc1cccc(NC(=S)N2CCN(C)CC2)c1,val::COc1cccc(NC(=S)N2CCN(C)CC2)c1__gen0000::cartesian_s1_u0.350,0.15413420591329682,0.4352553568742874,0.31842068774609195,0.3746795390112299,0.40503365595957563,0.735015062447402,0.7105263157894737,0.2894736842105263,0.7105263157894737,0.2894736842105263,0.23684210526315788,0.39473684210526316,0.10526315789473684,0.10526315789473684,0.3157894736842105,0.05263158679008484,0.05263158679008484,0.10526317358016968,0.0,0.026315778493881226,0.0
COc1cccc(NC(=S)N2CCN(C)CC2)c1,val::COc1cccc(NC(=S)N2CCN(C)CC2)c1__gen0000::cartesian_s2_u0.350,0.5171367853950355,0.6306247476913521,0.6055511419942431,0.6262834140812984,0.6306539137483849,1.1916089438226662,0.7368421052631579,0.2631578947368421,0.7368421052631579,0.2631578947368421,0.5,0.631578947368421,0.07894736842105263,0.10526315789473684,0.10526315789473684,0.026315808296203613,0.026315808296203613,0.15789473056793213,0.1052631139755249,-0.05263158679008484,0.0
COc1cccc(OC)c1OCCCC[NH+]1CCC(Cc2ccccc2)CC1,val::COc1cccc(OC)c1OCCCC[NH+]1CCC(Cc2ccccc2)CC1__gen0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.015625,-0.015625,0.1875,0.015625
COc1cccc(OCC(O)CN2CC[NH+](c3ccc(F)cc3)CC2)c1,val::COc1cccc(OCC(O)CN2CC[NH+](c3ccc(F)cc3)CC2)c1__gen0000,0.24253539136827262,0.17087339782102207,0.21659639154767069,0.08744728327267715,0.12178295817254442,0.19399459350190132,0.6037735849056604,0.39622641509433965,0.6037735849056604,0.39622641509433965,0.18867924528301888,0.3018867924528302,0.20754716981132076,0.1320754716981132,0.3018867924528302,0.018518507480621338,0.018518507480621338,-0.037037044763565063,-0.07407405972480774,0.111111119389534,0.0555555522441864
COc1ccccc1C(CCN(Cc1ccccc1)C(C)=O)c1ccco1,val::COc1ccccc1C(CCN(Cc1ccccc1)C(C)=O)c1ccco1__gen0001,0.07028278123980228,0.012322898350050583,0.0422217435460102,0.4970333071864849,0.5958528691057071,1.0012736089259315,0.5370370370370371,0.46296296296296297,0.5370370370370371,0.46296296296296297,0.3333333333333333,0.2777777777777778,0.2037037037037037,0.1111111111111111,0.25925925925925924,0.0,0.0,-0.018518514931201935,-0.018518514931201935,0.1666666716337204,0.018518514931201935
COc1ccccc1CCNC(=O)c1nccnc1C(=O)O,val::COc1ccccc1CCNC(=O)c1nccnc1C(=O)O__gen0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15789474546909332,0.0
COc1ccccc1N1CCN(CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC1,val::COc1ccccc1N1CCN(CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC1__gen0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09999999403953552,0.0
COc1ccccc1N1CCN(CC(=O)NCc2ccc(Cl)cc2)CC1,val::COc1ccccc1N1CCN(CC(=O)NCc2ccc(Cl)cc2)CC1__gen0000,-0.10460650692718332,-0.06534822284280375,-0.08872511979129351,2.067421840180175,2.6882058077317463,4.4174102006188685,0.6346153846153846,0.36538461538461536,0.6346153846153846,0.36538461538461536,0.4230769230769231,0.3269230769230769,0.11538461538461539,0.038461538461538464,0.3076923076923077,0.01923077180981636,0.0,0.01923077180981636,0.0,0.2500000111758709,0.0
COc1ccccc1N=NC1C(=O)N(C(N)=S)N=C1C,val::COc1ccccc1N=NC1C(=O)N(C(N)=S)N=C1C__gen0000::cartesian_s1_u0.350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352590560913,0.029411762952804565,-0.029411762952804565,-0.08823530375957489,-0.029411762952804565
COc1ccccc1N=NC1C(=O)N(C(N)=S)N=C1C,val::COc1ccccc1N=NC1C(=O)N(C(N)=S)N=C1C__gen0000::cartesian_s2_u0.350,0.0,0.0,0.0,36611584939.64061,34078625337.797134,65184835822.11568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411733150482178,0.0,0.05882352590560913,0.029411792755126953,0.029411792755126953,0.0
COc1ccccc1NC(=O)CSc1nnnn1C1CCCC1,val::COc1ccccc1NC(=O)CSc1nnnn1C1CCCC1__gen0001,0.2514830469620775,0.22933829261141261,0.276198030567149,6.7364878287170304,6.128972263383165,11.222819051137686,0.6136363636363636,0.38636363636363635,0.6136363636363636,0.38636363636363635,0.5454545454545454,0.4772727272727273,0.045454545454545456,0.1590909090909091,0.13636363636363635,0.0,0.0,0.0,0.0,0.11363635957241058,0.0
COc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2nc3ncccn3n2)cc1,val::COc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2nc3ncccn3n2)cc1__gen0001::cartesian_s1_u0.350,0.31577765528672064,0.46637614710173975,0.4430375712258536,0.38621773885196325,0.40894146175884266,0.7057628870276001,0.6122448979591837,0.3877551020408163,0.6122448979591837,0.3877551020408163,0.1836734693877551,0.32653061224489793,0.14285714285714285,0.20408163265306123,0.2857142857142857,0.0,0.0,0.0,0.0,-0.02040816843509674,0.0
COc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2nc3ncccn3n2)cc1,val::COc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2nc3ncccn3n2)cc1__gen0001::cartesian_s2_u0.350,0.0,0.0,0.0,31098172553.952595,27632306285.360752,53029178484.99672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020408153533935547,0.020408153533935547,0.040816307067871094,0.0,-0.020408183336257935,0.0
COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C,val::COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C__gen0001::cartesian_s1_u0.350,0.6013270118052598,0.5891689724346906,0.6287064077546,0.32050804426033475,0.3847014644712834,0.6670590690002606,0.673469387755102,0.32653061224489793,0.673469387755102,0.32653061224489793,0.20408163265306123,0.46938775510204084,0.1836734693877551,0.061224489795918366,0.20408163265306123,0.020408153533935547,0.0,0.020408153533935547,0.0,-0.10204082727432251,0.0
COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C,val::COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C__gen0001::cartesian_s2_u0.350,0.6954948318060857,0.5728779129026553,0.6760882983651061,0.15094689600161282,0.15865625509313017,0.2897157824009833,0.6938775510204082,0.30612244897959184,0.6938775510204082,0.30612244897959184,0.0,0.5306122448979592,0.16326530612244897,0.12244897959183673,0.16326530612244897,-0.020408153533935547,0.0,0.0,0.020408153533935547,-0.020408153533935547,0.0
COc1ccccc1OCCSc1nnnn1C1CCCCC1,val::COc1ccccc1OCCSc1nnnn1C1CCCCC1__gen0000,0.17495826588143804,0.03701568608957932,0.11971381438083008,1.8713420021651255,1.93224808018083,3.3323659597380244,0.6595744680851063,0.3404255319148936,0.6595744680851063,0.3404255319148936,0.3191489361702128,0.23404255319148937,0.06382978723404255,0.0851063829787234,0.425531914893617,0.02127659320831299,0.02127659320831299,0.0,-0.04255318641662598,0.04255320131778717,0.02127659320831299
COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s1_u0.350,0.5858298090004549,0.6362000338701311,0.6414486021432221,0.3743252241018185,0.4003592535422278,0.7389515599841815,0.6590909090909091,0.3409090909090909,0.6590909090909091,0.3409090909090909,0.29545454545454547,0.5227272727272727,0.1590909090909091,0.18181818181818182,0.13636363636363635,0.02272731065750122,0.045454561710357666,0.0681818425655365,-2.9802322387695312e-08,-0.1818181872367859,0.0
COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s2_u0.350,0.7307622284706702,0.7177138224934869,0.7661944100375575,0.32689249692015454,0.3149159680682443,0.6067653674260319,0.6818181818181818,0.3181818181818182,0.6818181818181818,0.3181818181818182,0.1590909090909091,0.6136363636363636,0.18181818181818182,0.11363636363636363,0.06818181818181818,0.022727251052856445,0.0,0.06818181276321411,0.045454561710357666,-0.09090906381607056,0.0
COc1ccccc1_C=C1_SC(=S)N(C(C)C(=O)NC2C=CS(=O)(=O)C2)C1=O,val::COc1ccccc1_C=C1_SC(=S)N(C(C)C(=O)NC2C=CS(=O)(=O)C2)C1=O__gen0001,-0.03747860693952847,0.017768574441701105,-0.013855175241513472,0.2927079377050925,0.2478997763037853,0.4738633760706666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.20833333333333334,0.2916666666666667,0.14583333333333334,0.16666666666666666,0.375,0.0,0.0,-0.020833328366279602,-0.020833328366279602,0.0833333432674408,0.020833328366279602
COc1ccccc1_C=C_C=C1\Oc2c(ccc(O)c2CN(C)C)C1=O,val::COc1ccccc1_C=C_C=C1\Oc2c(ccc(O)c2CN(C)C)C1=O__gen0000::cartesian_s1_u0.350,0.37545459043611085,0.4246053389324876,0.43494007980924104,0.36463175629292255,0.4343416717416953,0.7387832816011675,0.673469387755102,0.32653061224489793,0.673469387755102,0.32653061224489793,0.2653061224489796,0.40816326530612246,0.12244897959183673,0.14285714285714285,0.2653061224489796,0.020408153533935547,0.04081633687019348,0.10204081237316132,0.04081632196903229,0.020408153533935547,0.0
COc1ccccc1_C=C_C=C1\Oc2c(ccc(O)c2CN(C)C)C1=O,val::COc1ccccc1_C=C_C=C1\Oc2c(ccc(O)c2CN(C)C)C1=O__gen0000::cartesian_s2_u0.350,0.5753384051023747,0.5009318915979324,0.5764221321772232,1.5577833790277267,1.6859333021108678,3.019992234413256,0.6530612244897959,0.3469387755102041,0.6530612244897959,0.3469387755102041,0.6326530612244898,0.5306122448979592,0.10204081632653061,0.08163265306122448,0.12244897959183673,0.040816307067871094,0.0,0.040816307067871094,0.0,-0.06122449040412903,0.0
CS(=O)(=O)N(CC(=O)Nc1ccccc1Sc1ccccc1)c1cccc(Br)c1,val::CS(=O)(=O)N(CC(=O)Nc1ccccc1Sc1ccccc1)c1cccc(Br)c1__gen0001::cartesian_s1_u0.350,0.0,0.0,0.0,39586291613.07511,28997106364.66884,63349755758.994415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000238418579,0.04000002145767212,0.06000000238418579,-0.04000002145767212,-0.060000017285346985,0.0
