molecule_id,upstream_bond_outlier_rate,upstream_bond_outlier_magnitude,upstream_angle_outlier_rate,upstream_angle_outlier_magnitude,upstream_ring_bond_outlier_rate,upstream_ring_planarity_outlier_rate,upstream_clash_penetration,upstream_severe_clash_rate,upstream_chirality_error,upstream_total_thresholded_validity_score,upstream_aligned_RMSD,upstream_mean_displacement,upstream_rms_displacement,upstream_high_flex_torsion_change,raw_proposal_bond_outlier_rate,raw_proposal_bond_outlier_magnitude,raw_proposal_angle_outlier_rate,raw_proposal_angle_outlier_magnitude,raw_proposal_ring_bond_outlier_rate,raw_proposal_ring_planarity_outlier_rate,raw_proposal_clash_penetration,raw_proposal_severe_clash_rate,raw_proposal_chirality_error,raw_proposal_total_thresholded_validity_score,raw_proposal_aligned_RMSD,raw_proposal_mean_displacement,raw_proposal_rms_displacement,raw_proposal_high_flex_torsion_change,atom_clipped_proposal_bond_outlier_rate,atom_clipped_proposal_bond_outlier_magnitude,atom_clipped_proposal_angle_outlier_rate,atom_clipped_proposal_angle_outlier_magnitude,atom_clipped_proposal_ring_bond_outlier_rate,atom_clipped_proposal_ring_planarity_outlier_rate,atom_clipped_proposal_clash_penetration,atom_clipped_proposal_severe_clash_rate,atom_clipped_proposal_chirality_error,atom_clipped_proposal_total_thresholded_validity_score,atom_clipped_proposal_aligned_RMSD,atom_clipped_proposal_mean_displacement,atom_clipped_proposal_rms_displacement,atom_clipped_proposal_high_flex_torsion_change,trust_clipped_proposal_bond_outlier_rate,trust_clipped_proposal_bond_outlier_magnitude,trust_clipped_proposal_angle_outlier_rate,trust_clipped_proposal_angle_outlier_magnitude,trust_clipped_proposal_ring_bond_outlier_rate,trust_clipped_proposal_ring_planarity_outlier_rate,trust_clipped_proposal_clash_penetration,trust_clipped_proposal_severe_clash_rate,trust_clipped_proposal_chirality_error,trust_clipped_proposal_total_thresholded_validity_score,trust_clipped_proposal_aligned_RMSD,trust_clipped_proposal_mean_displacement,trust_clipped_proposal_rms_displacement,trust_clipped_proposal_high_flex_torsion_change,safety_gated_proposal_bond_outlier_rate,safety_gated_proposal_bond_outlier_magnitude,safety_gated_proposal_angle_outlier_rate,safety_gated_proposal_angle_outlier_magnitude,safety_gated_proposal_ring_bond_outlier_rate,safety_gated_proposal_ring_planarity_outlier_rate,safety_gated_proposal_clash_penetration,safety_gated_proposal_severe_clash_rate,safety_gated_proposal_chirality_error,safety_gated_proposal_total_thresholded_validity_score,safety_gated_proposal_aligned_RMSD,safety_gated_proposal_mean_displacement,safety_gated_proposal_rms_displacement,safety_gated_proposal_high_flex_torsion_change,accepted_bond_outlier_rate,accepted_bond_outlier_magnitude,accepted_angle_outlier_rate,accepted_angle_outlier_magnitude,accepted_ring_bond_outlier_rate,accepted_ring_planarity_outlier_rate,accepted_clash_penetration,accepted_severe_clash_rate,accepted_chirality_error,accepted_total_thresholded_validity_score,accepted_aligned_RMSD,accepted_mean_displacement,accepted_rms_displacement,accepted_high_flex_torsion_change,minimal_target_bond_outlier_rate,minimal_target_bond_outlier_magnitude,minimal_target_angle_outlier_rate,minimal_target_angle_outlier_magnitude,minimal_target_ring_bond_outlier_rate,minimal_target_ring_planarity_outlier_rate,minimal_target_clash_penetration,minimal_target_severe_clash_rate,minimal_target_chirality_error,minimal_target_total_thresholded_validity_score,minimal_target_aligned_RMSD,minimal_target_mean_displacement,minimal_target_rms_displacement,minimal_target_high_flex_torsion_change,rotatable_bond_count,atom_count,bond_count,accepted,selected_step,atom_clipped_any,graph_clipped_any,atom_clipping_fraction,graph_clip_scale_min,global_safety_gate_mean,raw_velocity_norm_mean,clipped_velocity_norm_mean,raw_target_cosine_similarity,raw_target_norm_ratio,raw_direction_norm,target_direction_norm,bond_local_projection_recovery,diagnostic_oracle_bond_outlier_rate,diagnostic_oracle_bond_outlier_magnitude,record_count,source_distribution,severity_distribution,target_status_distribution,has_ring,repaired_bond_count,unchanged_bad_bond_count,new_outlier_count,threshold_near_fraction,bond_observation_count,target_available_gain,raw_potential_gain,atom_clipping_loss,graph_clipping_loss,clipping_loss,safety_gate_loss,acceptance_loss,accepted_gain,target_gap,failure_category,model_to_target_recovery_ratio
COc1ccccc1_C=C_C=C1\Oc2c(ccc(O)c2CN(C)C)C1=O,0.41836734116077423,2.531042456626892,0.043209876865148544,0.06055621616542339,0.21875,0.0,0.0,0.0,0.0,1.3282268862240016,0.9718618094921112,9.31489211097869e-07,1.0078261141188705e-06,0.0,0.37755101919174194,2.001390039920807,0.043209876865148544,0.05826248228549957,0.1875,0.0,0.0,0.0,0.0,1.123174026608467,0.9730866551399231,0.0032165361335501075,0.003906086552888155,0.0007286667823791504,0.37755101919174194,2.001390039920807,0.043209876865148544,0.05826248228549957,0.1875,0.0,0.0,0.0,0.0,1.123174026608467,0.9730866551399231,0.0032165361335501075,0.003906086552888155,0.0007286667823791504,0.37755101919174194,2.001390039920807,0.043209876865148544,0.05826248228549957,0.1875,0.0,0.0,0.0,0.0,1.123174026608467,0.9730866551399231,0.0032165361335501075,0.003906086552888155,0.0007286667823791504,0.37755101919174194,2.0645989775657654,0.043209876865148544,0.058619553223252296,0.1875,0.0,0.0,0.0,0.0,1.139065528754145,0.9729400277137756,0.002829010598361492,0.0034363496815785766,0.0006327033042907715,0.37755101919174194,2.0645989775657654,0.043209876865148544,0.058619553223252296,0.1875,0.0,0.0,0.0,0.0,1.139065528754145,0.9729400277137756,0.002829010598361492,0.0034363496815785766,0.0006327033042907715,0.2755102068185806,1.5087985657155514,0.043209876865148544,0.05644677113741636,0.15625,0.0,0.0,0.0,0.0,0.8662814178969711,0.9730145335197449,0.005928194732405245,0.007578498334623873,0.012916355393826962,9.0,47.0,49.0,1.0,4.0,0.0,0.0,0.0,1.0,0.8862623795866966,0.0032092553447000682,0.0032092553447000682,0.3987504663670218,0.9028258588501807,0.02681827452033758,0.05195592623203993,0.35515919497926524,0.37755101919174194,2.0645989775657654,2,"{""Cartesian_teacher_100k"":2}","{""mild"":1,""normal"":1}","{""minimal_validity_success"":2}",True,4,37,0,0.05102040816326531,98,0.1428571343421936,0.04081632196903229,0.0,0.0,0.0,0.0,0.0,0.04081632196903229,0.10204081237316132,MODEL_PROPOSAL_LIMITED,0.2857142708131236
CS(=O)(=O)N(CC(=O)Nc1ccccc1Sc1ccccc1)c1cccc(Br)c1,0.5200000107288361,2.6452290415763855,0.018292682245373726,0.005602293647825718,0.3888888880610466,0.0,0.0,0.0,0.0,1.5898894148413092,1.2089916467666626,7.3356918051104e-07,8.11759718999383e-07,0.0,0.45000001788139343,2.0386027097702026,0.018292682245373726,0.004226521123200655,0.3888888880610466,0.0,0.0,0.0,0.0,1.3678888959111646,1.2105549573898315,0.0038990166503936052,0.0046293947380036116,0.0023121535778045654,0.45000001788139343,2.0386027097702026,0.018292682245373726,0.004226521123200655,0.3888888880610466,0.0,0.0,0.0,0.0,1.3678888959111646,1.2105549573898315,0.0038990166503936052,0.0046293947380036116,0.0023121535778045654,0.45000001788139343,2.0386027097702026,0.018292682245373726,0.004226521123200655,0.3888888880610466,0.0,0.0,0.0,0.0,1.3678888959111646,1.2105549573898315,0.0038990166503936052,0.0046293947380036116,0.0023121535778045654,0.4699999988079071,2.1101868748664856,0.018292682245373726,0.004461726173758507,0.3888888880610466,0.0,0.0,0.0,0.0,1.4058437193743885,1.210334837436676,0.003352602827362716,0.003982241498306394,0.0019800961017608643,0.4699999988079071,2.1101868748664856,0.018292682245373726,0.004461726173758507,0.3888888880610466,0.0,0.0,0.0,0.0,1.4058437193743885,1.210334837436676,0.003352602827362716,0.003982241498306394,0.0019800961017608643,0.4300000071525574,1.6118856072425842,0.018292682245373726,0.0115004638209939,0.3888888880610466,0.0,0.0,0.0,0.0,1.2430280952248722,1.2097725868225098,0.0034691674107421022,0.0036529662733642,0.005873531103134155,9.0,48.0,50.0,1.0,4.0,0.0,0.0,0.0,1.0,0.8733137845993042,0.003895518893841654,0.003895518893841654,0.19348365103995874,0.8193391799737232,0.03209493402391672,0.025306176394224167,0.2587439952638873,0.4699999988079071,2.1101868748664856,2,"{""Cartesian_teacher_100k"":2}","{""medium"":1,""normal"":1}","{""identity_fallback"":1,""minimal_validity_success"":1}",True,5,47,0,0.1,100,0.09000000357627869,0.06999999284744263,0.0,0.0,0.0,0.019999980926513672,0.0,0.050000011920928955,0.03999999165534973,MODEL_PROPOSAL_LIMITED,0.555555665934523
CS(=O)(=O)N1N=C(c2ccco2)CC1c1ccc(Br)cc1,0.1111111119389534,0.17949706315994263,0.08064515888690948,0.10976523905992508,0.0625,0.0,0.0,0.0,0.0,0.3265718463808298,0.6991305351257324,3.66447181932017e-07,4.0605823414807674e-07,0.0,0.1111111119389534,0.09576288610696793,0.08064515888690948,0.10826464742422104,0.0625,0.0,0.0,0.0,0.0,0.3052631542086601,0.6997776031494141,0.001970314886420965,0.002440477954223752,0.0,0.1111111119389534,0.09576288610696793,0.08064515888690948,0.10826464742422104,0.0625,0.0,0.0,0.0,0.0,0.3052631542086601,0.6997776031494141,0.001970314886420965,0.002440477954223752,0.0,0.1111111119389534,0.09576288610696793,0.08064515888690948,0.10826464742422104,0.0625,0.0,0.0,0.0,0.0,0.3052631542086601,0.6997776031494141,0.001970314886420965,0.002440477954223752,0.0,0.1111111119389534,0.0993773564696312,0.08064515888690948,0.10839804261922836,0.0625,0.0,0.0,0.0,0.0,0.3062001205980778,0.6997193694114685,0.0017939073732122779,0.0022219624370336533,0.0,0.0833333358168602,0.11424415558576584,0.08064515888690948,0.1087329089641571,0.0625,0.0,0.0,0.0,0.0,0.2822227608412504,0.6995725035667419,0.0013492493890225887,0.0016710404306650162,0.0,0.0,0.0,0.04838709533214569,0.06304669380187988,0.0,0.0,0.0,0.0,0.0,0.06414876878261566,0.6993196606636047,0.003278540214523673,0.004757968243211508,0.0,4.0,34.0,36.0,1.0,3.0,0.0,0.0,0.0,1.0,0.9104867428541183,0.0019717298564501107,0.0019717298564501107,0.10019887351407356,0.5134107983416046,0.01424377504736185,0.027743427082896233,0.03603552625385224,0.0833333358168602,0.11424415558576584,1,"{""ETFlow_formal_upstream"":1}","{""normal"":1}","{""minimal_validity_success"":1}",True,1,3,0,0.05555555555555555,36,0.1111111119389534,0.0,0.0,0.0,0.0,0.0,-0.0277777761220932,0.0277777761220932,0.0833333358168602,MODEL_PROPOSAL_LIMITED,0.24999998323619377
CSc1cc(-c2ccccc2)[nH]c(=O)c1C#N,0.4285714328289032,2.019031584262848,0.022727273404598236,0.09943816438317299,0.2500000074505806,0.0,0.0,0.0,0.0,1.2309161508455873,1.9215603470802307,5.717809443694932e-07,6.436570743062475e-07,0.0,0.375,1.647148460149765,0.022727273404598236,0.09938082844018936,0.2500000074505806,0.0,0.0,0.0,0.0,1.0843596030026674,1.923308789730072,0.002891392563469708,0.0033892426872625947,0.0,0.375,1.647148460149765,0.022727273404598236,0.09938082844018936,0.2500000074505806,0.0,0.0,0.0,0.0,1.0843596030026674,1.923308789730072,0.002891392563469708,0.0033892426872625947,0.0,0.375,1.647148460149765,0.022727273404598236,0.09938082844018936,0.2500000074505806,0.0,0.0,0.0,0.0,1.0843596030026674,1.923308789730072,0.002891392563469708,0.0033892426872625947,0.0,0.375,1.6824204623699188,0.022727273404598236,0.09938663244247437,0.2500000074505806,0.0,0.0,0.0,0.0,1.0931790545582771,1.9231277704238892,0.00259202194865793,0.0030388626037165523,0.0,0.375,1.6824204623699188,0.022727273404598236,0.09938663244247437,0.2500000074505806,0.0,0.0,0.0,0.0,1.0931790545582771,1.9231277704238892,0.00259202194865793,0.0030388626037165523,0.0,0.0714285746216774,0.04102235659956932,0.034090910106897354,0.08620502799749374,0.0833333358168602,0.0,0.0,0.0,0.0,0.22065966669470072,1.9246984124183655,0.018203739542514086,0.021737300790846348,0.0,2.0,27.0,28.0,1.0,4.0,0.0,0.0,0.0,1.0,0.8980318307876587,0.002907277725171298,0.002907277725171298,0.42415515007174137,0.15987603201736672,0.017652267590165138,0.1129504106938839,0.08339523669861898,0.375,1.6824204623699188,2,"{""Cartesian_teacher_100k"":2}","{""normal"":2}","{""minimal_validity_success"":2}",True,3,21,0,0.08928571428571429,56,0.3571428582072258,0.0535714328289032,0.0,0.0,0.0,0.0,0.0,0.0535714328289032,0.3035714253783226,MODEL_PROPOSAL_LIMITED,0.15000001147389408
CSc1ccccc1NC(=O)CN(C)C(=O)Cc1c(F)cccc1Cl,0.4545454680919647,2.322281241416931,0.06849315017461777,0.07781114988029003,0.3333333283662796,0.0,0.0,0.0,0.0,1.4563950444571674,1.4514341354370117,6.200949371759634e-07,6.680607498310565e-07,0.0,0.4431817978620529,1.7965621650218964,0.06164383515715599,0.06808813195675611,0.3333333283662796,0.0,0.0,0.0,0.0,1.3043215356301516,1.4529231190681458,0.004225424490869045,0.004887645714916289,0.0022103190422058105,0.4431817978620529,1.7965621650218964,0.06164383515715599,0.06808813195675611,0.3333333283662796,0.0,0.0,0.0,0.0,1.3043215356301516,1.4529231190681458,0.004225424490869045,0.004887645714916289,0.0022103190422058105,0.4431817978620529,1.7965621650218964,0.06164383515715599,0.06808813195675611,0.3333333283662796,0.0,0.0,0.0,0.0,1.3043215356301516,1.4529231190681458,0.004225424490869045,0.004887645714916289,0.0022103190422058105,0.4431817978620529,1.8598928451538086,0.06164383515715599,0.06943878158926964,0.3333333283662796,0.0,0.0,0.0,0.0,1.320491868071258,1.4527263641357422,0.0036701891804113984,0.004245603806339204,0.0019263625144958496,0.4431817978620529,1.8598928451538086,0.06164383515715599,0.06943878158926964,0.3333333283662796,0.0,0.0,0.0,0.0,1.320491868071258,1.4527263641357422,0.0036701891804113984,0.004245603806339204,0.0019263625144958496,0.28409089893102646,1.4415639750659466,0.054794520139694214,0.05787989718373865,0.2083333283662796,0.0,0.0,0.0,0.0,0.9220797154994216,1.4529148936271667,0.006905441987328231,0.00831429217942059,0.013873790274374187,10.0,43.0,44.0,1.0,4.0,0.0,0.0,0.0,1.0,0.879160188138485,0.004216352681396529,0.004216352681396529,0.4555190597177067,1.1514900845285827,0.03207503352314234,0.054520608857274055,0.44271428686352904,0.4318181723356247,2.0145715475082397,2,"{""Cartesian_teacher_100k"":2}","{""medium"":1,""normal"":1}","{""minimal_validity_success"":2}",True,4,36,3,0.022727272727272728,88,0.17045456916093826,0.011363670229911804,0.0,0.0,0.0,0.0,0.0,0.011363670229911804,0.15909089893102646,CANCELLATION_OR_NEW_OUTLIER,0.06666685607695594
CSc1n[nH]c(=O)n1-c1ccc(Cl)cc1,0.3333333358168602,2.2442256212234497,0.02631578966975212,0.046524244360625744,0.13636364042758942,0.0,0.0,0.0,0.0,1.0687002323102206,2.084131360054016,4.824636903322244e-07,5.331465047220263e-07,0.0,0.3125000074505806,1.6852322816848755,0.02631578966975212,0.04794294107705355,0.13636364042758942,0.0,0.0,0.0,0.0,0.9084732432384044,2.08613657951355,0.003233250929042697,0.003799447789788246,0.0,0.3125000074505806,1.6852322816848755,0.02631578966975212,0.04794294107705355,0.13636364042758942,0.0,0.0,0.0,0.0,0.9084732432384044,2.08613657951355,0.003233250929042697,0.003799447789788246,0.0,0.3125000074505806,1.6852322816848755,0.02631578966975212,0.04794294107705355,0.13636364042758942,0.0,0.0,0.0,0.0,0.9084732432384044,2.08613657951355,0.003233250929042697,0.003799447789788246,0.0,0.3125000074505806,1.7506421506404877,0.02631578966975212,0.04777867812663317,0.13636364042758942,0.0,0.0,0.0,0.0,0.9247846447397023,2.085898518562317,0.0028504033107310534,0.0033501640427857637,0.0,0.3125000074505806,1.7506421506404877,0.02631578966975212,0.04777867812663317,0.13636364042758942,0.0,0.0,0.0,0.0,0.9247846447397023,2.085898518562317,0.0028504033107310534,0.0033501640427857637,0.0,0.3125000074505806,1.647918939590454,0.02631578966975212,0.0441108038648963,0.13636364042758942,0.0,0.0,0.0,0.0,0.8981868734117597,2.084676504135132,0.0020165412152550743,0.0021818605744385877,0.0,3.0,23.0,24.0,1.0,4.0,0.0,0.0,0.0,1.0,0.8883985430002213,0.003228179441066459,0.003228179441066459,0.22166964407249504,1.0703052587325916,0.01827700436115265,0.010462884791195393,0.485259147469366,0.3125000074505806,1.7506421506404877,2,"{""Cartesian_teacher_100k"":2}","{""mild"":1,""normal"":1}","{""identity_fallback"":1,""minimal_validity_success"":1}",True,1,15,0,0.08333333333333333,48,0.020833328366279602,0.020833328366279602,0.0,0.0,0.0,0.0,0.0,0.020833328366279602,0.0,TARGET_LIMITED,1.0
CSc1oc(-c2ccco2)nc1S(=O)(=O)c1ccc(C)cc1,0.45945946872234344,2.8150949478149414,0.05737704783678055,0.21927231550216675,0.25,0.0,0.0,0.0,0.0,1.525428332388401,1.5017734169960022,8.038186365411093e-07,8.734887728678586e-07,0.0,0.44594594836235046,2.2139917612075806,0.05737704783678055,0.20960679650306702,0.25,0.0,0.0,0.0,0.0,1.359222635626793,1.5027101039886475,0.0031421344028785825,0.003836661344394088,0.0006481409072875977,0.44594594836235046,2.2139917612075806,0.05737704783678055,0.20960679650306702,0.25,0.0,0.0,0.0,0.0,1.359222635626793,1.5027101039886475,0.0031421344028785825,0.003836661344394088,0.0006481409072875977,0.44594594836235046,2.2139917612075806,0.05737704783678055,0.20960679650306702,0.25,0.0,0.0,0.0,0.0,1.359222635626793,1.5027101039886475,0.0031421344028785825,0.003836661344394088,0.0006481409072875977,0.45945946872234344,2.2903554439544678,0.05737704783678055,0.2106023207306862,0.25,0.0,0.0,0.0,0.0,1.3920759577304125,1.5025923252105713,0.0027492069639265537,0.0033571674721315503,0.0005710422992706299,0.45945946872234344,2.2903554439544678,0.05737704783678055,0.2106023207306862,0.25,0.0,0.0,0.0,0.0,1.3920759577304125,1.5025923252105713,0.0027492069639265537,0.0033571674721315503,0.0005710422992706299,0.27027026657015085,1.9181151716038585,0.05737704783678055,0.166200403124094,0.15625,0.0,0.0,0.0,0.0,1.0049762080889195,1.5035184025764465,0.008832759747747332,0.010084183712024242,0.01801985502243042,6.0,35.0,37.0,1.0,4.0,0.0,0.0,0.0,1.0,0.8801386579871178,0.0031445346539840102,0.0031445346539840102,0.4564328697263972,1.4579659916680188,0.02271098457276821,0.0596590219065547,0.7457728992573659,0.45945946872234344,2.2903554439544678,2,"{""Cartesian_teacher_100k"":2}","{""mild"":1,""normal"":1}","{""minimal_validity_success"":2}",True,1,33,1,0.02702702702702703,74,0.1891892021521926,0.013513520359992981,0.0,0.0,0.0,0.013513520359992981,0.0,0.0,0.1891892021521926,CANCELLATION_OR_NEW_OUTLIER,0.0
C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1,0.43939395248889923,2.175258994102478,0.056603774428367615,0.02802979579428211,0.2916666641831398,0.0,0.0,0.0,0.0,1.3384865885745967,1.115258514881134,4.4827145018189185e-07,4.958296102586246e-07,0.0,0.3636363744735718,1.7714579701423645,0.04716981202363968,0.022350376471877098,0.2916666641831398,0.0,0.0,0.0,0.0,1.1509249373339117,1.1164439916610718,0.0032203129958361387,0.003801040234975517,0.0008401572704315186,0.3636363744735718,1.7714579701423645,0.04716981202363968,0.022350376471877098,0.2916666641831398,0.0,0.0,0.0,0.0,1.1509249373339117,1.1164439916610718,0.0032203129958361387,0.003801040234975517,0.0008401572704315186,0.3636363744735718,1.7714579701423645,0.04716981202363968,0.022350376471877098,0.2916666641831398,0.0,0.0,0.0,0.0,1.1509249373339117,1.1164439916610718,0.0032203129958361387,0.003801040234975517,0.0008401572704315186,0.3787878751754761,1.8039289712905884,0.04716981202363968,0.02310670167207718,0.2916666641831398,0.0,0.0,0.0,0.0,1.174383269622922,1.1163048148155212,0.0028413174441084266,0.003354267100803554,0.0007390081882476807,0.3787878751754761,1.8039289712905884,0.04716981202363968,0.02310670167207718,0.2916666641831398,0.0,0.0,0.0,0.0,1.174383269622922,1.1163048148155212,0.0028413174441084266,0.003354267100803554,0.0007390081882476807,0.21212121844291687,0.31155383586883545,0.056603774428367615,0.04286092519760132,0.125,0.0,0.0,0.0,0.0,0.4823286831378937,1.1177682280540466,0.013242609333246946,0.01577991619706154,0.020199894905090332,6.0,32.0,33.0,1.0,4.0,0.0,0.0,0.0,1.0,0.8892428502440453,0.0032176979584619403,0.0032176979584619403,0.3217675619622175,0.2399499507424337,0.02154674381017685,0.08926461637020111,0.057880992455328496,0.3636363744735718,1.9194421768188477,2,"{""Cartesian_teacher_100k"":2}","{""mild"":1,""normal"":1}","{""minimal_validity_success"":2}",True,5,24,1,0.07575757575757576,66,0.22727273404598236,0.07575757801532745,0.0,0.0,0.0,0.015151500701904297,0.0,0.06060607731342316,0.1666666567325592,MODEL_PROPOSAL_LIMITED,0.26666673223177395
C[C@@]12CCc3occc3[C@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@@](O)(CO)C3,0.2181818187236786,0.459378719329834,0.10810811072587967,0.5333375930786133,0.21739129722118378,0.2,0.0,0.0,0.0,0.9918603047728538,1.723000168800354,3.702020023865771e-07,4.334048924192757e-07,0.0,0.23636363446712494,0.3563964068889618,0.10810811072587967,0.5312383770942688,0.260869562625885,0.2,0.0,0.0,0.0,1.0272500038146972,1.724223256111145,0.002864653477445245,0.0033801321405917406,0.0,0.23636363446712494,0.3563964068889618,0.10810811072587967,0.5312383770942688,0.260869562625885,0.2,0.0,0.0,0.0,1.0272500038146972,1.724223256111145,0.002864653477445245,0.0033801321405917406,0.0,0.23636363446712494,0.3563964068889618,0.10810811072587967,0.5312383770942688,0.260869562625885,0.2,0.0,0.0,0.0,1.0272500038146972,1.724223256111145,0.002864653477445245,0.0033801321405917406,0.0,0.2181818187236786,0.3572319447994232,0.10810811072587967,0.5314032435417175,0.260869562625885,0.2,0.0,0.0,0.0,1.0093182891607284,1.7241268157958984,0.0026395192835479975,0.0031143254600465298,0.0,0.1818181872367859,0.39138370752334595,0.10810811072587967,0.5323646068572998,0.21739129722118378,0.2,0.0,0.0,0.0,0.9382546737790107,1.723564863204956,0.001324643730185926,0.001562334131449461,0.0,0.16363635659217834,0.33454570174217224,0.10810811072587967,0.5273651480674744,0.21739129722118378,0.2,0.0,0.0,0.0,0.9046134769916534,1.7231333255767822,0.0013556290650740266,0.001426714239642024,0.0,4.0,51.0,55.0,1.0,2.0,0.0,0.0,0.0,1.0,0.9212897270917892,0.002868046809453517,0.002868046809453517,0.14657268018202899,2.370325973014072,0.024150298908352852,0.010188598185777664,0.48846680025276373,0.1818181872367859,0.39138370752334595,1,"{""ETFlow_formal_upstream"":1}","{""normal"":1}","{""minimal_validity_success"":1}",True,2,10,0,0.07272727272727272,55,0.054545462131500244,-0.01818181574344635,0.0,0.0,0.0,-0.01818181574344635,-0.0363636314868927,0.0363636314868927,0.018181830644607544,MODEL_PROPOSAL_LIMITED,0.6666664845413885
C_C(=N\NC(=O)C1=NNC(=O)C1C)c1cccs1,0.4193548262119293,2.6471974849700928,0.10784314200282097,3.506232261657715,0.4000000059604645,0.0,0.0,0.0,0.0,2.4655554108321667,0.7059808671474457,9.092439654523332e-07,9.887451142276404e-07,0.0,0.3870967626571655,2.350527048110962,0.10784314200282097,3.630179286003113,0.45000000298023224,0.0,0.0,0.0,0.0,2.4401164911687374,0.7070274651050568,0.003125151270069182,0.003736256738193333,0.0015928149223327637,0.3870967626571655,2.350527048110962,0.10784314200282097,3.630179286003113,0.45000000298023224,0.0,0.0,0.0,0.0,2.4401164911687374,0.7070274651050568,0.003125151270069182,0.003736256738193333,0.0015928149223327637,0.3870967626571655,2.350527048110962,0.10784314200282097,3.630179286003113,0.45000000298023224,0.0,0.0,0.0,0.0,2.4401164911687374,0.7070274651050568,0.003125151270069182,0.003736256738193333,0.0015928149223327637,0.4032257944345474,2.3913301825523376,0.10784314200282097,3.6127824783325195,0.45000000298023224,0.0,0.0,0.0,0.0,2.462097104638815,0.7068777978420258,0.002683062804862857,0.003210853785276413,0.001373291015625,0.3870967626571655,2.4737913012504578,0.10784314200282097,3.5858750343322754,0.4000000059604645,0.0,0.0,0.0,0.0,2.4098564945161343,0.7066310346126556,0.0019650450558401644,0.0023769779363647103,0.0010502934455871582,0.19354838132858276,1.557490587234497,0.11764706298708916,1.9086282551288605,0.20000000298023224,0.0,0.0,0.0,0.0,1.3777251578867435,0.7088846862316132,0.010380793712101877,0.01226882473565638,0.0420523127540946,6.0,30.0,31.0,1.0,3.0,0.0,0.0,0.0,1.0,0.8617096915841103,0.003135420469334349,0.003135420469334349,0.27375416751229226,0.7659056136659406,0.02051195316016674,0.06719913147389889,0.2863473633905985,0.3870967626571655,2.4737913012504578,2,"{""Cartesian_teacher_100k"":2}","{""mild"":1,""normal"":1}","{""minimal_validity_success"":2}",True,2,24,0,0.06451612903225806,62,0.22580644488334656,0.032258063554763794,0.0,0.0,0.0,0.016129031777381897,-0.016129031777381897,0.032258063554763794,0.19354838132858276,MODEL_PROPOSAL_LIMITED,0.14285714285714285
C_C(=N\OCc1nc2ccccc2c(=O)n1_N=C_c1cc([N+](=O)[O-])ccc1O)c1ccccc1,0.125,0.7044030427932739,0.0,0.0,0.043478261679410934,0.0,0.0,0.0,0.0,0.3445790223777294,2.055669069290161,7.021320129751984e-07,7.881673127485556e-07,0.0,0.1785714328289032,0.8715049624443054,0.0,0.0,0.043478261679410934,0.0,0.0,0.0,0.0,0.4399259351193905,2.056425094604492,0.0019544141832739115,0.002439697738736868,0.0004513263702392578,0.1785714328289032,0.8715049624443054,0.0,0.0,0.043478261679410934,0.0,0.0,0.0,0.0,0.4399259351193905,2.056425094604492,0.0019544141832739115,0.002439697738736868,0.0004513263702392578,0.1785714328289032,0.8715049624443054,0.0,0.0,0.043478261679410934,0.0,0.0,0.0,0.0,0.4399259351193905,2.056425094604492,0.0019544141832739115,0.002439697738736868,0.0004513263702392578,0.1607142835855484,0.8521863222122192,0.0,0.0,0.043478261679410934,0.0,0.0,0.0,0.0,0.41723912581801414,2.0563645362854004,0.0017977310344576836,0.0022441206965595484,0.00041484832763671875,0.125,0.7044030427932739,0.0,0.0,0.043478261679410934,0.0,0.0,0.0,0.0,0.3445790223777294,2.055669069290161,7.021320129751984e-07,7.881673127485556e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0554699897766113,0.00592509750276804,0.01192205399274826,0.02621316909790039,9.0,53.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9197730869054794,0.001954705861862749,0.001954705861862749,-0.06113799905615856,0.20466487090352084,0.01776365004479885,0.08679383993148804,-0.004830845391057953,0.125,0.7305202484130859,1,"{""ETFlow_formal_upstream"":1}","{""normal"":1}","{""minimal_validity_success"":1}",True,0,7,0,0.017857142857142856,56,0.125,-0.0535714328289032,0.0,0.0,0.0,-0.017857149243354797,-0.0357142835855484,0.0,0.125,MODEL_PROPOSAL_LIMITED,0.0
