molecule_index,molecule_id,sample_id,steps,update_scale,aligned_RMSD,bond_violation,angle_violation,torsion_circular_error,ring_invalidity,clash_score,chirality_error,MMFF_relaxation_energy_drop,relaxation_RMSD,aligned_rms_displacement,mean_atom_displacement,max_atom_displacement,correction_norm,cumulative_correction_norm,clipping_fraction,stable
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,0,1.0,4.6029052734375,0.02092611789703369,0.043130062520504,0.10460497438907623,0.01901092752814293,0.0,0.0,167.13306146503982,0.14824627339839935,6.327280743789743e-07,5.56788450012391e-07,1.3953089137430652e-06,0.0,0.0,0.0,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,1,1.0,4.576472759246826,0.056681547313928604,0.08556260913610458,0.12776586413383484,0.058768827468156815,0.0,0.0,499.67804825380483,0.1820584386587143,0.09875909239053726,0.09833237528800964,0.10414274036884308,0.09843390434980392,0.09843389689922333,0.9619047619047619,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,2,1.0,4.568987846374512,0.07112656533718109,0.10998892784118652,0.14314471185207367,0.06959830969572067,0.0,0.0,921.1457998098427,0.2214502990245819,0.12730060517787933,0.12298236042261124,0.20241913199424744,0.062136076390743256,0.1230437159538269,0.5238095238095238,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,4,1.0,4.542908191680908,0.11493120342493057,0.19357270002365112,0.23433400690555573,0.12553341686725616,0.0,0.0,2910.7467938148143,0.26629507541656494,0.22522079944610596,0.21011200547218323,0.38921430706977844,0.053922418504953384,0.20983056724071503,0.29285714285714287,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,8,1.0,4.480015754699707,0.2596854269504547,0.34173309803009033,0.5302282571792603,0.2501123547554016,0.00040407004416920245,0.0,14130.650636094013,0.4864758551120758,0.47883856296539307,0.43993905186653137,0.7735117673873901,0.05679503083229065,0.43975093960762024,0.22142857142857142,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,10,1.0,4.457261562347412,0.3275848627090454,0.4040904939174652,0.5584390163421631,0.2885376811027527,0.00117503444198519,0.5,22844.61234511436,0.540739119052887,0.5995103120803833,0.5446638464927673,0.9275534749031067,0.056127239018678665,0.5449503660202026,0.20666666666666667,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,0,0.05,1.0716922283172607,0.01128542423248291,0.0186952855437994,0.017947638407349586,0.012275457382202148,0.0,0.0,2.7362011811231177,0.03442159295082092,6.534108365485736e-07,5.998011829433381e-07,1.1309185765639995e-06,0.0,0.0,0.0,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,1,0.05,1.070056676864624,0.009928264655172825,0.017361506819725037,0.01855899766087532,0.012890120036900043,0.0,0.0,3.0545400835206955,0.0353606715798378,0.004850334953516722,0.004790314938873053,0.0051445807330310345,0.09582401067018509,0.004791201092302799,0.92,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,2,0.05,1.0696712732315063,0.009802822954952717,0.017190594226121902,0.01862223818898201,0.013041992671787739,0.0,0.0,3.1274108756054417,0.0356573760509491,0.005468493793159723,0.005311326589435339,0.006671776529401541,0.05481446161866188,0.005313362460583448,0.44,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,4,0.05,1.0682029724121094,0.00974209327250719,0.017106283456087112,0.02005954645574093,0.012801487930119038,0.0,0.0,3.4383301179354575,0.03682393208146095,0.007930266670882702,0.0071783834137022495,0.013548901304602623,0.03744113817811012,0.007156962528824806,0.16,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,8,0.05,1.0624220371246338,0.012805189937353134,0.017463484779000282,0.020334767177700996,0.012671689502894878,0.0,0.0,6.149738231522232,0.03967023268342018,0.019063392654061317,0.01498145330697298,0.03380469232797623,0.03774907812476158,0.014841071330010891,0.13,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,10,0.05,1.0596989393234253,0.015846412628889084,0.018500110134482384,0.020944740623235703,0.012671828269958496,0.0,0.0,8.46845449547105,0.0385173000395298,0.02500247023999691,0.01947614923119545,0.04341578483581543,0.038697708398103714,0.019134530797600746,0.16,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,0,0.1,1.0716922283172607,0.01128542423248291,0.0186952855437994,0.017947638407349586,0.012275457382202148,0.0,0.0,2.7362011811231177,0.03442159295082092,6.534108365485736e-07,5.998011829433381e-07,1.1309185765639995e-06,0.0,0.0,0.0,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,1,0.1,1.0684404373168945,0.009832791984081268,0.0171051025390625,0.019159356132149696,0.014686386100947857,0.0,0.0,3.639563341983431,0.037473391741514206,0.009700831957161427,0.009580779820680618,0.01028845552355051,0.09582401067018509,0.009582401253283024,0.92,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,2,0.1,1.0676740407943726,0.009318061172962189,0.017095446586608887,0.019278567284345627,0.014550447463989258,0.0,0.0,3.807352344732319,0.03917273133993149,0.010937242768704891,0.010622940957546234,0.013344145379960537,0.05481446534395218,0.010626725852489471,0.44,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,4,0.1,1.0647618770599365,0.010734877549111843,0.018577784299850464,0.022091533988714218,0.013423820026218891,0.0,0.0,5.039481736529584,0.040084753185510635,0.01585954800248146,0.014355787076056004,0.02709348499774933,0.037441134452819824,0.014313924126327038,0.16,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,8,0.1,1.0534144639968872,0.02282407321035862,0.02067166194319725,0.022595161572098732,0.013067702762782574,0.0,0.0,16.133372875537482,0.04975133389234543,0.03812667727470398,0.029962942004203796,0.06760945171117783,0.03774910047650337,0.029682159423828125,0.13,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,10,0.1,1.048162579536438,0.029487071558833122,0.024189123883843422,0.023690929636359215,0.013067861087620258,0.0,0.0,25.142469585977143,0.060526661574840546,0.05000469833612442,0.03895188868045807,0.08683161437511444,0.03869771212339401,0.03826906532049179,0.16,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,0,0.2,1.0716922283172607,0.01128542423248291,0.0186952855437994,0.017947638407349586,0.012275457382202148,0.0,0.0,2.7362011811231177,0.03442159295082092,6.534108365485736e-07,5.998011829433381e-07,1.1309185765639995e-06,0.0,0.0,0.0,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,1,0.2,1.0652669668197632,0.012327618896961212,0.019072040915489197,0.020324597135186195,0.022191246971488,0.0,0.0,5.5075049348533796,0.03489229455590248,0.019401567056775093,0.019161464646458626,0.02057778462767601,0.09582401067018509,0.019164804369211197,0.92,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,2,0.2,1.0637531280517578,0.012535205110907555,0.01919911429286003,0.02053307555615902,0.02127549983561039,0.0,0.0,6.147134370522309,0.04120948538184166,0.021874045953154564,0.021245460957288742,0.02668553777039051,0.05481446161866188,0.021253449842333794,0.44,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,4,0.2,1.0580238103866577,0.015907008200883865,0.02580065093934536,0.025890493765473366,0.017448345199227333,0.0,0.0,9.889593137490944,0.04071808233857155,0.031719058752059937,0.028711607679724693,0.05418522655963898,0.037441134452819824,0.028627850115299225,0.16,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,8,0.2,1.036216378211975,0.04386691749095917,0.03291189298033714,0.030926857143640518,0.015509446151554585,0.0,0.0,53.45323174534195,0.09054531902074814,0.07625295221805573,0.05992548167705536,0.13521984219551086,0.03774908557534218,0.05936428904533386,0.13,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,10,0.2,1.0265246629714966,0.05694235861301422,0.044154874980449677,0.03986407071352005,0.015462596900761127,0.0,0.0,90.187611199471,0.11687690019607544,0.10000929236412048,0.07790318131446838,0.1736615002155304,0.03869771584868431,0.07653813809156418,0.16,True
1,C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,0,0.5,1.0716922283172607,0.01128542423248291,0.0186952855437994,0.017947638407349586,0.012275457382202148,0.0,0.0,2.7362011811231177,0.03442159295082092,6.534108365485736e-07,5.998011829433381e-07,1.1309185765639995e-06,0.0,0.0,0.0,True
