molecule_index,sample_id,steps,update_scale,atom_index,atomic_number,aligned_displacement
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,1,0.5,35,1,0.04912882670760155
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,1,0.5,36,1,0.04724493250250816
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,1,0.5,37,1,0.04983099177479744
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,0,6,0.06955081969499588
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,1,1,0.05810019373893738
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,2,1,0.060588300228118896
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,3,1,0.06316550076007843
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,4,6,0.022089630365371704
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,5,6,0.0700896605849266
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,6,1,0.0597156397998333
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,7,1,0.06212695315480232
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,8,1,0.05968393012881279
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,9,6,0.0687086284160614
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,10,1,0.06146055832505226
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,11,1,0.060509052127599716
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,12,1,0.05485764145851135
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,13,6,0.05078185349702835
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,14,8,0.057024817913770676
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,15,7,0.03999090939760208
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,16,6,0.010897827334702015
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,17,6,0.05137436091899872
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,18,6,0.049877338111400604
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,19,6,0.007748502306640148
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,20,6,0.05589643865823746
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,21,6,0.055229607969522476
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,22,1,0.05769523233175278
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,23,1,0.06023493409156799
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,24,6,0.002733101136982441
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,25,6,0.03332885727286339
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,26,7,0.014860468916594982
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,27,6,0.04690396785736084
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,28,6,0.060101889073848724
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,29,16,0.0825655609369278
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,30,6,0.036090731620788574
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,31,7,0.048113737255334854
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,32,1,0.07176227867603302
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,33,1,0.05504516139626503
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,34,1,0.05065319687128067
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,35,1,0.0566142238676548
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,36,1,0.054057538509368896
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,2,0.5,37,1,0.05363038554787636
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,0,6,0.17816217243671417
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,1,1,0.10768216103315353
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,2,1,0.1121193915605545
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,3,1,0.12460978329181671
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,4,6,0.0092490678653121
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,5,6,0.17876973748207092
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,6,1,0.10452108830213547
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,7,1,0.12429831922054291
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,8,1,0.10697856545448303
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,9,6,0.17645679414272308
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,10,1,0.11526425182819366
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,11,1,0.10776448994874954
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,12,1,0.09002157300710678
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,13,6,0.04125937819480896
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,14,8,0.09106292575597763
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,15,7,0.02948286570608616
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,16,6,0.030759798362851143
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,17,6,0.1193394735455513
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,18,6,0.11976847052574158
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,19,6,0.016832290217280388
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,20,6,0.11924999952316284
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,21,6,0.12644143402576447
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,22,1,0.08435884863138199
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,23,1,0.08318872004747391
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,24,6,0.009322315454483032
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,25,6,0.02298719435930252
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,26,7,0.020366311073303223
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,27,6,0.07152549922466278
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,28,6,0.11363961547613144
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,29,16,0.1370219588279724
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,30,6,0.031973712146282196
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,31,7,0.039775047451257706
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,32,1,0.1166839450597763
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,33,1,0.11844023317098618
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,34,1,0.04314586892724037
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,35,1,0.07812506705522537
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,36,1,0.0829625204205513
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,4,0.5,37,1,0.07133839279413223
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,0,6,0.2020760029554367
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,1,1,0.36847126483917236
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,2,1,0.37430116534233093
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,3,1,0.41423743963241577
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,4,6,0.014592282474040985
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,5,6,0.20477809011936188
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,6,1,0.3428284227848053
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,7,1,0.432610422372818
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,8,1,0.35631656646728516
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,9,6,0.22767342627048492
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,10,1,0.39780765771865845
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,11,1,0.39122962951660156
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,12,1,0.33263659477233887
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,13,6,0.10784647613763809
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,14,8,0.2433241903781891
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,15,7,0.1437782347202301
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,16,6,0.1089155524969101
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,17,6,0.33961549401283264
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,18,6,0.33946162462234497
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,19,6,0.05956085026264191
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,20,6,0.37445268034935
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,21,6,0.35941004753112793
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,22,1,0.21374794840812683
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,23,1,0.20838038623332977
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,24,6,0.05918049067258835
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,25,6,0.03433575481176376
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,26,7,0.04655974730849266
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,27,6,0.1263352781534195
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,28,6,0.3509080410003662
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,29,16,0.13613277673721313
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,30,6,0.06687426567077637
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,31,7,0.07916266471147537
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,32,1,0.4515713155269623
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,33,1,0.29779496788978577
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,34,1,0.016274090856313705
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,35,1,0.18028105795383453
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,36,1,0.1999468058347702
7,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,10,0.5,37,1,0.3404459059238434
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,0,6,6.743495646333031e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,1,1,6.743495646333031e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,2,1,7.633119025740598e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,3,6,5.364418029785156e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,4,1,7.152557373046875e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,5,6,4.023313522338867e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,6,6,2.6656007889869215e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,7,1,3.769728778024728e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,8,1,4.76837158203125e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,9,6,1.4901161193847656e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,10,6,3.816559512870299e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,11,7,7.633119025740598e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,12,7,6.743495646333031e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,13,7,8.596304041930125e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,14,7,4.2981520209650625e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,15,6,3.5762786865234375e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,16,1,3.3717478231665154e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,17,1,5.066394805908203e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,18,16,3.3848931479951716e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,19,8,3.501772880554199e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,20,8,3.816559512870299e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,21,6,5.38046606379794e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,22,6,7.251218221426825e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,23,6,9.652457038100692e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,24,6,1.0728836059570312e-06
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,25,6,5.462856051963172e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,26,6,6.769786295990343e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,27,1,5.960464477539062e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,28,1,8.678567269271298e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,29,6,1.0811303354785196e-06
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,30,1,1.450243644285365e-06
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,31,1,1.0728836059570312e-06
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,32,1,1.4416440308195888e-06
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,33,1,9.702932857180713e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,34,1,7.633119025740598e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,35,1,1.3328003944934608e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,36,7,1.2287812012345967e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,37,6,2.7671921998262405e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,38,6,2.93518837679585e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,39,7,2.4575624024691933e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,40,6,4.915124804938387e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,41,6,3.3717478231665154e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,42,6,6.743495646333031e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,43,6,7.152557373046875e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,44,6,7.152557373046875e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,45,6,4.76837158203125e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,46,1,5.331201577973843e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,47,1,7.152557373046875e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,48,1,9.5367431640625e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,49,1,6.743495646333031e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,50,1,5.331201577973843e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,51,6,2.8334255830486654e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,52,1,4.805480102731963e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,53,6,4.217318121391145e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,54,1,5.369236077967798e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,55,1,4.805480102731963e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,56,1,2.1490760104825313e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,57,1,3.816559512870299e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,58,1,4.805480102731963e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,59,1,4.814712610823335e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,60,1,3.8281777392512595e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,61,1,6.716508238469032e-08
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,62,1,4.842877388000488e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,63,1,5.331201577973843e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,64,1,4.805480102731963e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,0,0.5,65,1,5.331201577973843e-07
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,1,0.5,0,6,0.050837624818086624
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,1,0.5,1,1,0.05187411606311798
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,1,0.5,2,1,0.0508890263736248
8,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,1,0.5,3,6,0.0501973032951355
