group,method,molecule_id,rotatable_bond_count,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,torsion_gate_mean,torsion_gate_active_fraction,torsion_velocity_norm,torsion_velocity_fraction,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score,COV_P,COV_R,MAT_P,MAT_R,diversity
ETFlow_normal,upstream,O=c1c2ccccc2[nH]c(=S)n1-c1ccc(Br)cc1,1.0,0.47551843523979187,0.0,0.10000000521540642,0.3406255841255188,0.0,0.0,0.05882352963089943,0.0,0.0,0.0,0.0,4.709530201312334,0.24397993087768555,0.0,8.161301821019151e-07,9.194542940349493e-07,1.7349607333017047e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.47551843523979187,0.4051913022994995,0.1445768177509308
ETFlow_normal,upstream,O=c1nccc(SCc2ccc(Cl)cc2Cl)[nH]1,3.0,1.1275562047958374,0.0,0.03846153989434242,0.04741004854440689,0.024390242993831635,0.041153810918331146,0.0,0.0,0.0,0.0,0.0,3.3520838051982387,0.08499274775385857,0.0,4.240801558808016e-07,4.922247995864382e-07,1.0258616498504125e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23333333432674408,1.1275562047958374,1.6799235343933105,2.8223459720611572
ETFlow_normal,upstream,OC(CN1CCCCC1)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,5.0,0.8889169692993164,0.0,0.12999999895691872,0.24215026199817657,0.0,0.0,0.02380952425301075,0.0,0.0,0.0,0.0,2.8688554942742757,0.2143470887094736,0.0,5.93876492871459e-07,6.581663001270499e-07,1.3866625749869854e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10000000149011612,0.8889169692993164,2.3869104385375977,1.7540897130966187
ETFlow_normal,upstream,OC1(c2cccnc2)CC[NH+](Cc2nnnn2C2CCCCC2)CC1,5.0,1.4653441905975342,0.0,0.09999999776482582,0.25892113894224167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.637343221151102,0.16473028250038624,0.0,5.839040397859208e-07,6.430249186450965e-07,1.2642053661693353e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4653441905975342,1.8076529502868652,2.5980138778686523
ETFlow_normal,upstream,OCC1(Cc2ccccc2F)CCCN(CC2CCCCC2)C1,6.0,1.6240737438201904,0.0,0.12727272510528564,0.2833564206957817,0.028301887214183807,0.02521034050732851,0.0,0.0,0.0,0.0,0.0,2.972357588814505,0.232716302620247,0.0,6.60799514662358e-07,7.209994805634778e-07,1.2688091146628722e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03333333507180214,1.6240737438201904,2.1742234230041504,2.6359035968780518
ETFlow_normal,upstream,OCC[NH2+]c1nc(Nc2cccc(O)c2)nc2ccccc12,7.0,0.6975789964199066,0.0,0.2195121943950653,0.8005951344966888,0.014925372786819935,0.05134599469602108,0.029411764815449715,0.0,0.0,0.0,0.0,2.9747741551804534,0.47683461429551244,0.0,8.20805183820994e-07,9.036799326622713e-07,1.8263625634062919e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36666667461395264,0.697579026222229,1.642362356185913,1.223516583442688
ETFlow_normal,upstream,Oc1c(N=Nc2ccccn2)ccc2ccccc12,2.0,0.01996152475476265,0.0,0.140625,0.6472684741020203,0.0,0.0,0.1764705926179886,0.3333333333333333,0.0,0.0,0.0,1.8324572694194083,0.8122460444768269,0.0,8.163846132447361e-07,8.888298168585607e-07,1.5674897895223694e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01996152475476265,0.01996152475476265,1.6066484451293945
ETFlow_normal,upstream,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1cc(O)c(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1cc(O)c(O)c(O)c1)C(O)C2,23.0,3.255566954612732,0.0,0.2723214328289032,0.9233293235301971,0.0765027329325676,0.1565227173268795,0.11764705926179886,0.05555555555555555,9.410698112333193e-05,0.5,0.0,3.256365717772149,1.7920838977742177,0.0,1.5807091813258012e-06,1.714232382710179e-06,3.2440694894830813e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2555670738220215,3.9490318298339844,2.8348939418792725
ETFlow_normal,upstream,Oc1ccc(-c2csc(Nc3ccccn3)n2)c(O)c1,5.0,0.341217041015625,0.0,0.13636364042758942,0.2624431475996971,0.029999999329447746,0.01402173563838005,0.0,0.0,0.0,0.0,0.0,2.0019941615601335,0.23547986056655645,0.0,8.885949256409731e-07,9.59182756332666e-07,1.6076581346169405e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333432674408,0.341217041015625,1.2437012195587158,2.08052659034729
ETFlow_normal,upstream,S=C(Nc1ccc(Cl)cc1)NC1CCN(Cc2ccccc2)CC1,6.0,1.278054118156433,0.0,0.1458333358168602,0.42514668405056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.213782278750653,0.2521200068295002,0.0,5.141308889733409e-07,5.833173446490036e-07,1.4146916385016084e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03333333507180214,1.278054118156433,1.9594111442565918,3.0020809173583984
ETFlow_normal,upstream,S=P(Nn1cnnc1)(c1ccccc1)c1ccccc1,4.0,1.0911349654197693,0.0,0.10000000149011612,0.2725073769688606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.901650537148271,0.16812684573233128,0.0,6.60532009533199e-07,7.298962145796395e-07,1.4823879723735445e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0833333358168602,1.091135025024414,2.058669328689575,1.821752905845642
ETFlow_normal,upstream,c1ccc(N2CCN(Cc3cnc(N4CCOCC4)s3)CC2)cc1,4.0,1.7111920714378357,0.0,0.10784313827753067,0.15757006406784058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.152948860214761,0.14723565429449081,0.0,7.818866976094796e-07,8.744924997472481e-07,1.6355126035705325e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7111921310424805,2.3496203422546387,2.673428535461426
ETFlow_normal,upstream,c1ccc(N2CCN(c3ncnc4c3oc3ccccc34)CC2)cc1,2.0,1.3210307359695435,0.0,0.19148936122655869,0.7514738440513611,0.006172839552164078,0.0013954179594293237,0.018518518656492233,0.0,0.0,0.0,0.0,2.6549532374696767,0.4043980349379126,0.0,6.161404400018e-07,6.909725982495729e-07,1.3736188861912524e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1304347813129425,1.3210307359695435,2.2011075019836426,2.000016927719116
ETFlow_normal,upstream,c1ccc(N2CCN(c3ncnc4sc5c(c34)CCC5)CC2)cc1,2.0,1.1274658739566803,0.0,0.1145833320915699,0.29950134456157684,0.040229884907603264,0.4843321442604065,0.01923076994717121,0.1,0.0,0.0,0.0,3.142045781193721,0.4700023591518402,0.0,7.722439079316246e-07,8.589169340211811e-07,1.64370948141368e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.10000000149011612,1.127465844154358,2.0977632999420166,2.6747028827667236
ETFlow_normal,upstream,c1coc(-c2nnc(NC3=NCCC3)o2)c1,3.0,0.49713240563869476,0.0,0.1071428582072258,0.45881487429142,0.021276595070958138,0.07377820834517479,0.0,0.0,0.0,0.0,0.0,2.8193474025733476,0.26156772393733263,0.0,7.622449516020424e-07,8.42844485759997e-07,1.414142332123447e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333432674408,0.49713242053985596,1.2562724351882935,1.7032124996185303
ETFlow_normal,upstream,c1n[nH]c(SCCCCSc2ncn[nH]2)n1,7.0,0.8733079433441162,0.0,0.10344827547669411,0.28532353788614273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.467516845346671,0.1747791599482298,0.0,4.868190330853395e-07,5.169547421246534e-07,8.635728363515227e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13333334028720856,0.8733079433441162,2.1252520084381104,2.1262104511260986
ETFlow_normal,j0_jacobian,C=C(C)COc1ccc(-c2[nH]ncc2Oc2ccccc2OCC)c(O)c1,11.0,1.8902972340583801,0.0,0.12745098397135735,0.4336654841899872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.156258478391095,0.23586735501885414,0.0,5.573834016558976e-07,6.144453266188066e-07,1.0936153387319791e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8902971744537354,2.531559944152832,3.63781476020813
ETFlow_normal,j0_jacobian,C=C(C)COc1ccc(-c2nc(N)ncc2-c2ccc(OC)cc2)c(O)c1,10.0,1.2086253762245178,9.316205978393555e-05,0.0800000000745058,5.681560537595942e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.087599574222292,0.0800014204646402,0.0,0.0013215822982601821,0.0036050424678251147,0.01538328779861331,0.0,0.0005657747096847743,0.0032466647680848837,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999724328518,-0.32304816271255277,-0.012500000186264515,-0.01870425743982196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13793810246764338,1.0,0.10000000149011612,1.208625316619873,1.745855450630188,2.229910373687744
ETFlow_normal,j0_jacobian,C=C(Cl)COc1cc(C)cc2oc(=O)cc(CC)c12,6.0,1.0635350048542023,9.47713851928711e-06,0.08571428805589676,0.26363760232925415,0.016949152573943138,0.021960720419883728,0.09090909361839294,0.0,0.0,0.0,0.0,3.0696823642015834,0.2649721149355173,0.0,0.0006460587994752132,0.001671276094583618,0.00516444460981802,0.5,7.120271766325459e-05,0.0002835690975189209,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05714285746216774,-0.042615603655576706,-0.008474576286971569,-0.01391320489346981,-0.13636364042758942,0.0,0.0,0.0,0.0,0.0,0.0,-0.21611327631399035,1.0,0.25925925374031067,1.0635349750518799,1.377108097076416,1.8771305084228516
ETFlow_normal,j0_jacobian,C=CCN1C(=O)_C(=N_n2cnnc2)c2ccccc21,3.0,1.3163415789604187,0.0,0.15625,0.713826984167099,0.019607843831181526,0.04813460446894169,0.06666667014360428,0.0,0.0,0.0,0.0,3.947856569611714,0.433014911133796,0.0,7.781845852150582e-07,8.572550598273665e-07,1.5589193935738876e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163416385650635,1.4802178144454956,1.603865146636963
ETFlow_normal,j0_jacobian,C=CCn1c(O)c(C(C)=Nc2ccc(N(CC)CC)cc2)c(=O)[nH]c1=O,10.0,1.3555525541305542,0.00021338462829589844,0.13725490495562553,0.317792745972838,0.005747126415371895,0.009753123857080936,0.0416666679084301,0.5,0.0,0.0,0.0,3.312398413406842,0.7665551667369073,0.0,0.0009566821995576902,0.002057637555196834,0.0074788136084862344,0.5,0.001032501459121704,0.002870559459552169,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029411766678094864,-0.35343730196836987,0.0,0.0,-0.0416666679084301,0.0,0.0,0.0,0.0,0.0,0.0,-0.15943776007861743,0.5,0.06666667014360428,1.3555525541305542,1.8391658067703247,1.9220656156539917
ETFlow_normal,j0_jacobian,CC(=O)N1C(C(=O)O)Cc2c([nH]c3ccccc23)C1C,5.0,0.8552194237709045,9.873509407043457e-05,0.10526315681636333,0.16238573031411363,0.0,0.0,0.03333333507180214,0.0,0.0,0.0,0.0,3.267357304525482,0.17919292446669388,0.0,0.00045959446291021777,0.0012717957568781912,0.004911462899713115,0.5,0.00034105853410437703,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026315787807106972,-0.09114323718561934,-0.007462686393409967,-0.0008833190076984465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056785113248846386,1.0,0.800000011920929,0.8552194237709045,1.1183311939239502,1.5303946733474731
ETFlow_normal,j0_jacobian,CC(=O)N1CCc2c(sc(NC(=O)C3CCCCC3)c2C(N)=O)C1,6.0,1.0655446648597717,0.0,0.15306122601032257,1.8194891810417175,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,3.015692257848428,0.795433521270752,0.0,6.754413277576532e-07,7.526575416250125e-07,1.4751297499060456e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142984867096,1.065544605255127,1.542455792427063,1.267927885055542
ETFlow_normal,j0_jacobian,CC(=O)N1CCc2cc(S(=O)(=O)N3CCc4ccccc4C3)ccc21,4.0,1.2400867640972137,0.0,0.1145833358168602,0.25028336979448795,0.01149425283074379,0.02487351093441248,0.0,0.0,0.0,0.0,0.0,3.261363264469801,0.1948668088298291,0.0,1.065704935854228e-06,1.1819628582543373e-06,2.286977519361244e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.06666667014360428,1.2400867938995361,2.105557680130005,1.334572196006775
ETFlow_normal,j0_jacobian,CC(=O)N1c2ccccc2CCc2ccc([N+](=O)[O-])cc21,3.0,1.1035341322422028,0.0,0.1216216254979372,0.3332371786236763,0.0,0.0,0.029411764815449715,0.0,0.0,0.0,0.0,2.893584308527023,0.234342684969306,0.0,7.106701929160408e-07,7.750364829917089e-07,1.3641529790220375e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.1035341024398804,1.1919097900390625,2.707850933074951
ETFlow_normal,j0_jacobian,CC(=O)NCCC(=O)Nc1nc(-c2cccs2)c(-c2cccs2)s1,9.0,1.2831260561943054,0.0,0.08536585420370102,0.1269836649298668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1868545886273045,0.11711177043616772,0.0,6.675509069964392e-07,7.56249079358895e-07,1.523867013020208e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.06666667014360428,1.2831261157989502,2.0408477783203125,2.3834915161132812
ETFlow_normal,j0_jacobian,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)cc1,10.0,2.295445680618286,-4.410743713378906e-06,0.08333333674818277,0.22545126298894047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.351194009558841,0.1396961524954179,0.0,0.0001901023196069218,0.0005752379730097346,0.002194907228158627,0.5,0.0001139175146818161,0.0007461309432983398,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333334140479565,-0.09205956538687587,-0.004999999888241291,-0.0006679371581412852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061515209664975146,0.0,0.0,2.295445680618286,2.6105294227600098,4.991334915161133
ETFlow_normal,j0_jacobian,CC(=O)Nc1ccc(NC(=O)CSc2nnc3c4ccccc4n(C)c3n2)cc1,9.0,0.912732869386673,0.0,0.12999999895691872,0.34139304608106613,0.012195121496915817,0.0006292448961175978,0.02380952425301075,0.0,0.0,0.0,0.0,3.5561708698835472,0.2515102174511412,0.0,7.567967088562e-07,8.168590568402578e-07,1.6824847648422292e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1071428582072258,0.9127328395843506,1.9491682052612305,3.2504453659057617
ETFlow_normal,j0_jacobian,CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1[N+](=O)[O-],8.0,0.5348521620035172,-3.3229589462280273e-06,0.02500000037252903,0.09113557636737823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.862965789457662,0.04778389446437359,0.0,0.00020590202046832928,0.0007709491031562266,0.0033680056811249415,0.5,6.90980814397335e-05,0.0002747774124145508,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000074505806,-0.13715097308158875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08428774401545525,1.0,0.2380952388048172,0.534852147102356,1.8056491613388062,2.234074354171753
ETFlow_normal,j0_jacobian,CC(=O)Nc1ccc(S(=O)(=O)N(C)CC(=O)Nc2ccccc2N2CCOCC2)cc1,11.0,1.8380363583564758,2.300739288330078e-05,0.11016948893666267,1.1572209814403323e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3918384511457207,0.11017238198911627,0.0,0.000926927343243733,0.0021283349487930536,0.008061107248067856,0.0,0.0006074749398976564,0.0026574134826660156,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04237287864089012,-0.47758381667949834,-0.004854368977248669,-0.0010728922206908464,-0.02777777798473835,0.0,0.0,0.0,0.0,0.0,0.0,-0.19466920282792444,0.0,0.0,1.838036298751831,3.086365222930908,2.869382619857788
ETFlow_normal,j0_jacobian,CC(=O)Nc1cccc(OCC(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1,9.0,0.7699231207370758,0.0,0.03658536449074745,0.035105711314827204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.969927333839453,0.04536179231945425,0.0,7.344087009641953e-07,7.939224815345369e-07,1.4905924672348192e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03333333507180214,0.7699230909347534,2.533535957336426,1.059110403060913
ETFlow_normal,j0_jacobian,CC(=O)Nc1ccccc1C(=O)C(=O)Nc1ccc(C(=O)NCC2CCCO2)cc1,11.0,0.9103415310382843,0.0,0.10000000149011612,0.6032264828681946,0.015957446303218603,0.21419912576675415,0.0,0.0,0.0,0.0,0.0,3.136601626692597,0.3203138499520719,0.0,6.789120163830376e-07,7.636275825007033e-07,1.315874328611244e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10000000149011612,0.9103415012359619,1.9583303928375244,3.112602472305298
ETFlow_normal,j0_jacobian,CC(=O)Oc1cccc(N2C(=O)c3cccc4c([N+](=O)[O-])ccc(c34)C2=O)c1,5.0,0.6800803244113922,-7.542967796325684e-05,0.09302325919270515,0.16159866222824348,0.014285714365541935,0.007181825100445849,0.0,0.25,0.0,0.0,0.0,3.7993153179275634,0.3995040953904194,0.0,0.0005928703728272922,0.0012251082173406758,0.00429309705907599,0.5,0.00031664370908401906,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04651162773370743,-0.1641772442153524,0.0,-0.0024468344794570385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08816764740740979,1.0,0.5555555820465088,0.6800802946090698,1.161185622215271,2.0299031734466553
ETFlow_normal,j0_jacobian,CC(=O)_C(C#N)=C1\NC(=O)C(Cc2ccccc2)S1,4.0,1.2088724970817566,0.0,0.0625,0.23880960792303085,0.04716981202363968,0.2091469019651413,0.04545454680919647,0.0,0.0,0.0,0.0,3.0990693032474113,0.2671134863048792,0.0,8.424276956020549e-07,8.973270553269685e-07,1.3989959768423432e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.20000000298023224,1.2088725566864014,2.0511889457702637,1.7744863033294678
ETFlow_normal,j0_jacobian,CC(=O)c1cc(CN2CCC(n3nccc3NC(=O)c3ccccc3Cl)CC2)cs1,8.0,1.4943853616714478,9.298324584960938e-06,0.1428571417927742,0.25302858314262267,0.020408162847161293,0.010035519488155842,0.0,0.0,0.0,0.0,0.0,3.3332233046580986,0.22903133029763012,0.0,0.0007164718807644022,0.0015117272995155417,0.0068824876137227875,0.5,0.0003527016378939152,0.0008324384107254446,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0357142835855484,-0.31927644052757387,-0.010204081423580647,-0.009931720793247223,0.0,0.0,0.0,0.0,0.0,0.0,-0.08664339756999295,-0.12822040533933432,0.0,0.0,1.4943853616714478,2.5891480445861816,1.7593610286712646
ETFlow_normal,j0_jacobian,CC(=O)c1ccc(OCC(=O)N2CCCC(Nc3ccc(C)c(C)c3)C2)cc1,10.0,1.4677928686141968,0.0,0.08620689809322357,0.12036700546741486,0.0,0.0,0.02777777798473835,0.0,0.0,0.0,0.0,3.200508630285193,0.14407642744481564,0.0,8.745575996726984e-07,9.70801607991234e-07,1.7689475839688384e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4677928686141968,2.335313081741333,2.2630105018615723
ETFlow_normal,j0_jacobian,CC(=O)c1cccc(NC(=O)N2CCCC2C(=O)Nc2cccc(C)c2)c1,9.0,0.7189775705337524,0.0,0.07692307978868484,0.11116969212889671,0.0,0.0,0.029411764815449715,0.0,0.0,0.0,0.0,2.7054753463698513,0.13412726763635874,0.0,9.313476425631961e-07,1.0046348961623153e-06,1.7222453436716023e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36666667461395264,0.7189775705337524,1.7451863288879395,3.2181472778320312
ETFlow_normal,j0_jacobian,CC(=O)c1cccc(NC(=O)c2nc(-c3ccccc3)oc2C)c1,7.0,1.058529406785965,0.0,0.05952381156384945,0.30670951306819916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5223064309380705,0.13620118983089924,0.0,1.2669038937929145e-06,1.3963285141471715e-06,2.4170709593818174e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666865348816,1.0585293769836426,1.3653141260147095,1.909785270690918
ETFlow_normal,j0_jacobian,CC(=O)c1cn(-c2ccc(Cl)cc2)c(=O)n(Cc2ccc(Br)cc2)c1=O,5.0,0.8344536572694778,0.0,0.1190476231276989,0.16266276687383652,0.0,0.0,0.0555555559694767,0.0,0.0,0.0,0.0,2.951284542737069,0.21526887081563473,0.0,7.202881704415631e-07,7.851915881929017e-07,1.461853116779821e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666865348816,0.8344536423683167,0.9128063321113586,2.331125259399414
