group,method,molecule_id,rotatable_bond_count,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,torsion_gate_mean,torsion_gate_active_fraction,torsion_velocity_norm,torsion_velocity_fraction,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score,COV_P,COV_R,MAT_P,MAT_R,diversity
all,run_b_accepted,CC(=O)c1ccc(OCC(=O)N2CCCC(Nc3ccc(C)c(C)c3)C2)cc1,10.0,1.315295398235321,0.0013527274131774902,0.4568965435028076,2.0971759557724,0.04854368977248669,0.04757408273871988,0.3611111119389534,0.0,0.0,0.0,0.0,3.3283958969488907,1.4027388548420276,0.0,0.0038331219693645835,0.004790909355506301,0.006682456703856587,0.0,0.0009601592901162803,0.0030134618282318115,1.0,4.0,0.2040770724415779,0.08986008260399103,0.37314232252538204,0.0038303486071527004,0.0,0.0,0.0,0.0,0.0,0.0,-0.10344827175140381,-1.034117579460144,-0.004854369908571243,-0.002442832221277058,-0.027777791023254395,0.0,0.0,0.0,0.0,0.0,0.0,-0.3952205356035847,0.0,0.0,1.3152954578399658,1.3119940757751465,0.028591085225343704
all,run_b_accepted,CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1,7.0,1.1413976550102234,0.0018208622932434082,0.4375,1.941974252462387,0.07352941203862429,0.02915671095252037,0.20000000670552254,0.0,0.0,0.0,0.0,2.6404321571825995,1.2038121595978737,0.0,0.003146862844005227,0.004083019564859569,0.00620542629621923,0.0,0.00024826652224874124,0.000565648078918457,1.0,4.0,0.10373495519161224,0.1017649695277214,0.45614135079085827,0.0031178872159216553,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000011920928955,-0.7301793992519379,0.0,-0.002242987509816885,0.0,0.0,0.0,0.0,0.0,0.0,0.01509350669051468,-0.23310560861136764,1.0,1.0,1.1413977146148682,1.1364563703536987,0.028076520189642906
all,run_b_accepted,CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1,11.0,2.3969109058380127,0.0020886659622192383,0.5289855152368546,2.3974225521087646,0.1309523843228817,0.16086380183696747,0.32608694583177567,0.0,0.0,0.0,0.0,3.247812432261948,1.625596433877945,0.0,0.004107898217625916,0.005178784020245075,0.007685116259381175,0.0,0.00046669624862261117,0.0014533400535583496,1.0,4.0,0.19478919729590416,0.0955846393480897,0.4783072769641876,0.004101714206626639,0.0,0.0,0.0,0.0,0.0,0.0,-0.05797101557254791,-0.9736582040786743,0.0039682537317276,-0.0015843994915485382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.297813412733376,0.0,0.0,2.3969109058380127,2.390740394592285,0.028441183269023895
all,run_b_accepted,CCN(CC)c1ccc(-c2sc(Nc3ccccc3)n[n+]2-c2ccc(F)cc2)cc1,9.0,1.0642312169075012,0.001374661922454834,0.42105263471603394,1.954393982887268,0.04210526216775179,0.03492035635281354,0.28260868787765503,0.0,0.0,0.0,0.0,3.059457176021701,1.2430951695714612,0.0,0.003309061052277684,0.004455263842828572,0.006881889421492815,0.0,0.00037856555718462914,0.0008280277252197266,1.0,4.0,0.10533370543271303,0.10070394910871983,0.4785248041152954,0.0033075454412028193,0.0,0.0,0.0,0.0,0.0,0.0,-0.035087719559669495,-0.4375463128089905,0.0,-0.0011907004518434405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14477197287487797,1.0,1.0,1.0642311573028564,1.0607178211212158,0.026671458035707474
all,run_b_accepted,CCN1CC[NH+](CCOCCOc2ccccc2-c2ccccc2)CC1,10.0,1.5719740986824036,0.0017166733741760254,0.5,2.684903621673584,0.07009345572441816,0.07050026301294565,0.4166666641831398,0.0,0.0,0.0,0.0,2.854033989386881,1.6756110910791904,0.0,0.0044025033712387085,0.005494456738233566,0.00768782664090395,0.0,0.0011458568333182484,0.003329515689983964,1.0,4.0,0.2282325979322195,0.0947222514078021,0.49519868940114975,0.004394450690597296,0.0,0.0,0.0,0.0,0.0,0.0,-0.076271191239357,-0.5973511934280396,0.0,-0.004658791236579418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22677368740551174,0.0,0.0,1.5719740390777588,1.5678845643997192,0.0290985144674778
all,run_b_accepted,CCOC(=O)N1CCN(C(=O)c2cn(C)c3ccc(S(=O)(=O)N(C)C4CCCCC4)cc3c2=O)CC1,11.0,2.519624710083008,0.0019538402557373047,0.5,2.8695143461227417,0.07720588333904743,0.09377775806933641,0.41304346919059753,0.0,0.0,0.0,0.0,2.9731517342875007,1.7310723785776645,0.0,0.00455041229724884,0.005666191456839442,0.008160545257851481,0.0,0.001109053788240999,0.002130851149559021,1.0,4.0,0.21823173947632313,0.09486634004861116,0.5397199504077435,0.004554202081635594,0.0,0.0,0.0,0.0,0.0,0.0,-0.07534246146678925,-0.9452255964279175,0.0,-0.006202961318194866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31319960090331733,0.0,0.0,2.519624710083008,2.5139524936676025,0.028714345768094063
all,run_b_accepted,CCOc1ncnc2c1sc1nc(C)cc(C)c12,5.0,0.5286880731582642,0.0008486807346343994,0.40909092128276825,3.427367091178894,0.01785714365541935,0.018810748122632504,0.0,0.0,0.0,0.0,0.0,2.7565425010903937,1.2884925247635692,0.0,0.003457319224253297,0.005083540687337518,0.014749734429642558,0.0,0.0009285416745115072,0.0,1.0,4.0,0.050478246062994,0.1096493685618043,0.6673160195350647,0.0034147071128245443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38403046131134033,0.0,0.004447993356734514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09489561698865145,1.0,1.0,0.5286880731582642,0.524598240852356,0.028254199773073196
all,run_b_accepted,CN(C)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,8.0,2.119243025779724,0.0017791986465454102,0.4324324280023575,1.8759596347808838,0.06779660936444998,0.057467677630484104,0.1666666679084301,0.0,0.0,0.0,0.0,3.354758762343703,1.1502525333780795,0.0,0.003163757734000683,0.004207778605632484,0.006567535223439336,0.0,0.00011328980326652527,0.00031048059463500977,1.0,4.0,0.08550265524536371,0.10155923292040825,0.43707282841205597,0.0031306252058129758,0.0,0.0,0.0,0.0,0.0,0.0,-0.027027025818824768,-0.04237550497055054,0.0,-0.0008638612926006317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03783686738461256,0.0,0.0,2.1192431449890137,2.1128346920013428,0.025905346497893333
all,run_b_accepted,COC(=O)c1nnc(-c2ccccc2)c(-c2ccccc2)n1,5.0,0.9520278871059418,0.0007992386817932129,0.3513513579964638,1.5625776648521423,0.008620689623057842,0.006320665590465069,0.2777777798473835,0.3333333333333333,0.0,0.0,0.0,3.819696703406637,1.3633077434108902,0.0,0.002586665446870029,0.0034912877599708736,0.005663902033120394,0.0,0.000312493368255673,0.0,1.0,3.0,0.11811376921832561,0.09960530139505863,0.4416790008544922,0.0031640046217944473,0.0,0.0,0.0,0.0,0.0,0.0,-0.04054052382707596,-0.14116790890693665,0.0,0.00022376561537384987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07577655964996666,1.0,1.0,0.9520279169082642,0.950119137763977,0.024342406541109085
all,run_b_accepted,COc1ccc(-n2c(-c3ccccc3)cc3c2CCCC3=O)cc1,4.0,1.4137495160102844,0.0013834834098815918,0.3913043439388275,1.7805710434913635,0.03164556995034218,0.045491088181734085,0.27272727340459824,0.0,0.0,0.0,0.0,2.84260995548054,1.1521927202120423,0.0,0.002952729002572596,0.004010791541077197,0.006287713069468737,0.0,3.517884761095047e-05,0.0,1.0,4.0,0.08760172640904784,0.10246881563216448,0.46298955380916595,0.0029433434829115868,0.0,0.0,0.0,0.0,0.0,0.0,-0.05434781312942505,-0.3659061789512634,0.0,-0.0006476603448390961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14598627295345068,0.0,0.0,1.4137494564056396,1.4086896181106567,0.02617858164012432
all,run_b_accepted,C[C@@]12C(=O)N(CC3CC3)CC(=O)N1[C@H](_C=C_c1ccccc1)[C@@H]1C(=O)N(c3ccccc3)C(=O)[C@@H]12,6.0,1.4674545526504517,0.0,0.17910447716712952,0.7874050140380859,0.0731707289814949,0.05979260802268982,0.1034482792019844,0.0,0.0,0.0,0.0,3.580671382990159,0.5675228908658028,0.0,1.2071863011442474e-06,1.3094968380755745e-06,2.6656007321435027e-06,1.0,0.0,0.0,0.0,0.0,0.010906372219324112,0.10984272323548794,0.22264472022652626,0.0018195179582107812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4674545526504517,2.135772943496704,0.0
all,run_b_accepted,C[C@@]12CCc3occc3[C@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@@](O)(CO)C3,4.0,1.7237330675125122,0.0007328987121582031,0.16363635659217834,0.3651503622531891,0.10810811072587967,0.5329431295394897,0.21739129722118378,0.2,0.0,0.0,0.0,3.5731865674503904,0.9136591374874115,0.0,0.0016962066292762756,0.0021222326904535294,0.002953304909169674,0.0,0.00042176246643066406,0.0,1.0,3.0,0.011337551288306713,0.11051036603748798,0.26058732718229294,0.002240458212327212,0.0,0.0,0.0,0.0,0.0,0.0,-0.054545462131500244,-0.0942283570766449,0.0,-0.00039446353912353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07820116728544235,0.0,0.0,1.7237330675125122,1.9380035400390625,0.0
all,run_b_accepted,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,6.0,0.6584886312484741,0.0009030699729919434,0.145454540848732,0.3692183196544647,0.0,0.0,0.20000000298023224,0.25,0.0,0.0,0.0,3.064200174320795,0.6877591237425804,0.0,0.0019080867059528828,0.0023288815282285213,0.0032056092750281096,0.0,0.0004661679267883301,0.001374959945678711,1.0,4.0,0.009740553796291351,0.10859487764537334,0.1692473515868187,0.0019081445643678308,0.0,0.0,0.0,0.0,0.0,0.0,-0.01818181574344635,0.015522301197052002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01430124044418335,1.0,0.9333333373069763,0.6584886312484741,0.9896462559700012,0.0
all,run_b_accepted,C[C@]12CS(=O)(=O)C[C@H]1SC(=S)N2c1ccccc1,2.0,2.295485496520996,0.0,0.12121212482452393,0.42409849166870117,0.04918032884597778,0.048749979585409164,0.13333334028720856,0.0,0.0,0.0,0.0,4.822720974606327,0.42193791177123785,0.0,4.356986949005659e-07,4.933367563353386e-07,1.0254771041218191e-06,1.0,0.0,0.0,0.0,0.0,0.00376346823759377,0.1155758947134018,0.2265876680612564,0.0015694184985477477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.295485496520996,2.4988439083099365,0.0
all,run_b_accepted,C_C(=C\C(=O)c1ccc(Cl)cc1)NCc1ccc2c(c1)OCO2,6.0,0.6070411205291748,0.0,0.12195122241973877,0.43162763118743896,0.014705882407724857,0.5968656539916992,0.0,0.0,0.0,0.0,0.0,2.7286688204109395,0.3937804261222482,0.0,1.0796951528391219e-06,1.1538188573467778e-06,1.922192041092785e-06,1.0,0.0,0.0,0.0,0.0,0.005066104233264923,0.11226755753159523,0.1717192642390728,0.001322614261880517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13333334028720856,0.6070411205291748,2.181056499481201,0.0
all,run_b_accepted,C_C(=C\c1ccc(F)cc1)C(=O)c1c(C)cc(C)[nH]c1=O,6.0,0.6303814649581909,0.00011163949966430664,0.10526315867900848,0.18885201215744019,0.01587301678955555,0.5591272115707397,0.0,0.0,0.0,0.0,0.0,3.7269967629698626,0.308130981400609,0.0,0.0002225421485491097,0.00029535728390328586,0.0004417509480845183,0.0,1.3170142665330786e-05,4.291534423828125e-05,1.0,1.0,0.002702393801882863,0.11322560347616673,0.10830769687891006,0.0009408528567291796,0.0,0.0,0.0,0.0,0.0,0.0,-0.02631579339504242,0.008102908730506897,0.0,0.00019437074661254883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024241473525762558,1.0,0.1666666716337204,0.6303814649581909,1.7318874597549438,0.0
all,run_b_accepted,C_C(CC(=O)NC1CCCCCC1)=N\NC(=O)c1cnccn1,8.0,1.1244195699691772,0.00042700767517089844,0.06382978707551956,0.07893139868974686,0.011904762126505375,0.08130296319723129,0.07692307978868484,0.0,0.0,0.0,0.0,2.786438351040853,0.19271621946245432,0.0,0.0007670614286325872,0.0009296314092352986,0.0012812329223379493,0.0,0.00010378321167081594,0.00026758015155792236,1.0,4.0,0.0018089552177116275,0.11278372630476952,0.06351283378899097,0.0007666725432500243,0.0,0.0,0.0,0.0,0.0,0.0,-0.042553193867206573,0.026076752692461014,0.0,0.0004042387008666992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035932946018874645,1.0,0.10000000149011612,1.1244195699691772,1.663909912109375,0.0
all,run_b_accepted,C_C(CC(=O)Nc1ccc(Cl)cc1C(F)(F)F)=N\NC(=O)c1cccs1,9.0,0.8629152774810791,0.0,0.02500000037252903,0.05825623869895935,0.015384615398943424,0.11203045397996902,0.0,0.0,0.0,0.0,0.0,3.1212435428121728,0.08295628894120455,0.0,8.207037467400369e-07,8.929011983127566e-07,1.5497207641601562e-06,1.0,0.0,0.0,0.0,0.0,0.0013844799250364304,0.11350998841226101,0.05623434949666262,0.0006241741211852059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03333333507180214,0.8629152774810791,2.5130159854888916,0.0
all,run_b_accepted,C_C(CC(=O)Nc1ccc2ccccc2c1)=N\NC(=O)c1ccc(O)c(O)c1,10.0,1.087714672088623,0.00016486644744873047,0.06122449040412903,0.08523168414831161,0.025641025975346565,0.09386783093214035,0.0,0.0,0.0,0.0,0.0,3.2304678992069804,0.13164039514958858,0.0,0.0005524411099031568,0.0007306045736186206,0.0011579832062125206,0.0,3.9795042539481074e-05,8.058547973632812e-05,1.0,4.0,0.0014250382082536817,0.11348353512585163,0.056988743133842945,0.0005484342400450259,0.0,0.0,0.0,0.0,0.0,0.0,-0.020408160984516144,-0.02831188589334488,0.0,0.001077212393283844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027216829359531403,1.0,0.06666667014360428,1.087714672088623,2.3928465843200684,0.0
all,run_b_accepted,C_C(CC(=O)Nc1cccc(C(F)(F)F)c1)=N\NC(=O)c1cnccn1,9.0,2.3550491333007812,0.0,0.0731707289814949,0.14377127587795258,0.01515151560306549,0.08866044133901596,0.0,0.0,0.0,0.0,0.0,2.7279997302138783,0.14643017388880253,0.0,7.63401658332441e-07,8.521216727785941e-07,1.7285346984863281e-06,1.0,0.0,0.0,0.0,0.0,0.001714524463750422,0.11316793970763683,0.06436724029481411,0.0006754245259799063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3550491333007812,2.9385437965393066,0.0
all,run_b_accepted,C_C(Cc1ccccc1)=N\NC(=O)CNC(=O)COc1ccccc1,11.0,1.5508441925048828,0.0,0.10638298094272614,0.715203046798706,0.012987012974917889,0.09600335359573364,0.0,0.0,0.0,0.0,0.0,2.7045899786597083,0.32217159401625395,0.0,3.979808695930842e-07,4.4189798131810676e-07,7.562981636510813e-07,1.0,0.0,0.0,0.0,0.0,0.006704283412545919,0.11082106456160545,0.18690960481762886,0.0016217300726566464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5508441925048828,2.8483707904815674,0.0
all,run_b_accepted,Cc1ccc(NC(=O)CNC(=O)c2cccs2)cc1S(=O)(=O)Nc1ccc(Cl)cc1,10.0,0.3760758936405182,0.0005945712327957153,0.35999999195337296,1.6275834441184998,0.006097560748457909,0.002690340392291546,0.29411765187978745,0.0,0.0,0.0,0.0,3.236817413928005,1.0677836507093161,0.0,0.0032298146979883313,0.004195014596916735,0.006822048686444759,0.0,0.00039903186552692205,0.001191735325846821,1.0,4.0,0.10059094149619341,0.10101551562547684,0.407495791092515,0.0032206928735831752,0.0,0.0,0.0,0.0,0.0,0.0,-0.030000008642673492,-0.4826267659664154,0.0,-0.0009774263016879559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15090105670969933,1.0,1.0,0.3760758936405182,0.37466171383857727,0.02307792380452156
all,run_b_accepted,Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1,4.0,1.5202463865280151,0.0,0.3472222238779068,1.8934979438781738,0.0,0.0,0.2058823574334383,0.0,0.0,0.0,0.0,3.8912550004156565,1.0264790672808886,0.0,1.0945376516247052e-06,1.1937324302380148e-06,2.0205608279866283e-06,1.0,0.0,0.0,0.0,0.0,0.0781875941902399,0.10193676222115755,0.5228492207825184,0.0030856471857987344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5202463865280151,1.5150538682937622,0.02624630555510521
all,run_b_accepted,Cc1ccc2nc(Nc3nc(CSc4nnnn4-c4ccccc4)cc(=O)[nH]3)nc(C)c2c1,8.0,1.9915279150009155,0.0012909173965454102,0.3928571492433548,2.0232219099998474,0.0164835168980062,0.013914396055042744,0.2678571492433548,0.0,0.0,0.0,0.0,3.560601765320762,1.1864818918984383,0.0,0.003143822541460395,0.00420299859251827,0.007077962392941117,0.0,0.0005735475569963455,0.002076268196105957,1.0,4.0,0.1059216745197773,0.1006123535335064,0.5118449591100216,0.0031239587697200477,2.8582240929608815e-07,1.5916146178795998e-09,0.0,0.0,0.0,0.0,-0.017857134342193604,-0.636917233467102,0.0,0.0003426303155720234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1770007851300761,0.0,0.0,1.9915279150009155,1.988526701927185,0.024645278230309486
all,run_b_accepted,Cc1nc2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2n1-c1ccc(Br)cc1,6.0,3.1942317485809326,0.0007181167602539062,0.32692307978868484,1.9682863652706146,0.051724137738347054,0.2672795206308365,0.26923077553510666,0.0,0.0,0.0,0.0,3.421609163599106,1.2067694645375013,0.0,0.0030625814106315374,0.004078535013832152,0.006669486174359918,0.0,0.00017931593174580485,0.00044655799865722656,1.0,4.0,0.10717007517814636,0.10130394343286753,0.5203753560781479,0.0030358090007212013,5.716448185921763e-07,3.1832292357591996e-09,0.0,0.0,0.0,0.0,-0.07692307978868484,-0.7117128074169159,0.0,-0.013965249061584473,0.0,0.0,0.0,0.0,0.0,0.0,0.01859529594285081,-0.25834259390830994,0.0,0.0,3.1942317485809326,3.1931707859039307,0.023622531443834305
all,run_b_accepted,Cc1nc[nH]c(=O)c1Br,1.0,0.6565142273902893,0.0008951723575592041,0.3928571492433548,2.743242084980011,0.04545454680919647,0.24574214965105057,0.2500000074505806,0.0,0.0,0.0,0.0,3.145934280925833,1.4355577621608973,0.0,0.0024654510780237615,0.002995567163452506,0.006139599019661546,0.0,0.00041228532791137695,0.0,1.0,3.0,0.051311819814145565,0.11063914559781551,0.6850526109337807,0.00333398932707496,5.716448185921763e-07,3.1832292357591996e-09,0.0,0.0,0.0,0.0,-0.0357142835855484,-0.10809540748596191,0.0,-0.027525238692760468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.069619445130229,1.0,1.0,0.6565142273902893,0.6517356634140015,0.033106282353401184
all,run_b_accepted,N#CCn1c2ccccc2c2nc3ccccc3nc21,1.0,0.05353294499218464,-0.0005989056080579758,0.24242424964904785,1.5379011780023575,0.02777777798473835,0.08925758674740791,0.17500000447034836,0.0,0.0,0.0,0.0,3.455264602932431,0.8519917232915759,0.0,0.001673613180173561,0.002006725873798132,0.004043489811010659,0.0,0.00024127960205078125,0.0,1.0,3.5,0.03485960839316249,0.11137652676552534,0.47940547578036785,0.0018076084816129878,5.716448185921763e-07,3.1832292357591996e-09,0.0,0.0,0.0,0.0,-0.01515151560306549,-0.3366231173276901,0.0,-0.00021349266171455383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09936066810041666,1.0,1.0,0.05353294312953949,0.04695091396570206,0.02086053416132927
all,run_b_accepted,N#Cc1c(-c2ccccc2)[nH]c(=O)[nH]c1=O,1.0,1.1772677302360535,0.0006374716758728027,0.2916666641831398,0.6575424894690514,0.027027027681469917,0.1318102777004242,0.3333333283662796,0.0,0.0,0.0,0.0,3.721048737047328,0.8493652120232582,0.0,0.001899487164337188,0.002649227564688772,0.004210808430798352,0.0,1.1682510375976562e-05,0.0,1.0,4.0,0.0287775497417897,0.10542161762714386,0.3199487403035164,0.0018989038799190894,5.716448185921763e-07,3.1832292357591996e-09,0.0,0.0,0.0,0.0,-0.0833333358168602,-0.44398724287748337,0.0,2.0712614059448242e-06,-0.0416666716337204,0.0,0.0,0.0,0.0,0.0,0.0,-0.23599630035459995,1.0,1.0,1.1772677898406982,1.1736602783203125,0.027186669409275055
all,run_b_accepted,N#Cc1cn(-c2ccccc2)nc1-c1ccc2c(c1)OCCO2,2.0,1.6636852025985718,0.0014970898628234863,0.39743591845035553,1.66997429728508,0.0390625,0.07973812893033028,0.34090910106897354,0.0,0.0,0.0,0.0,3.026942936605947,1.2148356260731816,0.0,0.0025160337681882083,0.0034335936652496457,0.006043616682291031,0.0,2.6914291083812714e-05,0.0,1.0,4.0,0.08054696954786777,0.10345784202218056,0.5173066928982735,0.0025137224001809955,5.716448185921763e-07,3.1832292357591996e-09,0.0,0.0,0.0,0.0,-0.07692307233810425,-0.8642207086086273,0.0,0.00037096813321113586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2928855074569583,0.0,0.0,1.6636852025985718,1.6572617292404175,0.027663208544254303
all,run_b_accepted,Nc1cc[n+](CC(=O)Nc2ccccc2)cc1,5.0,1.583652138710022,0.001202404499053955,0.328125,1.2171980738639832,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,2.941886876094416,0.7990911900997162,0.0,0.0025380823644809425,0.0034549077972769737,0.005412693717516959,0.0,0.00023303590933210216,0.0,1.0,4.0,0.06262220139615238,0.10305596049875021,0.35086535289883614,0.0025351328076794744,5.716448185921763e-07,3.1832292357591996e-09,0.0,0.0,0.0,0.0,-0.078125,-0.4462019205093384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1896754801273346,0.0,0.0,1.583652138710022,1.5776479244232178,0.026607103645801544
all,run_b_accepted,O=C(COC(=O)C12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]c(=O)[nH]c2c1,6.0,1.2610542178153992,0.001549065113067627,0.305555559694767,1.0265683084726334,0.053398058749735355,0.1064066831022501,0.3181818276643753,0.0,0.0,0.0,0.0,2.439246463764413,0.9603791940025985,0.0,0.0026688618236221373,0.0032854360761120915,0.004643590655177832,0.0,0.00037265329228830524,0.0017000436782836914,1.0,3.0,0.10227311681956053,0.09642260987311602,0.2782204709947109,0.003054871573112905,5.716448185921763e-07,3.1832292357591996e-09,0.0,0.0,0.0,0.0,-0.07407405972480774,-0.453169509768486,0.0,-0.005858618766069412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1888310918584466,0.0,0.0,1.261054277420044,1.2577730417251587,0.023705657571554184
all,run_b_accepted,O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)N1CCN(c2ccccc2)CC1,7.0,1.7985636591911316,0.001700758934020996,0.2924528270959854,1.0463375449180603,0.07142857182770967,0.12136057019233704,0.2608695700764656,0.0,0.0,0.0,0.0,3.3025390056198947,0.91667549777776,0.0,0.0029390761628746986,0.0037775913951918483,0.00601507315877825,0.0,0.00036656855809269473,0.0012195110321044922,1.0,4.0,0.06259943824261427,0.10208620876073837,0.34861729480326176,0.002934437623480335,5.716448185921763e-07,3.1832292357591996e-09,0.0,0.0,0.0,0.0,-0.11320754885673523,-0.6151292026042938,0.0,-0.0012382082641124725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2672994015738368,0.0,0.0,1.7985637187957764,1.7910873889923096,0.026302939280867577
all,run_b_accepted,O=C(NCCc1ccc(Cl)cc1)c1ccc2nccnc2c1,5.0,0.8890591263771057,0.0007075667381286621,0.31578948348760605,1.0469495058059692,0.032258063554763794,0.033816819079220295,0.23529412597417831,0.0,0.0,0.0,0.0,2.972330334526267,0.8535332542378455,0.0,0.002595429716166109,0.003447058901656419,0.005602982477284968,0.0,0.00023679733567405492,0.0,1.0,4.0,0.05197687423788011,0.10279575642198324,0.3444181717932224,0.0025942693318938836,5.716448185921763e-07,3.1832292357591996e-09,0.0,0.0,0.0,0.0,-0.06578945368528366,-0.4745557904243469,0.0,-0.0005802111700177193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18457345408387482,1.0,1.0,0.8890591263771057,0.8873987793922424,0.023651352152228355
all,run_b_accepted,O=S(=O)(c1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,3.0,1.4074915647506714,0.0008322000503540039,0.2613636329770088,0.8872571960091591,0.0454545458778739,0.05658098589628935,0.22727272659540176,0.0,0.0,0.0,0.0,3.362511620116706,0.7700504509266466,0.0,0.0022820412123110145,0.003003092890139669,0.004733879759442061,0.0,0.0007444669972755946,0.0,1.0,3.5,0.047686516656540334,0.10472673457115889,0.3155157268047333,0.002387165237450972,5.716448185921763e-07,3.1832292357591996e-09,0.0,0.0,0.0,0.0,-0.05681817978620529,-0.370805948972702,0.0,-0.0010511339642107487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14978245052043349,0.0,0.0,1.4074915647506714,1.4033877849578857,0.023238055408000946
all,run_b_accepted,c1c2c(cc3sc(N4CCOCC4)nc13)OCO2,1.0,1.0999279022216797,0.000773310661315918,0.1818181872367859,0.27901068329811096,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,3.505557396986398,0.45157086104154587,0.0,0.001145821763202548,0.001447303919121623,0.0022227438166737556,0.0,7.152557373046875e-05,0.0,1.0,4.0,0.004044267814606428,0.11369557678699493,0.14738566055893898,0.0011455818312242627,5.716448185921763e-07,3.1832292357591996e-09,0.0,0.0,0.0,0.0,0.0,-0.01830446720123291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045761168003082275,1.0,0.3333333432674408,1.0999279022216797,1.5846123695373535,0.0
