accepted,aligned_RMSD,aligned_rms_displacement,angle_outlier_magnitude,angle_outlier_rate,angle_target_mae_rad,bond_outlier_magnitude,bond_outlier_rate,bond_target_mae,chirality_error,clash_penetration,clash_score,delta_aligned_RMSD,delta_angle_outlier_magnitude,delta_angle_outlier_rate,delta_angle_target_mae_rad,delta_bond_outlier_magnitude,delta_bond_outlier_rate,delta_bond_target_mae,delta_chirality_error,delta_clash_penetration,delta_clash_score,delta_ring_bond_outlier_rate,delta_ring_bond_target_mae,delta_ring_planarity_outlier_rate,delta_severe_clash_rate,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_torsion_reference_error,delta_total_thresholded_validity_score,gate,has_ring,input_aligned_RMSD,input_angle_outlier_magnitude,input_angle_outlier_rate,input_angle_target_mae_rad,input_bond_outlier_magnitude,input_bond_outlier_rate,input_bond_target_mae,input_chirality_error,input_clash_penetration,input_clash_score,input_ring_bond_outlier_rate,input_ring_bond_target_mae,input_ring_planarity_outlier_rate,input_severe_clash_rate,input_stereocenter_degenerate_rate,input_torsion_prior_outlier_score,input_torsion_reference_error,input_total_thresholded_validity_score,max_atom_displacement,mean_atom_displacement,raw_delta_aligned_RMSD,ring_bond_outlier_rate,ring_bond_target_mae,ring_planarity_outlier_rate,rollout_steps,rotatable_bond_count,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,torsion_reference_error,total_thresholded_validity_score,uncertainty,update_scale,validity_gain,view_cartesian_severity,view_etflow_normal,view_mixed,input_COV_P,input_COV_R,input_MAT_P,input_MAT_R,input_diversity,COV_P,COV_R,MAT_P,MAT_R,diversity,delta_COV_P,delta_COV_R,delta_MAT_P,delta_MAT_R,delta_diversity,molecules,records,accepted_fraction,rejected_fraction,unchanged_fraction,validity_improved_fraction,validity_worsened_fraction,RMSD_improved_fraction,RMSD_worsened_fraction,raw_RMSD_worsened_fraction,time_schedule_mode,fixed_t,teacher_steps,trust_radius_scale,gate_threshold,phase,acceptance_mode,config_id,elapsed_seconds,explicit_time_schedule
0.29,1.2798960468079894,0.005330818351358175,0.8897529490618035,0.15235546650830656,0.05795513421297074,15.886035990379751,0.4209176025353372,0.0752900540549308,0.0025,2.926546881099057e-07,2.926546881099057e-07,0.0011894911527633666,-0.10254968047142028,-0.005251727849245071,-0.0027430418878793715,-0.7579793357849121,-0.002865702509880066,-0.003020886927843094,0.0,-3.6474991702561963e-08,-3.6474991702561963e-08,-0.0037891972064971924,-0.0029178325831890105,0.0,0.0,0.0,-0.002646061104696531,-0.0020426863618195055,-0.22703891810469712,0.06916075952351093,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.008562701474875211,0.004852448729798198,0.0012636202573776244,0.2928007547371089,0.06621637151576579,0.005833333333333333,5.0,5.3,0.0,0.0,3.0187721719746254,0.10288460803916678,5.065854684629162,0.02460721315816045,0.1,0.23412383433871356,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4678160474076867,1.5013786515966059,2.0398101247102023,0.0,0.0,0.0015829205513000488,0.001391716003418031,0.0045301795005801004,50,100,0.29,0.71,0.68,0.32,0.0,0.0,0.32,0.32,fixed,0.0,4,1.0,0.1,coarse,final_step,f7c68ea368887702,2.801007200003369,
0.0,1.2787065556552262,0.0,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917550282552838,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0,0.0,0.0,0.29658995194360616,0.0691342040989548,0.005833333333333333,5.0,5.3,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.02456194695085287,0.1,0.0,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.0,0.0,0.0,0.0,0.0,50,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,fixed,0.0,4,1.0,0.3,coarse,final_step,5d700865747fb879,2.6976001000002725,
0.96,1.2811467299982906,0.013685524381580763,0.7829987312285812,0.1422573069948703,0.05452959984540939,14.800435904171318,0.4060338826291263,0.0707007033843547,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0024401743430644274,-0.20930389830464263,-0.015349887362681329,-0.006168576255440712,-1.843579421993345,-0.017749422416090965,-0.00761023759841919,0.0,0.0,0.0,-0.016245206836611032,-0.0072720266226679086,0.0,0.0,0.0,-0.011283993856111486,-0.0047228466079104695,-0.5625653466898802,0.0686611994728446,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.02343709666165523,0.012201998361269943,0.002922210330143571,0.2803447451069951,0.06186217747628689,0.005833333333333333,5.0,5.3,0.0,0.0,3.0101342392232096,0.10020444779307582,4.730328256043979,0.024650901053100825,0.2,0.6322823168450031,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4698992509394884,1.5030400098860264,2.046682779788971,0.0,0.0,0.0036661240831017405,0.00305307429283852,0.011402834579348653,50,100,0.96,0.040000000000000036,0.02,0.98,0.0,0.42,0.56,0.6,fixed,0.0,4,0.5,0.0,coarse,final_step,b564a4a5d57316d3,3.459678100000019,
0.27,1.2808161127474158,0.009362084046006202,0.8231972875026986,0.14604936289135367,0.056022161655128,15.316216883324087,0.41756376361474395,0.072969255046919,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.002109557092189789,-0.1691053420305252,-0.011557831466197967,-0.004676014445722103,-1.3277984428405762,-0.006219541430473327,-0.0053416859358549115,0.0,0.0,0.0,-0.006976504921913147,-0.005195215120911598,0.0,0.0,0.0,-0.012384255020593548,-0.003501765690743923,-0.3989798240363598,0.06912942120805382,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.014961348623037338,0.008491423688828945,0.0025913354754447935,0.289613447021693,0.0639389889780432,0.005833333333333333,5.0,5.3,0.0,0.0,3.009033978058727,0.10142552871024237,4.8939137786975,0.024677258376032116,0.2,0.46878511724818056,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4691174361482262,1.5024514374509454,2.0435399425774814,0.0,0.0,0.002884309291839582,0.002464501857757595,0.008259997367859206,50,100,0.27,0.73,0.7,0.3,0.0,0.0,0.3,0.32,fixed,0.0,4,0.5,0.1,coarse,final_step,b45572ea94d11c5c,2.8613651000050595,
0.0,1.2787065556552262,0.0,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917550357058644,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0,0.0,0.0,0.29658995194360616,0.0691342040989548,0.005833333333333333,5.0,5.3,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.024561946410685778,0.2,0.0,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.0,0.0,0.0,0.0,0.0,50,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,fixed,0.0,4,0.5,0.3,coarse,final_step,dd79227fa26ba8c6,2.69701289999648,
0.96,1.2811467306222766,0.013685526882763952,0.7829987195311696,0.1422573069948703,0.05452959906309843,14.800435948427767,0.4060338826291263,0.07070070339366794,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0024401749670505523,-0.20930391000205417,-0.015349887362681329,-0.006168577037751675,-1.8435793777368963,-0.017749422416090965,-0.007610237589105963,0.0,0.0,0.0,-0.016245206836611032,-0.0072720259055495265,0.0,0.0,0.0,-0.011283993856111486,-0.004722848470555619,-0.5625653385501209,0.06866119982674718,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.02343710244516842,0.012201998396776617,0.002922210954129696,0.2803447451069951,0.06186217819340527,0.005833333333333333,5.0,5.3,0.0,0.0,3.0101342392232096,0.10020444593043067,4.730328264183739,0.024650901947170498,0.2,0.6322823003605936,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4698992509767412,1.503040011115372,2.046682779788971,0.0,0.0,0.003666124120354608,0.0030530755221842565,0.011402834579348653,50,100,0.96,0.040000000000000036,0.02,0.98,0.0,0.42,0.56,0.6,fixed,0.0,4,1.0,0.0,coarse,final_step,cfe7909bec5a4cdc,3.3943127000093227,
0.27,1.2808161127474158,0.009362086858600379,0.8231972845224663,0.14604936289135367,0.0560221615806222,15.31621707405895,0.41756376361474395,0.07296925609000027,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.002109557092189789,-0.16910534501075744,-0.011557831466197967,-0.004676014520227909,-1.3277982521057128,-0.006219541430473327,-0.005341684892773629,0.0,0.0,0.0,-0.006976504921913147,-0.005195215046405792,0.0,0.0,0.0,-0.012384255020593548,-0.0035017653182148932,-0.39897977709770205,0.06912942124530673,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.014961354956030846,0.00849142687395215,0.0025913354754447935,0.289613447021693,0.06393898905254901,0.005833333333333333,5.0,5.3,0.0,0.0,3.009033978058727,0.10142552908277139,4.893913825636158,0.024677258115261794,0.2,0.4687850613688261,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4691174361482262,1.5024514374509454,2.0435399425774814,0.0,0.0,0.002884309291839582,0.002464501857757595,0.008259997367859206,50,100,0.27,0.73,0.7,0.3,0.0,0.0,0.3,0.32,fixed,0.0,4,1.0,0.1,coarse,final_step,926bb207357e0e0a,2.8475032999995165,
0.0,1.2787065556552262,0.0,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917550273239613,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0,0.0,0.0,0.29658995194360616,0.0691342040989548,0.005833333333333333,5.0,5.3,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.024561946857720614,0.2,0.0,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.0,0.0,0.0,0.0,0.0,50,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,fixed,0.0,4,1.0,0.3,coarse,final_step,0d1f2c834658056d,2.8028861000057077,
0.63,1.2801244812365622,0.008763794692931696,0.921684426471038,0.15043871001340448,0.05806185823865235,15.682669085636736,0.39711416605859995,0.07398058424703777,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0014179255813360214,-0.07061820306218579,-0.007168484344147146,-0.0026363178621977568,-0.9613462405279278,-0.026669138986617328,-0.004330356735736131,0.0,0.0,0.0,-0.016189548950642348,-0.004354096874594688,0.0,0.0,0.0,-0.0018465852234463443,-0.0020292572292964907,-0.30801828317893526,0.06719945847988129,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.01787289874162525,0.007527734339237213,0.007616027276962995,0.2804004029929638,0.0647801072243601,0.005833333333333333,5.0,5.3,0.0,0.0,3.0195716478558747,0.1028980371716898,4.9848753195549245,0.024965914152562618,0.5,1.4757868765290458,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.467957857325673,1.5014861896634102,2.041181837283075,0.0,0.0,0.0017247304692864507,0.0014992540702223334,0.005901892073452597,50,100,0.63,0.37,0.3,0.7,0.0,0.4,0.3,0.6,fixed,0.0,4,0.5,0.0,coarse,final_step,0751587cdb96a921,3.4092115000094054,
0.04,1.2788731238152833,0.0017694959603250027,0.9585994436172769,0.1568884645635262,0.05984591290354729,16.438112158440052,0.4217097262106836,0.07741033461876214,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.00016656816005706788,-0.03370318591594696,-0.0007187297940254211,-0.0008522631973028183,-0.20590316772460937,-0.0020735788345336913,-0.0009006063640117645,0.0,0.0,0.0,-0.003414919078350067,-0.0009121918305754662,0.0,0.0,0.0,-0.0028141147482581186,-0.00015690766274929047,-0.06610881611704826,0.06861501837149263,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.003389447666704655,0.0015669689513742925,0.006522099375724792,0.2931750328652561,0.06822201226837933,0.005833333333333333,5.0,5.3,0.0,0.0,3.0186041183310635,0.10477038673823699,5.226784786616811,0.025022357143461703,0.5,1.081878383774192,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4667810437455773,1.5007035836949945,2.037115529850125,0.0,0.0,0.0005479168891906472,0.0007166481018066051,0.0018355846405029297,50,100,0.04,0.96,0.94,0.06,0.0,0.02,0.04,0.3,fixed,0.0,4,0.5,0.1,coarse,final_step,a2c452b97e52234f,2.676114400004735,
0.0,1.2787065556552262,0.0,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917550344020128,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0,0.0,0.0,0.29658995194360616,0.0691342040989548,0.005833333333333333,5.0,5.3,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.024561946522444488,0.5,0.0,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.0,0.0,0.0,0.0,0.0,50,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,fixed,0.0,4,0.5,0.3,coarse,final_step,0792e309735a283a,2.4889020000118762,
0.63,1.2801244800444693,0.008763796467101202,0.9216844127619698,0.15043871001340448,0.05806185856461525,15.682669204883277,0.39711416605859995,0.07398058508522809,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0014179243892431259,-0.07061821677125409,-0.007168484344147146,-0.0026363175362348556,-0.9613461212813854,-0.026669138986617328,-0.004330355897545815,0.0,0.0,0.0,-0.016189548950642348,-0.004354096734896302,0.0,0.0,0.0,-0.0018465852234463443,-0.0020292573689948768,-0.3080182567945667,0.06682495765388012,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.01787289625266567,0.007527736999327317,0.007781325876712799,0.2804004029929638,0.0647801073640585,0.005833333333333333,5.0,5.3,0.0,0.0,3.0195716478558747,0.10289803703199141,4.984875345939293,0.025006847456097603,0.5,1.4988925015466066,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.467957857325673,1.5014861896634102,2.041181837283075,0.0,0.0,0.0017247304692864507,0.0014992540702223334,0.005901892073452597,50,100,0.63,0.37,0.3,0.7,0.0,0.4,0.3,0.6,fixed,0.0,4,1.0,0.0,coarse,final_step,592e5766e07d8857,2.8969136999949114,
0.04,1.2788731238152833,0.0017694959416985512,0.9585994594125077,0.1568884645635262,0.05984591275453568,16.43811212029308,0.4217097262106836,0.07741033461876214,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.00016656816005706788,-0.033703170120716094,-0.0007187297940254211,-0.0008522633463144303,-0.20590320587158203,-0.0020735788345336913,-0.0009006063640117645,0.0,0.0,0.0,-0.003414919078350067,-0.0009121918305754662,0.0,0.0,0.0,-0.0028141147482581186,-0.00015690781176090241,-0.06610882170498371,0.06824051976203918,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0033894383534789087,0.0015669683925807476,0.006687393784523011,0.2931750328652561,0.06822201226837933,0.005833333333333333,5.0,5.3,0.0,0.0,3.0186041183310635,0.10477038658922538,5.226784781028876,0.025063290316611527,0.5,1.1049839984436312,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4667810437455773,1.5007035836949945,2.037115529850125,0.0,0.0,0.0005479168891906472,0.0007166481018066051,0.0018355846405029297,50,100,0.04,0.96,0.94,0.06,0.0,0.02,0.04,0.3,fixed,0.0,4,1.0,0.1,coarse,final_step,43e4cffa4fb207f6,2.409150799998315,
0.0,1.2787065556552262,0.0,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917550416663289,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0,0.0,0.0,0.29658995194360616,0.0691342040989548,0.005833333333333333,5.0,5.3,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.024561946708709002,0.5,0.0,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.0,0.0,0.0,0.0,0.0,50,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,fixed,0.0,4,1.0,0.3,coarse,final_step,0c3fa1788891d399,2.3456627999985358,
0.47,1.2788544395659118,0.004201147209387273,0.9875321632061969,0.15527783638797701,0.060255150347948074,16.338566970129033,0.40530760714784264,0.07693819023668766,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.00014788391068577768,-0.004770466327026952,-0.0023293579695746304,-0.00044302575290203097,-0.30544835603563114,-0.01847569789737463,-0.0013727507460862397,0.0,0.0,0.0,-0.007867990899831057,-0.001877647340297699,0.0,0.0,0.0,0.005070081443603356,-0.0003641799814067781,-0.10622775235744485,0.06282807439565659,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.010296957888640464,0.0034800516022369266,0.011300909779965878,0.28872196104377507,0.0672565567586571,0.005833333333333333,5.0,5.3,0.0,0.0,3.0264883145229247,0.10456311441957951,5.186665850376414,0.025115140005946158,1.0,2.024066494040844,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4665804605931043,1.5002754578366875,2.0368090999126434,0.0,0.0,0.0003473337367176921,0.00028852224349962263,0.0015291547030211738,50,100,0.47,0.53,0.48,0.52,0.0,0.36,0.16,0.6,fixed,0.0,4,0.5,0.0,coarse,final_step,2078acc43071f30e,2.987929400012945,
0.06,1.2791636103298516,0.002961468491703272,0.9399369503883644,0.15467231752816588,0.059293632730841636,16.27591117348522,0.42026234542950985,0.07672061410732567,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0004570546746253967,-0.05236567914485932,-0.0029348768293857574,-0.0014045433700084686,-0.36810415267944335,-0.0035209596157073975,-0.001590326875448227,0.0,0.0,0.0,-0.005457080155611038,-0.0014556774497032166,0.0,0.0,0.0,-0.003441893198925614,-0.0007709470018744469,-0.11703037455677986,0.06701844023540617,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.004802463911473751,0.0026479003205895422,0.007662242949008941,0.2911328717879951,0.06767852664925159,0.005833333333333333,5.0,5.3,0.0,0.0,3.017976339880396,0.10415634739911184,5.1758632281770796,0.025191375389695167,1.0,1.2246247290696466,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4672029731050134,1.5006796273961662,2.0381886065751313,0.0,0.0,0.0009698462486267267,0.0006926918029783735,0.0029086613655091575,50,100,0.06,0.94,0.9,0.1,0.0,0.02,0.08,0.3,fixed,0.0,4,0.5,0.1,coarse,final_step,b00cf22498f162ef,2.440405000001192,
0.0,1.2787065556552262,0.0,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917550340294838,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0,0.0,0.0,0.29658995194360616,0.0691342040989548,0.005833333333333333,5.0,5.3,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.024561946652829646,1.0,0.0,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.0,0.0,0.0,0.0,0.0,50,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,fixed,0.0,4,0.5,0.3,coarse,final_step,35dc2c4930c19304,2.3736253999959445,
0.47,1.2788544388487935,0.0042011504410766065,0.9875321626846563,0.15527783638797701,0.06025515180081129,16.33856694509508,0.40530760714784264,0.07693819049745798,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0001478831935673952,-0.004770466848567594,-0.0023293579695746304,-0.0004430243000388145,-0.30544838106958194,-0.01847569789737463,-0.001372750485315919,0.0,0.0,0.0,-0.007867990899831057,-0.0018776472471654414,0.0,0.0,0.0,0.005070081443603356,-0.0003641798696480691,-0.10622775874631771,0.05382995527237654,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.010296966177411377,0.0034800549293868242,0.014534805165603758,0.28872196104377507,0.06725655685178936,0.005833333333333333,5.0,5.3,0.0,0.0,3.0264883145229247,0.10456311453133821,5.186665843987542,0.025330868382006884,1.0,2.4546486098442895,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4665804592892528,1.5002754579111934,2.0368091021478176,0.0,0.0,0.00034733243286622084,0.0002885223180055796,0.0015291569381954417,50,100,0.47,0.53,0.48,0.52,0.0,0.36,0.16,0.6,fixed,0.0,4,1.0,0.0,coarse,final_step,679d3dc3289ef281,2.837996500005829,
