sample_id,bond_solver_failure_fraction,cartesian_bond_subspace_cosine,bond_cancellation_fraction,atom_clipping_fraction,graph_clip_scale_min
val::COc1ccc(CC(CC(=O)O)C(=O)Nc2ccccc2)cc1__gen0000,0.0,0.7079000174999237,0.0,0.0,1.0
val::COc1ccc(CNC(=O)CN(Cc2ccc(C)cc2)C(=O)c2csnn2)cc1__gen0000,0.0,0.5203582495450974,0.0,0.0,1.0
val::COc1ccc(CNC(=O)CN2CCN(c3ccccc3)CC2)cc1__gen0000,0.0,0.7102000266313553,0.0,0.0,1.0
val::COc1ccc(CNC(=O)COC(=O)c2ccccc2OCC(=O)Nc2ccc(SC(F)F)cc2)cc1__gen0000::cartesian_s1_u0.350,0.0,0.7319513261318207,0.0,0.0,1.0
val::COc1ccc(CNC(=O)COC(=O)c2ccccc2OCC(=O)Nc2ccc(SC(F)F)cc2)cc1__gen0000::cartesian_s2_u0.350,0.0,0.7546645700931549,0.0,0.0,1.0
val::COc1ccc(CNC(=O)c2ccccc2NS(C)(=O)=O)cc1__gen0000,0.0,0.783842146396637,0.0,0.0,1.0
val::COc1ccc(CNC(=S)NCc2ccc(F)cc2)cc1__gen0001,0.0,0.6874741613864899,0.0,0.0,1.0
val::COc1ccc(C[NH+]2CCN(c3ccccc3OC)CC2)cc1OC__gen0001,0.0,0.7834043949842453,0.0,0.0,1.0
val::COc1ccc(Cl)cc1NC(=O)CSc1nnc(COc2ccccc2)n1N__gen0001,0.0,0.502859354019165,0.0,0.0,1.0
val::COc1ccc(N2CC(C(=O)O)CC2=O)cc1__gen0001::cartesian_s1_u0.350,0.0,0.6836508959531784,0.0,0.0,1.0
val::COc1ccc(N2CC(C(=O)O)CC2=O)cc1__gen0001::cartesian_s2_u0.350,0.0,0.7719650864601135,0.0,0.0,1.0
val::COc1ccc(NC(=O)C2CCC(CNS(=O)(=O)c3cccs3)CC2)cc1OC__gen0001,0.0,0.5901045054197311,0.0,0.0,1.0
val::COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c(OC)c1__gen0001::cartesian_s1_u0.350,0.0,0.7134469002485275,0.0,0.0,1.0
val::COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c(OC)c1__gen0001::cartesian_s2_u0.350,0.0,0.7808358669281006,0.0,0.0,1.0
val::COc1ccc(NC(C)=O)cc1NC(C)C(=O)Nc1ccccc1F__gen0000::cartesian_s1_u0.350,0.0,0.8457851856946945,0.0,0.0,1.0
val::COc1ccc(NC(C)=O)cc1NC(C)C(=O)Nc1ccccc1F__gen0000::cartesian_s2_u0.350,0.0,0.8911686539649963,0.0,0.0,1.0
val::COc1ccc(Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CCO)cc1__gen0001,0.0,0.7670911997556686,0.0,0.0,1.0
val::COc1ccc(OC)c(-n2c(=S)[nH]c3cc(C(=O)N4CCCCC4)ccc3c2=O)c1__gen0000::cartesian_s1_u0.350,0.0,0.7627163231372833,0.0,0.0,1.0
val::COc1ccc(OC)c(-n2c(=S)[nH]c3cc(C(=O)N4CCCCC4)ccc3c2=O)c1__gen0000::cartesian_s2_u0.350,0.0,0.7660641670227051,0.0,0.0,1.0
val::COc1ccc(OC)c(NC(=O)Nc2nnc(N3CCCCC3C)s2)c1__gen0001,0.0,0.5701199769973755,0.0,0.0,1.0
val::COc1ccc(OC2C(=O)N(Cc3ccc4c(c3)OCO4)C2c2sccc2C)cc1__gen0001::cartesian_s1_u0.350,0.0,0.421563558280468,0.0,0.0,1.0
val::COc1ccc(OC2C(=O)N(Cc3ccc4c(c3)OCO4)C2c2sccc2C)cc1__gen0001::cartesian_s2_u0.350,0.0,0.42846642434597015,0.0,0.0,1.0
val::COc1ccc(OCCSc2nnc(-c3ccc(OC)cc3)n2N)cc1__gen0000::cartesian_s1_u0.350,0.0,0.5300300419330597,0.0,0.0,1.0
val::COc1ccc(OCCSc2nnc(-c3ccc(OC)cc3)n2N)cc1__gen0000::cartesian_s2_u0.350,0.0,0.4976099506020546,0.0,0.0,1.0
val::COc1ccc(S(=O)(=O)NN(C)c2nc(C(F)(F)F)nc3ccccc23)cc1__gen0001,0.0,0.6832464188337326,0.0,0.0,1.0
val::COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1__gen0000::cartesian_s1_u0.350,0.0,0.8101738095283508,0.0,0.0,1.0
val::COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1__gen0000::cartesian_s2_u0.350,0.0,0.7982686012983322,0.0,0.0,1.0
val::COc1ccc2c(Cl)c(-c3nnco3)sc2c1__gen0000,0.0,0.3153354153037071,0.0,0.0,1.0
val::COc1ccc2cc3cc(C(=O)NCCN4CCc5ccccc5C4)sc3nc2c1__gen0001::cartesian_s1_u0.350,0.0,0.6345798671245575,0.0,0.0,1.0
val::COc1ccc2cc3cc(C(=O)NCCN4CCc5ccccc5C4)sc3nc2c1__gen0001::cartesian_s2_u0.350,0.0,0.5157336518168449,0.0,0.0,1.0
val::COc1cccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)c1__gen0001::cartesian_s1_u0.350,0.0,0.4165801703929901,0.0,0.0,1.0
val::COc1cccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)c1__gen0001::cartesian_s2_u0.350,0.0,0.43053869903087616,0.0,0.0,1.0
val::COc1cccc(-n2nnc3c(=O)n(Cc4ccccc4F)cnc32)c1__gen0000,0.0,0.557673841714859,0.0,0.0,1.0
val::COc1cccc(C(CC(=O)NCC2CCCO2)NS(=O)(=O)c2ccc(C)cc2)c1OC__gen0001,0.0,0.7187971919775009,0.0,0.0,1.0
val::COc1cccc(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)c1__gen0000::cartesian_s1_u0.350,0.0,0.739876925945282,0.0,0.0,1.0
val::COc1cccc(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)c1__gen0000::cartesian_s2_u0.350,0.0,0.8020738065242767,0.0,0.0,1.0
val::COc1cccc(NC(=O)CN(C)S(=O)(=O)c2ccc3[nH]c(=O)oc3c2)c1__gen0000,0.0,0.6478013843297958,0.0,0.0,1.0
val::COc1cccc(NC(=O)Cc2nnc(SCC(=O)NC3=NCCS3)n2C)c1__gen0000,0.0,0.4259937033057213,0.0,0.0,1.0
val::COc1cccc(NC(=S)N2CCN(C)CC2)c1__gen0000::cartesian_s1_u0.350,0.0,0.7752073854207993,0.0,0.0,1.0
val::COc1cccc(NC(=S)N2CCN(C)CC2)c1__gen0000::cartesian_s2_u0.350,0.0,0.7951478511095047,0.0,0.0,1.0
val::COc1cccc(OC)c1OCCCC[NH+]1CCC(Cc2ccccc2)CC1__gen0001,0.0,0.7928363531827927,0.0,0.0,1.0
val::COc1cccc(OCC(O)CN2CC[NH+](c3ccc(F)cc3)CC2)c1__gen0000,0.0,0.7128219157457352,0.0,0.0,1.0
val::COc1ccccc1C(CCN(Cc1ccccc1)C(C)=O)c1ccco1__gen0001,0.0,0.6773797422647476,0.0,0.0,1.0
val::COc1ccccc1CCNC(=O)c1nccnc1C(=O)O__gen0000,0.0,0.6451288312673569,0.0,0.0,1.0
val::COc1ccccc1N1CCN(CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC1__gen0000,0.0,0.7267974615097046,0.0,0.0,1.0
val::COc1ccccc1N1CCN(CC(=O)NCc2ccc(Cl)cc2)CC1__gen0000,0.0,0.7172018587589264,0.0,0.0,1.0
val::COc1ccccc1N=NC1C(=O)N(C(N)=S)N=C1C__gen0000::cartesian_s1_u0.350,0.0,0.5898562669754028,0.0,0.0,1.0
val::COc1ccccc1N=NC1C(=O)N(C(N)=S)N=C1C__gen0000::cartesian_s2_u0.350,0.0,0.6983232349157333,0.0,0.0,1.0
val::COc1ccccc1NC(=O)CSc1nnnn1C1CCCC1__gen0001,0.0,0.5174323916435242,0.0,0.0,1.0
val::COc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2nc3ncccn3n2)cc1__gen0001::cartesian_s1_u0.350,0.0,0.5703283101320267,0.0,0.0,1.0
val::COc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2nc3ncccn3n2)cc1__gen0001::cartesian_s2_u0.350,0.0,0.6255739778280258,0.0,0.0,1.0
val::COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C__gen0001::cartesian_s1_u0.350,0.0,0.7862619012594223,0.0,0.0,1.0
val::COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C__gen0001::cartesian_s2_u0.350,0.0,0.7495884299278259,0.0,0.0,1.0
val::COc1ccccc1OCCSc1nnnn1C1CCCCC1__gen0000,0.0,0.5315103977918625,0.0,0.0,1.0
val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s1_u0.350,0.0,0.8176903426647186,0.0,0.0,1.0
val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s2_u0.350,0.0,0.7847071439027786,0.0,0.0,1.0
val::COc1ccccc1_C=C1_SC(=S)N(C(C)C(=O)NC2C=CS(=O)(=O)C2)C1=O__gen0001,0.0,0.5148056223988533,0.0,0.0,1.0
val::COc1ccccc1_C=C_C=C1\Oc2c(ccc(O)c2CN(C)C)C1=O__gen0000::cartesian_s1_u0.350,0.0,0.7065896987915039,0.0,0.0,1.0
val::COc1ccccc1_C=C_C=C1\Oc2c(ccc(O)c2CN(C)C)C1=O__gen0000::cartesian_s2_u0.350,0.0,0.7318652719259262,0.0,0.0,1.0
val::CS(=O)(=O)N(CC(=O)Nc1ccccc1Sc1ccccc1)c1cccc(Br)c1__gen0001::cartesian_s1_u0.350,0.0,0.6912936121225357,0.0,0.0,1.0
val::CS(=O)(=O)N(CC(=O)Nc1ccccc1Sc1ccccc1)c1cccc(Br)c1__gen0001::cartesian_s2_u0.350,0.0,0.7593502849340439,0.0,0.0,1.0
val::CS(=O)(=O)N1N=C(c2ccco2)CC1c1ccc(Br)cc1__gen0000,0.0,0.5889291167259216,0.0,0.0,1.0
val::CSc1cc(-c2ccccc2)[nH]c(=O)c1C#N__gen0001::cartesian_s1_u0.350,0.0,0.5382003635168076,0.0,0.0,1.0
val::CSc1cc(-c2ccccc2)[nH]c(=O)c1C#N__gen0001::cartesian_s2_u0.350,0.0,0.5093052685260773,0.0,0.0,1.0
val::CSc1ccccc1NC(=O)CN(C)C(=O)Cc1c(F)cccc1Cl__gen0000::cartesian_s1_u0.350,0.0,0.653494730591774,0.0,0.0,1.0
val::CSc1ccccc1NC(=O)CN(C)C(=O)Cc1c(F)cccc1Cl__gen0000::cartesian_s2_u0.350,0.0,0.7716864347457886,0.0,0.0,1.0
val::CSc1n[nH]c(=O)n1-c1ccc(Cl)cc1__gen0000::cartesian_s1_u0.350,0.0,0.4779963120818138,0.0,0.0,1.0
val::CSc1n[nH]c(=O)n1-c1ccc(Cl)cc1__gen0000::cartesian_s2_u0.350,0.0,0.5129938274621964,0.0,0.0,1.0
val::CSc1oc(-c2ccco2)nc1S(=O)(=O)c1ccc(C)cc1__gen0001::cartesian_s1_u0.350,0.0,0.4684568867087364,0.0,0.0,1.0
val::CSc1oc(-c2ccco2)nc1S(=O)(=O)c1ccc(C)cc1__gen0001::cartesian_s2_u0.350,0.0,0.4830900952219963,0.0,0.0,1.0
val::C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1__gen0001::cartesian_s1_u0.350,0.0,0.6700627654790878,0.0,0.0,1.0
val::C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1__gen0001::cartesian_s2_u0.350,0.0,0.6820682138204575,0.0,0.0,1.0
val::C[C@@]12CCc3occc3[C@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@@](O)(CO)C3__gen0000,0.0,0.6716018319129944,0.0,0.0,1.0
val::C_C(=N\NC(=O)C1=NNC(=O)C1C)c1cccs1__gen0001::cartesian_s1_u0.350,0.0,0.14036765694618225,0.0,0.0,1.0
val::C_C(=N\NC(=O)C1=NNC(=O)C1C)c1cccs1__gen0001::cartesian_s2_u0.350,0.0,0.15043114498257637,0.0,0.0,1.0
val::C_C(=N\OCc1nc2ccccc2c(=O)n1_N=C_c1cc([N+](=O)[O-])ccc1O)c1ccccc1__gen0000,0.0,0.5769353061914444,0.0,0.0,1.0
val::Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C__gen0001::cartesian_s1_u0.350,0.0,0.6839327216148376,0.0,0.0,1.0
val::Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C__gen0001::cartesian_s2_u0.350,0.0,0.668171301484108,0.0,0.0,1.0
val::Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1ccc([N+](=O)[O-])cc1__gen0000::cartesian_s1_u0.350,0.0,0.6089295297861099,0.0,0.0,1.0
val::Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1ccc([N+](=O)[O-])cc1__gen0000::cartesian_s2_u0.350,0.0,0.6638569533824921,0.0,0.0,1.0
val::Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N__gen0001::cartesian_s1_u0.350,0.0,0.48644019663333893,0.0,0.0,1.0
val::Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N__gen0001::cartesian_s2_u0.350,0.0,0.15081009455025196,0.0,0.0,1.0
val::Cc1c(C(=O)N_N=C_c2ccccc2)sc(=S)n1C__gen0001,0.0,0.528482124209404,0.0,0.0,1.0
val::Cc1cc(Br)ccc1SCC(=O)OCC(=O)NCc1ccco1__gen0001::cartesian_s1_u0.350,0.0,0.5226157307624817,0.0,0.0,1.0
val::Cc1cc(Br)ccc1SCC(=O)OCC(=O)NCc1ccco1__gen0001::cartesian_s2_u0.350,0.0,0.5238492712378502,0.0,0.0,1.0
val::Cc1cc(C(=O)Nc2nc(C)c(C(=O)N(C)C)s2)ccc1[N+](=O)[O-]__gen0000,0.0,0.6372691839933395,0.0,0.0,1.0
val::Cc1cc(C)c(C#N)c(SCc2nnc(-c3ccccc3[N+](=O)[O-])o2)n1__gen0000,0.0,0.44186311215162277,0.0,0.0,1.0
val::Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1__gen0000::cartesian_s1_u0.350,0.0,0.6499964147806168,0.0,0.0,1.0
val::Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1__gen0000::cartesian_s2_u0.350,0.0,0.6453988701105118,0.0,0.0,1.0
val::Cc1cc(C)n(CCC(=O)Nc2cccc(F)c2)n1__gen0001,0.0,0.6889532953500748,0.0,0.0,1.0
val::Cc1cc(C)nc(CCNC(=O)c2cc(COc3c(C)cccc3C)on2)n1__gen0001,0.0,0.7124670594930649,0.0,0.0,1.0
val::Cc1cc(C[n+]2ccccc2)c2nsnc2c1__gen0001::cartesian_s1_u0.350,0.0,0.4112258478999138,0.0,0.0,1.0
val::Cc1cc(C[n+]2ccccc2)c2nsnc2c1__gen0001::cartesian_s2_u0.350,0.0,0.28908849507570267,0.0,0.0,1.0
val::Cc1cc(F)c(F)c(C(=O)N2CCN(C)CC2)c1Cl__gen0001::cartesian_s1_u0.350,0.0,0.7592821419239044,0.0,0.0,1.0
val::Cc1cc(F)c(F)c(C(=O)N2CCN(C)CC2)c1Cl__gen0001::cartesian_s2_u0.350,0.0,0.8186767250299454,0.0,0.0,1.0
val::Cc1cc(N_N=C_c2ccc(O)cc2O)nc(-n2nc(C)cc2C)n1__gen0000::cartesian_s1_u0.350,0.0,0.5875798016786575,0.0,0.0,1.0
val::Cc1cc(N_N=C_c2ccc(O)cc2O)nc(-n2nc(C)cc2C)n1__gen0000::cartesian_s2_u0.350,0.0,0.591935783624649,0.0,0.0,1.0
val::Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NC1CCCC1__gen0000::cartesian_s1_u0.350,0.0,0.793169230222702,0.0,0.0,1.0
val::Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NC1CCCC1__gen0000::cartesian_s2_u0.350,0.0,0.8325240015983582,0.0,0.0,1.0
val::Cc1ccc(-c2cc(C(=O)N3CCN(c4ccc(F)cc4)CC3)c3ccccc3n2)o1__gen0001,0.0,0.583741769194603,0.0,0.0,1.0
val::Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCC4(CC3)OCCO4)n2)cc1__gen0001::cartesian_s1_u0.350,0.0,0.7175253480672836,0.0,0.0,1.0
val::Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCC4(CC3)OCCO4)n2)cc1__gen0001::cartesian_s2_u0.350,0.0,0.6822135746479034,0.0,0.0,1.0
val::Cc1ccc(-c2nc3cc(N)ccc3o2)cc1__gen0001::cartesian_s1_u0.350,0.0,0.5872134566307068,0.0,0.0,1.0
val::Cc1ccc(-c2nc3cc(N)ccc3o2)cc1__gen0001::cartesian_s2_u0.350,0.0,0.5502746552228928,0.0,0.0,1.0
val::Cc1ccc(-c2nnc(Nc3ccc(CC(N)=O)cc3)c3ccccc23)cc1S(=O)(=O)NCC1CCCO1__gen0000,0.0,0.6248971372842789,0.0,0.0,1.0
val::Cc1ccc(-c2onc(C)c2C)cc1S(=O)(=O)N1CC(C)Oc2ccccc21__gen0000::cartesian_s1_u0.350,0.0,0.6456512808799744,0.0,0.0,1.0
val::Cc1ccc(-c2onc(C)c2C)cc1S(=O)(=O)N1CC(C)Oc2ccccc21__gen0000::cartesian_s2_u0.350,0.0,0.5956135243177414,0.0,0.0,1.0
val::Cc1ccc(-n2c(O)c(C=NC3CCCC3)c(=O)[nH]c2=O)c(C)c1__gen0001,0.0,0.8219305127859116,0.0,0.0,1.0
val::Cc1ccc(C(=O)COC(=O)c2ccccc2NC(=O)c2ccccc2)cc1[N+](=O)[O-]__gen0001,0.0,0.6828318536281586,0.0,0.0,1.0
val::Cc1ccc(C(=O)C[n+]2ccc(Cc3ccccc3)cc2)cc1__gen0001::cartesian_s1_u0.350,0.0,0.7661058902740479,0.0,0.0,1.0
val::Cc1ccc(C(=O)C[n+]2ccc(Cc3ccccc3)cc2)cc1__gen0001::cartesian_s2_u0.350,0.0,0.7578510195016861,0.0,0.0,1.0
val::Cc1ccc(C(C)(O)CS(=O)(=O)Cc2ccccc2Cl)cc1__gen0000,0.0,0.7884441167116165,0.0,0.0,1.0
val::Cc1ccc(C)c(N(CC(=O)NC2CCCC2)C(=O)CCCC(=O)Nc2ccccn2)c1__gen0001::cartesian_s1_u0.350,0.0,0.8346876502037048,0.0,0.0,1.0
val::Cc1ccc(C)c(N(CC(=O)NC2CCCC2)C(=O)CCCC(=O)Nc2ccccn2)c1__gen0001::cartesian_s2_u0.350,0.0,0.837461531162262,0.0,0.0,1.0
val::Cc1ccc(C)n1-n1cnc2scc(-c3cccs3)c2c1=O__gen0000::cartesian_s1_u0.350,0.0,0.3298850506544113,0.0,0.0,1.0
val::Cc1ccc(C)n1-n1cnc2scc(-c3cccs3)c2c1=O__gen0000::cartesian_s2_u0.350,0.0,0.24145657941699028,0.0,0.0,1.0
val::Cc1ccc(C2=Nc3ccccc3N=C(c3cccs3)C2)c(O)c1__gen0000,0.0,0.4193491116166115,0.0,0.0,1.0
val::Cc1ccc(C2CCN(C(=S)Nc3cccc(Cl)c3)C2)cc1__gen0000,0.0,0.6799640506505966,0.0,0.0,1.0
val::Cc1ccc(CN2CC(C(=O)N(C)CC(=O)Nc3cccc(F)c3)CC2=O)cc1__gen0001::cartesian_s1_u0.350,0.0,0.7947766184806824,0.0,0.0,1.0
val::Cc1ccc(CN2CC(C(=O)N(C)CC(=O)Nc3cccc(F)c3)CC2=O)cc1__gen0001::cartesian_s2_u0.350,0.0,0.833127811551094,0.0,0.0,1.0
val::Cc1ccc(Cl)c(NC(=O)CCl)c1Cl__gen0001,0.0,0.6741487234830856,0.0,0.0,1.0
val::Cc1ccc(Cl)cc1NC(=O)C(=O)N_N=C_c1ccc2c(c1)OCO2__gen0000,0.0,0.5700168907642365,0.0,0.0,1.0
val::Cc1ccc(Cl)cc1NC(=O)c1ccc(NC(=O)CCC(=O)O)cc1__gen0000,0.0,0.729108065366745,0.0,0.0,1.0
val::Cc1ccc(N2CN(Cc3cccnc3)CNC2=S)cc1__gen0001,0.0,0.6451001912355423,0.0,0.0,1.0
val::Cc1ccc(NC(=O)CC2SCCNC2=O)cc1Cl__gen0000,0.0,0.5155561864376068,0.0,0.0,1.0
val::Cc1ccc(NC(=O)CN2C(=O)NC(C)(c3ccc(Cl)cc3)C2=O)cc1S(=O)(=O)N1CCOCC1__gen0001,0.0,0.6829811930656433,0.0,0.0,1.0
val::Cc1ccc(NC(=O)CNC(=O)c2cccs2)cc1S(=O)(=O)Nc1ccc(Cl)cc1__gen0000,0.0,0.5101190581917763,0.0,0.0,1.0
val::Cc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2NCc2cccnc2)cc1Cl__gen0000,0.0,0.6546073853969574,0.0,0.0,1.0
val::Cc1ccc(NC(=S)N_N=C2_CCCCc3ccccc32)cc1__gen0001,0.0,0.7290757149457932,0.0,0.0,1.0
val::Cc1ccc(NC2CCCN(C(=O)c3cccs3)C2)cc1C__gen0000,0.0,0.5838520228862762,0.0,0.0,1.0
val::Cc1ccc(Nc2nc3nonc3[nH]c2=O)cc1__gen0001,0.0,0.3835425302386284,0.0,0.0,1.0
val::Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)COC(=O)Cc1cccc(C(F)(F)F)c1__gen0001::cartesian_s1_u0.350,0.0,0.7911256402730942,0.0,0.0,1.0
val::Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)COC(=O)Cc1cccc(C(F)(F)F)c1__gen0001::cartesian_s2_u0.350,0.0,0.7877508997917175,0.0,0.0,1.0
val::Cc1ccc(S(=O)(=O)N2CCN(c3ccc4nnc(-c5ccc(F)cc5)n4n3)CC2)cc1__gen0001::cartesian_s1_u0.350,0.0,0.5656848698854446,0.0,0.0,1.0
val::Cc1ccc(S(=O)(=O)N2CCN(c3ccc4nnc(-c5ccc(F)cc5)n4n3)CC2)cc1__gen0001::cartesian_s2_u0.350,0.0,0.6360114812850952,0.0,0.0,1.0
val::Cc1ccc(S(=O)(=O)NCC(C)NS(C)(=O)=O)cc1__gen0000::cartesian_s1_u0.350,0.0,0.8150245696306229,0.0,0.0,1.0
val::Cc1ccc(S(=O)(=O)NCC(C)NS(C)(=O)=O)cc1__gen0000::cartesian_s2_u0.350,0.0,0.7876434624195099,0.0,0.0,1.0
val::Cc1ccc(S(=O)(=O)NCCSCc2ccco2)cc1__gen0000::cartesian_s1_u0.350,0.0,0.4034034162759781,0.0,0.0,1.0
val::Cc1ccc(S(=O)(=O)NCCSCc2ccco2)cc1__gen0000::cartesian_s2_u0.350,0.0,0.5131402611732483,0.0,0.0,1.0
val::Cc1ccc(S(=O)(=O)Oc2ccc(_C=C3\N=C(c4cccc(C)c4)OC3=O)cc2)cc1__gen0001,0.0,0.6045919805765152,0.0,0.0,1.0
val::Cc1ccc(SC(C)C(=O)Nc2ccncc2)cc1__gen0001::cartesian_s1_u0.350,0.0,0.6062580198049545,0.0,0.0,1.0
val::Cc1ccc(SC(C)C(=O)Nc2ccncc2)cc1__gen0001::cartesian_s2_u0.350,0.0,0.7075148373842239,0.0,0.0,1.0
val::Cc1ccc(SCC(=O)Nc2ccc3c(c2)C(=O)N(C)C3=O)cc1__gen0001,0.0,0.6832746863365173,0.0,0.0,1.0
val::Cc1ccc(_C(C#N)=C\c2ccc(N3CCOCC3)o2)cc1__gen0001::cartesian_s1_u0.350,0.0,0.5742478370666504,0.0,0.0,1.0
val::Cc1ccc(_C(C#N)=C\c2ccc(N3CCOCC3)o2)cc1__gen0001::cartesian_s2_u0.350,0.0,0.7242983877658844,0.0,0.0,1.0
val::Cc1ccc(_C=C2_SC(=S)N(C3CCCCC3)C2=O)o1__gen0000::cartesian_s1_u0.350,0.0,0.5877807438373566,0.0,0.0,1.0
val::Cc1ccc(_C=C2_SC(=S)N(C3CCCCC3)C2=O)o1__gen0000::cartesian_s2_u0.350,0.0,0.5457608997821808,0.0,0.0,1.0
val::Cc1ccc(_C=N_NC(=O)CCCOc2ccc(Cl)cc2Cl)cc1[N+](=O)[O-]__gen0000,0.0,0.7211416959762573,0.0,0.0,1.0
val::Cc1ccc2nc(NC(=O)c3cccs3)sc2c1__gen0000,0.0,0.3096560835838318,0.0,0.0,1.0
val::Cc1ccc2nc(Nc3nc(CSc4nnnn4-c4ccccc4)cc(=O)[nH]3)nc(C)c2c1__gen0000,0.0,0.4587591290473938,0.0,0.0,1.0
val::Cc1cccc(C(=O)OC2CCOC2=O)c1O__gen0000,0.0,0.585059329867363,0.0,0.0,1.0
val::Cc1cccc(C)c1N1CCN(c2c(C)cccc2C)CC1__gen0000,0.0,0.8621117323637009,0.0,0.0,1.0
val::Cc1cccc(CNS(=O)(=O)c2ccc(-c3cnc(C4CC4)o3)cc2)c1__gen0000,0.0,0.43749404698610306,0.0,0.0,1.0
val::Cc1cccc(N2CCN(S(=O)(=O)c3cc4c(cc3Cl)NC(=O)CO4)CC2)c1C__gen0001::cartesian_s1_u0.350,0.0,0.7165015339851379,0.0,0.0,1.0
val::Cc1cccc(N2CCN(S(=O)(=O)c3cc4c(cc3Cl)NC(=O)CO4)CC2)c1C__gen0001::cartesian_s2_u0.350,0.0,0.7148557156324387,0.0,0.0,1.0
val::Cc1cccc(OC(=O)c2sc(Cl)nc2C)c1__gen0001::cartesian_s1_u0.350,0.0,0.4839416891336441,0.0,0.0,1.0
val::Cc1cccc(OC(=O)c2sc(Cl)nc2C)c1__gen0001::cartesian_s2_u0.350,0.0,0.5715075880289078,0.0,0.0,1.0
val::Cc1cccc(OCC(=O)NCc2ccc(F)cc2)c1__gen0000,0.0,0.7764767408370972,0.0,0.0,1.0
val::Cc1cccc2cc(CN(CC3CCCO3)C(=O)c3ccncc3)c(=O)[nH]c12__gen0001::cartesian_s1_u0.350,0.0,0.6535604447126389,0.0,0.0,1.0
val::Cc1cccc2cc(CN(CC3CCCO3)C(=O)c3ccncc3)c(=O)[nH]c12__gen0001::cartesian_s2_u0.350,0.0,0.6607737690210342,0.0,0.0,1.0
val::Cc1cccc2cc(_C=C_C(=O)c3ccco3)c(Cl)nc12__gen0001::cartesian_s1_u0.350,0.0,0.48885027319192886,0.0,0.0,1.0
val::Cc1cccc2cc(_C=C_C(=O)c3ccco3)c(Cl)nc12__gen0001::cartesian_s2_u0.350,0.0,0.5638623833656311,0.0,0.0,1.0
val::Cc1ccccc1C(=O)N1CCC(n2nccc2NC(=O)CCOc2ccccc2)CC1__gen0001::cartesian_s1_u0.350,0.0,0.6514506042003632,0.0,0.0,1.0
val::Cc1ccccc1C(=O)N1CCC(n2nccc2NC(=O)CCOc2ccccc2)CC1__gen0001::cartesian_s2_u0.350,0.0,0.7269193381071091,0.0,0.0,1.0
val::Cc1ccccc1NC(=O)c1cccnc1__gen0001::cartesian_s1_u0.350,0.0,0.6629548519849777,0.0,0.0,1.0
val::Cc1ccccc1NC(=O)c1cccnc1__gen0001::cartesian_s2_u0.350,0.0,0.6890904307365417,0.0,0.0,1.0
val::Cc1ccccc1NC1=NC(=S)N(c2ccccc2)C12CCOC(C)(C)C2__gen0001,0.0,0.7656563371419907,0.0,0.0,1.0
