method,molecule_id,sample_id,source,severity,update_scale,rotatable_bond_count,has_ring,clean_valid,groups,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,reject_reasons,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score
run_a_accepted,Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1,val::Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,4,True,False,all;unseen_update_scale_0.35;rotatable_3_5;ring,1.525438904762268,0.0,0.3055555522441864,1.5475635528564453,0.0,0.0,0.05882352963089943,0.0,0.0,0.0,0.0,3.8912550004156565,0.7512699700891972,0.0,1.5423468084918568e-06,1.6758888250478776e-06,2.751675992840319e-06,1.0,0.0,0.0,0.0,0.0,0.03402265906333923,insufficient_validity_gain;no_thresholded_local_improvement;return_input,0.12086712382733822,0.7594747543334961,0.0029361220658756793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_accepted,Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1,val::Cc1ccc(_C=N_n2c(-c3ccncc3)n[nH]c2=S)cc1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,4,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_3_5;ring,1.5150538682937622,0.0,0.3888888955116272,2.2394323348999023,0.0,0.0,0.3529411852359772,0.0,0.0,0.0,0.0,3.8912550004156565,1.30168816447258,0.0,6.467284947575536e-07,7.11576035428152e-07,1.2894456631329376e-06,1.0,0.0,0.0,0.0,0.0,0.12077167630195618,insufficient_validity_gain;return_input,0.12061660550534725,0.8164069354534149,0.005384963471442461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_accepted,Cc1ccc2nc(Nc3nc(CSc4nnnn4-c4ccccc4)cc(=O)[nH]3)nc(C)c2c1,val::Cc1ccc2nc(Nc3nc(CSc4nnnn4-c4ccccc4)cc(=O)[nH]3)nc(C)c2c1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,8,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,1.99471914768219,0.0012810230255126953,0.375,0.961308479309082,0.010989011265337467,0.002770652761682868,0.25,0.0,0.0,0.0,0.0,3.560601765320762,0.8770087942830287,0.0,0.0030270786955952644,0.004059196915477514,0.007240075618028641,0.0,0.0007346384227275848,0.0036163330078125,1.0,4.0,0.030131783336400986,,0.11775410175323486,0.6769110262393951,0.003009284788277,0.0,0.0,0.035714298486709595,-0.5013686418533325,0.0,-3.890367224812508e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08962883456842974
run_a_accepted,Cc1ccc2nc(Nc3nc(CSc4nnnn4-c4ccccc4)cc(=O)[nH]3)nc(C)c2c1,val::Cc1ccc2nc(Nc3nc(CSc4nnnn4-c4ccccc4)cc(=O)[nH]3)nc(C)c2c1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,8,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_ge_6;ring,1.9891626834869385,0.0021268129348754883,0.4285714328289032,2.7840845584869385,0.021978022530674934,0.02494967356324196,0.2857142984867096,0.0,0.0,0.0,0.0,3.560601765320762,1.4385223118588328,0.0,0.0052428096532821655,0.006800324190407991,0.011593716219067574,0.0,0.0009309351444244385,0.0030677318572998047,1.0,4.0,0.1799483448266983,,0.12353246659040451,0.791488379240036,0.00522714271210134,0.0,0.0,-0.0535714328289032,-1.073516607284546,0.0,0.0005806852132081985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3218054133467376
run_a_accepted,Cc1nc2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2n1-c1ccc(Br)cc1,val::Cc1nc2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2n1-c1ccc(Br)cc1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,6,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,3.195359468460083,0.0006642341613769531,0.21153846383094788,0.9363905787467957,0.03448275849223137,0.24350813031196594,0.1538461595773697,0.0,0.0,0.0,0.0,3.421609163599106,0.6948420591652393,0.0,0.0027882440481334925,0.003679785644635558,0.006704692263156176,0.0,0.0002367900451645255,0.0004582405090332031,1.0,4.0,0.02525787055492401,,0.11741718091070652,0.6394221931695938,0.002761942450888455,0.0,0.0,-0.0961538553237915,-0.3121775984764099,0.0,-0.0022912919521331787,-0.038461536169052124,0.0,0.0,0.0,0.0,0.0,0.03719059188570162,-0.2132326140999794
run_a_accepted,Cc1nc2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2n1-c1ccc(Br)cc1,val::Cc1nc2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2n1-c1ccc(Br)cc1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,6,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_ge_6;ring,3.1935627460479736,0.0012307167053222656,0.42307692766189575,2.7249112129211426,0.05747126415371895,0.28402218222618103,0.3461538553237915,0.0,0.0,0.0,0.0,3.421609163599106,1.578935395926237,0.0,0.005038889590650797,0.006611519493162632,0.011004979722201824,0.0,0.0003452003002166748,0.001086592674255371,1.0,4.0,0.18812008202075958,,0.12576773576438427,0.7918238639831543,0.005030091851949692,0.0,0.0,-0.07692307233810425,-1.386518955230713,-0.01149425283074379,-0.03266793489456177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4432140477001667
run_a_accepted,Cc1nc[nH]c(=O)c1Br,val::Cc1nc[nH]c(=O)c1Br__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,1,True,False,all;unseen_update_scale_0.35;rotatable_le_2;ring,0.6617869734764099,0.0019527077674865723,0.2142857164144516,1.3451061248779297,0.04545454680919647,0.2535300552845001,0.1666666716337204,0.0,0.0,0.0,0.0,3.145934280925833,0.8260659798979759,0.0,0.0037461475003510714,0.004660107661038637,0.008685583248734474,0.0,0.0004690885543823242,0.0,1.0,4.0,0.030047480016946793,,0.12386109307408333,0.7904301136732101,0.003800329228397459,0.0,0.0,-0.1428571492433548,-0.2259746789932251,0.0,-0.0313476026058197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.207187719643116
run_a_accepted,Cc1nc[nH]c(=O)c1Br,val::Cc1nc[nH]c(=O)c1Br__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,normal,0.35,1,True,False,all;unseen_update_scale_0.35;rotatable_le_2;ring,0.6529921889305115,0.0015883445739746094,0.5,3.9569509029388428,0.04545454680919647,0.2143024057149887,0.3333333432674408,0.0,0.0,0.0,0.0,3.145934280925833,1.9216012172400951,0.0,0.004021384287625551,0.00478054815903306,0.011516054160892963,0.0,0.00087738037109375,0.0,1.0,4.0,0.07637956738471985,,0.13574288040399551,0.895378053188324,0.0039730098797008395,0.0,0.0,0.0,-0.17464327812194824,0.0,-0.04735471308231354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055499497801065445
run_a_accepted,N#CCn1c2ccccc2c2nc3ccccc3nc21,val::N#CCn1c2ccccc2c2nc3ccccc3nc21__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,1,True,False,all;unseen_update_scale_0.35;rotatable_le_2;ring,0.04699691757559776,-0.0004456266760826111,0.21212121844291687,0.4698437750339508,0.018518518656492233,0.08687326312065125,0.15000000596046448,0.0,0.0,0.0,0.0,3.455264602932431,0.5198190025985241,0.0,0.0008225536439567804,0.001109583186917007,0.0022597212810069323,0.0,6.794929504394531e-05,0.0,1.0,4.0,0.00955360010266304,,0.10913120210170746,0.2898401841521263,0.0008246111538028345,0.0,0.0,0.0,-0.12076041102409363,0.0,-2.668052911758423e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030196772888302803
run_a_accepted,N#CCn1c2ccccc2c2nc3ccccc3nc21,val::N#CCn1c2ccccc2c2nc3ccccc3nc21__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,normal,0.35,1,True,False,all;unseen_update_scale_0.35;rotatable_le_2;ring,0.058974739164114,-0.001846417784690857,0.3030303120613098,2.482193946838379,0.03703703731298447,0.09132952243089676,0.20000000298023224,0.0,0.0,0.0,0.0,3.455264602932431,1.1834482196718454,0.0,0.0028097161557525396,0.0034364969469606876,0.006936368998140097,0.0,0.0001087188720703125,0.0,1.0,4.0,0.06022478640079498,,0.13043981790542603,0.8912055492401123,0.002817511383909732,0.0,0.0,0.0,-0.6762504577636719,0.0,-0.0007126927375793457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1692407876253128
run_a_accepted,N#Cc1c(-c2ccccc2)[nH]c(=O)[nH]c1=O,val::N#Cc1c(-c2ccccc2)[nH]c(=O)[nH]c1=O__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,1,True,False,all;unseen_update_scale_0.35;rotatable_le_2;ring,1.180751085281372,0.0002105236053466797,0.25,0.254533976316452,0.027027027681469917,0.13338394463062286,0.25,0.0,0.0,0.0,0.0,3.721048737047328,0.6240065079182386,0.0,0.0006513881962746382,0.0008493545465171337,0.0013208873569965363,0.0,1.4066696166992188e-05,0.0,1.0,4.0,0.008371848613023758,,0.10705002769827843,0.22142921388149261,0.0006526640063384548,0.0,0.0,0.0,-0.08975595235824585,0.0,-1.4588236808776855e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022442635148763657
run_a_accepted,N#Cc1c(-c2ccccc2)[nH]c(=O)[nH]c1=O,val::N#Cc1c(-c2ccccc2)[nH]c(=O)[nH]c1=O__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,1,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_le_2;ring,1.1740913391113281,0.0013713836669921875,0.2916666567325592,0.9186577796936035,0.027027027681469917,0.13026942312717438,0.4166666567325592,0.0,0.0,0.0,0.0,3.721048737047328,0.9975921418517828,0.0,0.004291133489459753,0.005648334510624409,0.008788744919002056,0.0,3.695487976074219e-05,0.0,1.0,4.0,0.048738282173871994,,0.11761369556188583,0.7665003538131714,0.004292860277928412,0.0,0.0,-0.2083333432674408,-0.9401117563247681,0.0,5.154311656951904e-05,-0.0833333432674408,0.0,0.0,0.0,0.0,0.0,0.0,-0.5266817398369312
run_a_accepted,N#Cc1cn(-c2ccccc2)nc1-c1ccc2c(c1)OCCO2,val::N#Cc1cn(-c2ccccc2)nc1-c1ccc2c(c1)OCCO2__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,2,True,False,all;unseen_update_scale_0.35;rotatable_le_2;ring,1.6701836585998535,0.0012090206146240234,0.25641027092933655,0.6972683668136597,0.03125,0.07603184878826141,0.22727273404598236,0.0,0.0,0.0,0.0,3.026942936605947,0.7082580588757992,0.0,0.0020963517017662525,0.0028073652647435665,0.005242770072072744,0.0,4.907138645648956e-05,0.0,1.0,4.0,0.017404885962605476,,0.11740303039550781,0.6070208176970482,0.002100332989357412,0.0,0.0,-0.10256409645080566,-0.568134069442749,0.0,0.0006560534238815308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24443360045552254
run_a_accepted,N#Cc1cn(-c2ccccc2)nc1-c1ccc2c(c1)OCCO2,val::N#Cc1cn(-c2ccccc2)nc1-c1ccc2c(c1)OCCO2__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,2,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_le_2;ring,1.6580479145050049,0.002646327018737793,0.4615384638309479,2.372068405151367,0.046875,0.08421768993139267,0.4545454680919647,0.0,0.0,0.0,0.0,3.026942936605947,1.5770304556936026,0.0,0.004605408292263746,0.0060501242987811565,0.01059708558022976,0.0,1.780688762664795e-05,0.0,1.0,4.0,0.129690021276474,,0.12524960935115814,0.8291108459234238,0.004612415679730475,0.0,0.0,-0.12820515036582947,-1.4309191703796387,0.0,0.0008591637015342712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48572015203535557
run_a_accepted,Nc1cc[n+](CC(=O)Nc2ccccc2)cc1,val::Nc1cc[n+](CC(=O)Nc2ccccc2)cc1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,5,True,False,all;unseen_update_scale_0.35;rotatable_3_5;ring,1.5894149541854858,0.0003203153610229492,0.25,0.5451675057411194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9195725209629946,0.38629187643527985,0.0,0.0007088503334671259,0.0009481076849624515,0.0016413074918091297,0.0,8.423849794780836e-05,0.0,1.0,4.0,0.008859526365995407,,0.10460448265075684,0.1913447380065918,0.0007078384660417214,0.0,0.0,0.0,-0.08155399560928345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020388498902320862
run_a_accepted,Nc1cc[n+](CC(=O)Nc2ccccc2)cc1,val::Nc1cc[n+](CC(=O)Nc2ccccc2)cc1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,5,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_3_5;ring,1.5783989429473877,0.0025941133499145508,0.4375,1.7407965660095215,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,2.964201231225837,1.2060324847698212,0.0,0.005634332541376352,0.007421268615871668,0.012089010328054428,0.0,0.0005218699807301164,0.0,1.0,4.0,0.10980094224214554,,0.12050719559192657,0.8062559813261032,0.005632843472994864,0.0,0.0,-0.125,-0.9592819213867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3648204803466797
run_a_accepted,O=C(COC(=O)C12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]c(=O)[nH]c2c1,val::O=C(COC(=O)C12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]c(=O)[nH]c2c1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,6,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,1.2643907070159912,0.0005578994750976562,0.18518517911434174,0.4850212335586548,0.029126213863492012,0.029296409338712692,0.1818181872367859,0.0,0.0,0.0,0.0,2.439246463764413,0.5247089909389615,0.0,0.000881269748788327,0.0011263181222602725,0.0017112224595621228,0.0,0.0001449895353289321,0.0003491640090942383,1.0,3.0,0.012213611975312233,,0.10654941760003567,0.2390376292169094,0.001156623155111447,0.0,0.0,-0.037037044763565063,-0.07512879371643066,0.0,-0.0009622424840927124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05605980381369591
run_a_accepted,O=C(COC(=O)C12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]c(=O)[nH]c2c1,val::O=C(COC(=O)C12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]c(=O)[nH]c2c1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.35,6,True,False,all;Cartesian_medium;unseen_update_scale_0.35;rotatable_ge_6;ring,1.2598410844802856,0.004663586616516113,0.31481480598449707,1.1674240827560425,0.0776699036359787,0.1729748249053955,0.4545454680919647,0.0,0.0,0.0,0.0,2.439246463764413,1.1821299046278,0.0,0.00811050459742546,0.009814601391553879,0.013998400419950485,0.0,0.0011434274492785335,0.005425810813903809,1.0,4.0,0.15081551671028137,,0.11342068389058113,0.7157076746225357,0.008110410999506712,0.0,0.0,-0.2222222089767456,-1.2319015264511108,0.0,-0.02129712700843811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5355218723416328
run_a_accepted,O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)N1CCN(c2ccccc2)CC1,val::O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)N1CCN(c2ccccc2)CC1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,7,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,1.8057589530944824,0.0005534887313842773,0.2075471729040146,0.42373016476631165,0.021978022530674934,0.05043700337409973,0.17391304671764374,0.0,0.0,0.0,0.0,3.3025390056198947,0.5219800341874361,0.0,0.0010215709917247295,0.0013111161533743143,0.0022136997431516647,0.0,0.00019923278887290508,0.0009150505065917969,1.0,4.0,0.010837456211447716,,0.10579154454171658,0.22425294294953346,0.00101592049759347,0.0,0.0,-0.07547168433666229,-0.14385440945625305,0.0,-0.000600762665271759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1115854773670435
run_a_accepted,O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)N1CCN(c2ccccc2)CC1,val::O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)N1CCN(c2ccccc2)CC1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,7,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_ge_6;ring,1.7921125888824463,0.003592252731323242,0.35849055647850037,1.442549705505371,0.10989011079072952,0.1890929937362671,0.3478260934352875,0.0,0.0,0.0,0.0,3.3025390056198947,1.224117435514927,0.0,0.006466347724199295,0.008054283447563648,0.013432971201837063,0.0,0.0008494513458572328,0.0027370452880859375,1.0,4.0,0.10788800567388535,,0.12046745792031288,0.7954311072826385,0.006455320050008595,0.0,0.0,-0.16981133818626404,-1.3127992153167725,-0.010989010334014893,-0.005066797137260437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102668516337872
run_a_accepted,O=C(NCCc1ccc(Cl)cc1)c1ccc2nccnc2c1,val::O=C(NCCc1ccc(Cl)cc1)c1ccc2nccnc2c1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,5,True,False,all;unseen_update_scale_0.35;rotatable_3_5;ring,0.8905982971191406,0.00026530027389526367,0.28947368264198303,0.4457800090312958,0.016129031777381897,0.02304202876985073,0.1764705926179886,0.0,0.0,0.0,0.0,2.972330334526267,0.5992788164876401,0.0,0.0008854131447151303,0.001166806323453784,0.002028625924140215,0.0,0.00013737678818870336,0.0,1.0,4.0,0.010573703795671463,,0.10605311580002308,0.22549410164356232,0.0008877574291545898,0.0,0.0,-0.026315778493881226,-0.07716336846351624,0.0,-4.2596831917762756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045617269817739725
run_a_accepted,O=C(NCCc1ccc(Cl)cc1)c1ccc2nccnc2c1,val::O=C(NCCc1ccc(Cl)cc1)c1ccc2nccnc2c1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,5,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_3_5;ring,0.887874960899353,0.0015048384666442871,0.44736841320991516,1.4086753129959106,0.032258063554763794,0.04245009273290634,0.29411765933036804,0.0,0.0,0.0,0.0,2.972330334526267,1.1365254875272512,0.0,0.005671257618814707,0.007245398126542568,0.011853627860546112,0.0,0.0008142947917804122,0.0,1.0,4.0,0.0865275114774704,,0.11919956840574741,0.7989896684885025,0.005674863117747009,0.0,0.0,0.0,-1.1113919019699097,-0.016129031777381897,-0.0032593421638011932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2947918428108096
run_a_accepted,O=S(=O)(c1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,val::O=S(=O)(c1ccccc1)N1CCN(c2nc3ccccc3s2)CC1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,3,True,False,all;unseen_update_scale_0.35;rotatable_3_5;ring,1.4114665985107422,0.00010597705841064453,0.13636364042758942,0.21219119429588318,0.025974025949835777,0.013569825328886509,0.04545454680919647,0.0,0.0,0.0,0.0,3.2469870900233815,0.2642324680928141,0.0,0.0003202961524948478,0.0004068504786118865,0.000635144766420126,0.0,5.774696546723135e-05,0.0,1.0,4.0,0.005032469984143972,,0.09816009178757668,0.08637258782982826,0.00032016717887017876,0.0,0.0,-0.02272726595401764,-0.012326523661613464,0.0,0.00016292743384838104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02576816501095891
run_a_accepted,O=S(=O)(c1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,val::O=S(=O)(c1ccccc1)N1CCN(c2nc3ccccc3s2)CC1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,3,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_3_5;ring,1.4040404558181763,0.002082347869873047,0.40909090638160706,1.40913724899292,0.06493506580591202,0.09694346785545349,0.40909090638160706,0.0,0.0,0.0,0.0,3.47803615021003,1.2596370577812195,0.0,0.00583160063251853,0.007427270989865065,0.012582509778439999,0.0,0.002159029245376587,0.0,1.0,4.0,0.0819842517375946,,0.119959756731987,0.8076176792383194,0.005830669077113271,0.0,0.0,-0.06818181276321411,-0.8824713230133057,0.0,-0.0049138739705085754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29002811200916767
run_a_accepted,c1c2c(cc3sc(N4CCOCC4)nc13)OCO2,val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0000,ETFlow_formal_upstream,normal,0.0,1,True,False,all;ETFlow_normal;rotatable_le_2;ring,1.0995665788650513,0.0004119873046875,0.1818181872367859,0.28827524185180664,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,3.505557396986398,0.4538870006799698,0.0,0.0006911380914971232,0.0008286276715807617,0.001236392417922616,0.0,8.606910705566406e-05,0.0,1.0,4.0,0.006829584948718548,,0.10423923656344414,0.16352763772010803,0.0006913230317877606,0.0,0.0,0.0,-0.009039908647537231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002259977161884308
run_a_accepted,c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1,val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0000,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,2.206835985183716,0.0,0.10000000149011612,0.11352748423814774,0.008695651777088642,0.005132120568305254,0.03703703731298447,0.0,0.0,0.0,0.0,3.133788302733513,0.17539759178180248,0.0,1.330620534645277e-06,1.4218099977370002e-06,2.5344243113067932e-06,1.0,0.0,0.0,0.0,0.0,0.0037738766986876726,insufficient_validity_gain;return_input,0.09398694150149822,0.05304151680320501,0.00021102342725498602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_accepted,c1cc2cn[nH]c2cc1NC1CCCCCC1,val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0001,ETFlow_formal_upstream,normal,0.0,2,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.970858097076416,0.00014102458953857422,0.10526315867900848,0.1420915126800537,0.02857142873108387,0.024434085935354233,0.0,0.0,0.0,0.0,0.0,3.4204783842918163,0.17546598706394434,0.0,0.00022533285664394498,0.0002855758066289127,0.00042305898386985064,0.0,3.3229589462280273e-05,0.0,1.0,4.0,0.0036367664579302073,,0.09563671238720417,0.060322122648358345,0.00022483830252895132,0.0,0.0,-0.02631579339504242,-0.009131520986557007,0.0,-6.640143692493439e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028615274000912905
run_a_accepted,c1ccc(-c2c(-c3nc4ccccc4[nH]3)n[nH]c2-c2ccco2)cc1,val::c1ccc(-c2c(-c3nc4ccccc4[nH]3)n[nH]c2-c2ccco2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.5736403465270996,0.0,0.11627907305955887,0.5992801785469055,0.028985507786273956,0.06090467423200607,0.0,0.0,0.0,0.0,0.0,2.9545232453327883,0.3103107940405607,0.0,6.64583581055922e-07,7.678785323150805e-07,1.599360416548734e-06,1.0,0.0,0.0,0.0,0.0,0.008128638379275799,insufficient_validity_gain;return_input,0.1059759370982647,0.22094179689884186,0.0006037321145413443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_accepted,c1ccc(-c2cn3c(n2)-c2ccccc2C3)cc1,val::c1ccc(-c2cn3c(n2)-c2ccccc2C3)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,1,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.03806033730506897,0.0,0.1818181872367859,0.7202692627906799,0.036363635212183,0.06798401474952698,0.05000000074505806,0.0,0.0,0.0,0.0,2.0375028524595056,0.4652451425790787,0.0,8.303134109155508e-07,9.099823046199162e-07,1.5266238051481196e-06,1.0,0.0,0.0,0.0,0.0,0.010181594640016556,insufficient_validity_gain;no_thresholded_local_improvement;return_input,0.11064626835286617,0.3354017212986946,0.0010209430911345407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_accepted,c1ccc(-c2csc(-n3cccn3)n2)cc1,val::c1ccc(-c2csc(-n3cccn3)n2)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,2,True,False,all;ETFlow_normal;rotatable_le_2;ring,1.3549046516418457,0.0001850128173828125,0.14814814925193787,0.46066346764564514,0.0714285746216774,0.10483070462942123,0.0,0.0,0.0,0.0,0.0,3.026942936605947,0.36095026694238186,0.0,0.0005650410312227905,0.0007088789716362953,0.001111526507884264,0.0,9.063631296157837e-06,0.0,1.0,4.0,0.006598605774343014,,0.10437558218836784,0.17323962971568108,0.0005638264410663396,0.0,0.0,0.0,-0.05109277367591858,0.0,-0.002062179148197174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013288738206028938
run_a_accepted,c1ccc(-c2ncc(CN3CCN(c4ccccn4)CC3)[nH]2)cc1,val::c1ccc(-c2ncc(CN3CCN(c4ccccn4)CC3)[nH]2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.9773352146148682,0.0,0.1666666716337204,0.5622091889381409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3878937781430665,0.3072189688682556,0.0,8.762031598052999e-07,9.503077649242186e-07,1.7357134538542596e-06,1.0,0.0,0.0,0.0,0.0,0.007841454818844795,insufficient_validity_gain;no_thresholded_local_improvement;return_input,0.10452065244317055,0.1843826062977314,0.0006932454707566649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
