group,method,molecule_id,rotatable_bond_count,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score,COV_P,COV_R,MAT_P,MAT_R,diversity
rotatable_le_2,upstream,c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1,1.0,0.14687706530094147,0.0,0.0882352963089943,0.16986599564552307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.676560182074764,0.13070179522037506,0.0,3.654498641481041e-07,4.1024540564649215e-07,6.743495646333031e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.14687706530094147,1.0274715423583984,0.0
rotatable_le_2,upstream,c1ccc2[nH]c(N3CCOCC3)nc2c1,1.0,0.7101837396621704,0.0,0.06666667014360428,0.370057612657547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7476994794340246,0.15918107330799103,0.0,5.541263021768827e-07,6.055985295461142e-07,1.118282284551242e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000298023224,0.7101837396621704,1.7066287994384766,0.0
rotatable_le_2,upstream,c1ccc2c(Cn3nnc4ccccc43)cccc2c1,2.0,0.09663091972470284,0.0,0.3194444477558136,1.1951523125171661,0.008474576286971569,0.00385494576767087,0.2142857164144516,0.0,0.0,0.0,0.0,4.179528400705319,0.841956555028446,0.0,6.637114040586312e-07,7.25655155520144e-07,1.2481155522436893e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09663091599941254,0.09170348197221756,0.02365037240087986
rotatable_le_2,upstream,c1ccc2c(c1)Cn1c-2nc2ccccc21,0.0,0.017306340858340263,0.0,0.17241379618644714,0.9591395258903503,0.0,0.0,0.05263157933950424,0.0,0.0,0.0,0.0,0.0,0.46483025699853897,0.0,2.9432021619868465e-07,3.279687916801777e-07,7.633119025740598e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.017306340858340263,0.017306340858340263,0.0
rotatable_le_2,upstream,c1ccc2c(c1)NC(CN1CCOCC1)CO2,2.0,0.8019418716430664,0.0,0.027027027681469917,0.026452144607901573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.511583379962936,0.03364006383344531,0.0,4.14698462236629e-07,4.5904224066362076e-07,7.99680208274367e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666667014360428,0.8019418716430664,1.883374571800232,0.0
rotatable_le_2,upstream,c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3,0.0,0.35815468430519104,0.0,0.1666666716337204,1.323170781135559,0.03846153989434242,0.02607456035912037,0.10526315867900848,0.0,0.0,0.0,0.0,0.0,0.6477027055807412,0.0,4.811852249986259e-07,5.27190593402338e-07,9.000103773360024e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35815468430519104,0.5246614217758179,0.0
rotatable_le_2,upstream,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,2.0,0.9434545040130615,0.0,0.12244898080825806,0.23723328113555908,0.010638297535479069,0.024797577410936356,0.04545454680919647,0.0,0.0,0.0,0.0,4.485724231846917,0.24404953978955746,0.0,7.470628133887658e-07,8.156436592798855e-07,1.6170334902199102e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666667014360428,0.9434545040130615,1.9979033470153809,0.0
rotatable_le_2,upstream,c1cnc(N2CCN(c3ncnc4c3oc3ccccc34)CC2)nc1,2.0,1.9651999473571777,0.0,0.08888889104127884,0.2934889495372772,0.012987012974917889,0.0038174395449459553,0.0,0.0,0.0,0.0,0.0,2.457162306979174,0.17620250128675252,0.0,8.525535690750985e-07,9.153129099104262e-07,1.6170334902199102e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9651999473571777,2.5416669845581055,0.0
rotatable_le_2,upstream,c1csc(-c2nn3cnnc3c3ccccc23)c1,1.0,0.9561828374862671,0.0,0.17241379618644714,0.3601991534233093,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,5.187385805840755,0.31246358528733253,0.0,6.179447495924251e-07,6.87083741013339e-07,1.3857992371413275e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9561828374862671,0.9720529913902283,0.0
rotatable_le_2,upstream,c1csc(-c2nnc[nH]2)n1,1.0,0.018313175067305565,0.0,0.06666667014360428,0.3093348443508148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2970140479445904,0.14400038123130798,0.0,3.2118754234033986e-07,3.442504521444789e-07,5.462856051963172e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.018313175067305565,0.7465158104896545,0.0
rotatable_le_2,old_ecir_4step,Brc1ccc(-c2nc3ccccc3s2)s1,1.0,0.01384444534778595,0.0010799793526530266,0.08695652335882187,0.35938313603401184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981933001304695,0.17680230736732483,0.0,0.005117814522236586,0.006733314599841833,0.01656227372586727,0.0,0.0021333694458007812,0.0,1.0,4.0,0.036805279552936554,0.05597937852144241,0.0,0.0,0.0,0.0,-0.043478257954120636,0.010014593601226807,-0.0555555559694767,-0.1808733195066452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14174849539995193,1.0,0.5,0.01384444534778595,0.794532060623169,0.0
rotatable_le_2,old_ecir_4step,Brc1ccc(C2=CSC3=NCCN23)cc1,1.0,1.292077898979187,0.0028760433197021484,0.07692307978868484,0.16535311937332153,0.04545454680919647,0.2700977027416229,0.06666667014360428,0.0,0.0,0.0,0.0,2.822460552279954,0.2979070022702217,0.0,0.008236830122768879,0.009197321720421314,0.016976704820990562,0.0,0.007870972156524658,0.0,1.0,4.0,0.04595930501818657,0.05991722270846367,0.0,0.0,0.0,0.0,0.03846153989434242,0.14797946996986866,0.0,0.1805587187409401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12059608707204461,0.0,0.0,1.292077898979187,1.292077898979187,0.0
rotatable_le_2,old_ecir_4step,Brc1ccc2c(c1)[C@H]1OCC[C@H]1[C@@H](c1cccs1)N2,1.0,1.4848631620407104,0.0013546943664550781,0.1666666716337204,0.26348912715911865,0.015384615398943424,0.08081560581922531,0.10000000149011612,0.0,0.0,0.0,0.0,4.8283137373023015,0.36812747176736593,0.0,0.007473575416952372,0.008915197104215622,0.02367786318063736,0.0,0.010600686073303223,0.0,1.0,4.0,0.045431964099407196,0.049803536385297775,0.0,0.0,0.0,0.0,0.0833333358168602,0.1580801010131836,0.0,0.007690273225307465,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.17477593012154102,0.0,0.0,1.4848631620407104,1.9533220529556274,0.0
rotatable_le_2,old_ecir_4step,Brc1cccc(-c2nnc3n2CCC3)c1,1.0,0.9318950176239014,7.987022399902344e-06,0.1111111119389534,0.2099907100200653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9955386533604735,0.16360878944396973,0.0,0.005135425832122564,0.007003305479884148,0.01645047590136528,0.0,0.00011658668518066406,0.0,1.0,4.0,0.04011835157871246,0.057077307254076004,0.0,0.0,0.0,0.0,-0.07407406717538834,-0.26645612716674805,0.0,0.0,-0.06666667014360428,0.0,0.0,0.0,0.0,0.0,0.0,-0.20735476911067963,1.0,0.5,0.9318950176239014,1.529602289199829,0.0
rotatable_le_2,old_ecir_4step,C1CN(c2nc3nonc3n3nnnc23)CCO1,1.0,0.49719205498695374,-8.32974910736084e-05,0.06896551698446274,0.08038271218538284,0.03999999910593033,0.15632124245166779,0.05000000074505806,0.0,0.0,0.0,0.0,2.717100036622128,0.21814150549471378,0.0,0.0067848446778953075,0.009821996092796326,0.025126159191131592,0.0,0.0007910728454589844,0.0,1.0,4.0,0.03857535123825073,0.07020752131938934,0.0,0.0,0.0,0.0,-0.03448276221752167,-0.12221690267324448,0.0,0.12139657139778137,-0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,-0.0846878457814455,1.0,0.4000000059604645,0.49719205498695374,1.67537522315979,0.0
rotatable_le_2,old_ecir_4step,C[C@]12CS(=O)(=O)C[C@H]1SC(=S)N2c1ccccc1,2.0,2.3006081581115723,0.005122661590576172,0.3333333432674408,0.8861627578735352,0.032786883413791656,0.04993186146020889,0.2666666805744171,0.0,0.0,0.0,0.0,4.822720974606327,0.8668105620890856,0.0,0.012775439769029617,0.01464532408863306,0.03519117087125778,0.0,0.0016900300979614258,0.0,1.0,4.0,0.05274515226483345,0.050933342427015305,0.0,0.0,0.0,0.0,0.21212121844291687,0.462064266204834,-0.016393445432186127,0.0011818818747997284,0.13333334028720856,0.0,0.0,0.0,0.0,0.0,0.0,0.44487265031784773,0.0,0.0,2.3006081581115723,2.5031535625457764,0.0
rotatable_le_2,old_ecir_4step,Cc1nc[nH]c(=O)c1Br,1.0,0.6657567322254181,0.010137677192687988,0.2142857238650322,0.8570314347743988,0.04545454680919647,0.029546764213591814,0.0833333358168602,0.0,0.0,0.0,0.0,3.145934280925833,0.5647181562380865,0.0,0.023684491403400898,0.026979709044098854,0.049315331503748894,0.0,0.0009334087371826172,0.0,1.0,4.0,0.05770339258015156,0.07681157439947128,0.0,0.0,0.0,0.0,-0.214285708963871,-1.994306057691574,0.0,-0.24372062413021922,-0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,-0.9404590510530397,1.0,1.0,0.6657567024230957,0.6623337864875793,0.026098618283867836
rotatable_le_2,old_ecir_4step,N#CCn1c2ccccc2c2nc3ccccc3nc21,1.0,0.047459086403250694,-0.0066727641969919205,0.1515151560306549,1.2899882644414902,0.02777777798473835,0.08916851878166199,0.05000000074505806,0.0,0.0,0.0,0.0,3.455264602932431,0.5740821305662394,0.0,0.011642936151474714,0.012799777090549469,0.025076079182326794,0.0,0.005415916442871094,0.0,1.0,4.0,0.037150852382183075,0.06336374953389168,0.0,0.0,0.0,0.0,-0.10606060922145844,-0.5845360308885574,0.0,-0.00030256062746047974,-0.1250000037252903,0.0,0.0,0.0,0.0,0.0,0.0,-0.3772702608257532,1.0,1.0,0.047459088265895844,0.043156299740076065,0.017676744610071182
rotatable_le_2,old_ecir_4step,N#Cc1c(-c2ccccc2)[nH]c(=O)[nH]c1=O,1.0,1.1807594299316406,0.004129171371459961,0.2291666679084301,0.7513109371066093,0.027027027681469917,0.1321113109588623,0.2083333395421505,0.0,0.0,0.0,0.0,3.721048737047328,0.6853825971484184,0.0,0.0155024747364223,0.016733413562178612,0.027301804162561893,0.0,0.002348661422729492,0.0,1.0,4.0,0.0575562659651041,0.06959198042750359,0.0,0.0,0.0,0.0,-0.1458333320915699,-0.3502187952399254,0.0,0.0003031045198440552,-0.1666666604578495,0.0,0.0,0.0,0.0,0.0,0.0,-0.39997891522943974,1.0,1.0,1.1807594299316406,1.1772971153259277,0.02438669092953205
rotatable_le_2,old_ecir_4step,N#Cc1cn(-c2ccccc2)nc1-c1ccc2c(c1)OCCO2,2.0,1.6688429117202759,0.006654798984527588,0.28205128759145737,1.0222189873456955,0.03125,0.07369531691074371,0.13636364042758942,0.0,0.0,0.0,0.0,3.026942936605947,0.7236435040831566,0.0,0.015162810683250427,0.01703289058059454,0.030418695881962776,0.0,0.0018315929337404668,0.0,1.0,4.0,0.03971543349325657,0.0755644179880619,0.0,0.0,0.0,0.0,-0.1923077031970024,-1.5119760185480118,-0.0078125,-0.005671843886375427,-0.20454546064138412,0.0,0.0,0.0,0.0,0.0,0.0,-0.7840776294469833,0.0,0.0,1.6688429117202759,1.6635162830352783,0.021967949345707893
rotatable_le_2,old_ecir_4step,c1c2c(cc3sc(N4CCOCC4)nc13)OCO2,1.0,1.10287344455719,0.003718852996826172,0.1515151560306549,0.3602834641933441,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,3.505557396986398,0.34158602356910706,0.0,0.008398149162530899,0.010320628061890602,0.026000188663601875,0.0,0.006125211715698242,0.0,1.0,4.0,0.04391738027334213,0.07395163923501968,0.0,0.0,0.0,0.0,-0.03030303120613098,0.06296831369400024,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,-0.11456095427274704,1.0,0.3333333432674408,1.10287344455719,1.5873969793319702,0.0
rotatable_le_2,old_ecir_4step,c1cc2cn[nH]c2cc1NC1CCCCCC1,2.0,0.9724645018577576,0.001747429370880127,0.07894736528396606,0.04723844677209854,0.02857142873108387,0.01976318284869194,0.05882352963089943,0.0,0.0,0.0,0.0,3.5558013269414226,0.18309273105114698,0.0,0.006378136109560728,0.007025467697530985,0.013539688661694527,0.0,0.007195949554443359,0.0,1.0,4.0,0.027134668081998825,0.033779021352529526,0.0,0.0,0.0,0.0,-0.05263158679008484,-0.10398458689451218,0.0,-0.004737304523587227,0.05882352963089943,0.0,0.0,0.0,0.0,0.0,0.13532294264960631,-0.02098853001371026,1.0,0.13333334028720856,0.9724645018577576,1.8579727411270142,0.0
rotatable_le_2,old_ecir_4step,c1ccc(-c2cn3c(n2)-c2ccccc2C3)cc1,1.0,0.038573890924453735,0.0005135536193847656,0.21212121844291687,0.6396692395210266,0.036363635212183,0.0566793829202652,0.05000000074505806,0.0,0.0,0.0,0.0,2.0375028524595056,0.4725720100104809,0.0,0.0052521140314638615,0.00580637389793992,0.015157192945480347,0.0,0.00014488399028778076,0.0,1.0,4.0,0.03385283052921295,0.0436253696680069,0.0,0.0,0.0,0.0,0.03030303120613098,-0.08060002326965332,0.0,-0.01130463182926178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326867431402206,1.0,1.0,0.038573890924453735,0.038573890924453735,0.0
rotatable_le_2,old_ecir_4step,c1ccc(-c2csc(-n3cccn3)n2)cc1,2.0,1.3551934957504272,0.00047385692596435547,0.18518517911434174,0.41671881079673767,0.02380952425301075,0.0851769894361496,0.0,0.0,0.0,0.0,0.0,3.026942936605947,0.3344686534255743,0.0,0.007523825392127037,0.009296068921685219,0.024662582203745842,0.0,0.0006510205566883087,0.0,1.0,4.0,0.039331309497356415,0.054788749665021896,0.0,0.0,0.0,0.0,0.03703702986240387,-0.09503743052482605,-0.04761905036866665,-0.02171589434146881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039770351722836494,0.0,0.0,1.3551934957504272,1.656933307647705,0.0
rotatable_le_2,old_ecir_4step,c1ccc(-c2nn3nnnc3c3ccccc23)cc1,1.0,1.0732340812683105,0.0003867149353027344,0.22580644488334656,0.3714754581451416,0.0,0.0,0.0476190485060215,0.0,0.0,0.0,0.0,3.801091444720864,0.36629435792565346,0.0,0.00358297280035913,0.004812691360712051,0.01434587687253952,0.0,0.005042970180511475,0.0,1.0,4.0,0.030931202694773674,0.0425957627594471,0.0,0.0,0.0,0.0,-0.032258063554763794,-0.345783531665802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1187039464712143,1.0,1.0,1.0732340812683105,1.0732340812683105,0.0
rotatable_le_2,old_ecir_4step,c1ccc(-n2ncc3c2ncn2cnnc32)cc1,1.0,1.9206242561340332,-0.00030922889709472656,0.03448275849223137,0.02345813624560833,0.021739130839705467,0.056722696870565414,0.0,0.0,0.0,0.0,0.0,4.0163830207523885,0.07626709761098027,0.0,0.004796076100319624,0.006517594680190086,0.016957759857177734,0.0,0.0005524158477783203,0.0,1.0,4.0,0.0316498726606369,0.052863217890262604,0.0,0.0,0.0,0.0,-0.10344827547669411,-0.22388716228306293,0.0,0.0039047449827194214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15844387980177999,0.0,0.0,1.9206242561340332,1.9206242561340332,0.0
rotatable_le_2,old_ecir_4step,c1ccc(Cc2c[nH]c3ccccc23)cc1,2.0,0.5162113308906555,0.0019316673278808594,0.032258063554763794,0.18120187520980835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.226739311414054,0.07755853235721588,0.0,0.006127937231212854,0.006449237000197172,0.01057814434170723,0.0,0.001968204975128174,0.0,1.0,4.0,0.03413505479693413,0.04670240357518196,0.0,0.0,0.0,0.0,-0.032258063554763794,-0.06937485933303833,-0.019607843831181526,-0.016634812578558922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07336832536384463,1.0,0.2857142984867096,0.5162113308906555,1.547743797302246,0.0
rotatable_le_2,old_ecir_4step,c1ccc(N2CCN(c3ncnc4c3oc3ccccc34)CC2)cc1,2.0,0.9189562797546387,0.001515030860900879,0.1489361673593521,0.42222514748573303,0.012345679104328156,0.0017211243975907564,0.03703703731298447,0.0,0.0,0.0,0.0,2.405835229949132,0.3043054517474957,0.0,0.0073565333150327206,0.008002758026123047,0.017044464126229286,0.0,0.0025238655507564545,0.0,1.0,4.0,0.036464039236307144,0.05807439982891083,0.0,0.0,0.0,0.0,-0.02127659320831299,-0.14664879441261292,0.0,-0.001069711521267891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05820621969178319,1.0,0.1304347813129425,0.9189562797546387,2.2970798015594482,0.0
rotatable_le_2,old_ecir_4step,c1ccc(N2CCN(c3ncnc4sc5c(c34)CCC5)CC2)cc1,2.0,0.8286860585212708,0.0030759572982788086,0.125,0.4159716069698334,0.04597701132297516,0.45378538966178894,0.03846153989434242,0.0,0.0,0.0,0.0,1.9211349513550804,0.42687780037522316,0.0,0.008446065708994865,0.009139937348663807,0.019245635718107224,0.0,0.0046620722860097885,0.0,1.0,4.0,0.045392390340566635,0.050570134073495865,0.0,0.0,0.0,0.0,0.0,0.10789945721626282,0.0,-0.00262489914894104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026318639516830444,1.0,0.10000000149011612,0.8286860585212708,2.518296718597412,0.0
rotatable_le_2,old_ecir_4step,c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1,1.0,0.14697125554084778,9.419023990631104e-05,0.05882352963089943,0.0834222212433815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.676560182074764,0.0796790849417448,0.0,0.003487665904685855,0.004346753470599651,0.011604978702962399,0.0,0.0012385845184326172,0.0,1.0,4.0,0.03194235637784004,0.05040356516838074,0.0,0.0,0.0,0.0,-0.029411766678094864,-0.08644377440214157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05102271027863026,1.0,0.5,0.14697125554084778,1.0273072719573975,0.0
rotatable_le_2,old_ecir_4step,c1ccc2[nH]c(N3CCOCC3)nc2c1,1.0,0.7131525874137878,0.0029688477516174316,0.10000000149011612,0.3020085394382477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7476994794340246,0.17550213634967804,0.0,0.0076818945817649364,0.008381340652704239,0.02245093509554863,0.0,0.0037859827280044556,0.0,1.0,4.0,0.0414058193564415,0.05055475980043411,0.0,0.0,0.0,0.0,0.03333333134651184,-0.06804907321929932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01632106304168701,1.0,0.20000000298023224,0.7131525874137878,1.710003137588501,0.0
rotatable_le_2,old_ecir_4step,c1ccc2c(Cn3nnc4ccccc43)cccc2c1,2.0,0.0931997001171112,-0.003431219607591629,0.2361111156642437,0.8849796429276466,0.0,0.0,0.14285714365541935,0.0,0.0,0.0,0.0,4.123742512876767,0.6002131700515747,0.0,0.008590786950662732,0.009188635740429163,0.015607859008014202,0.0,0.007816307246685028,0.0,1.0,4.0,0.03808937594294548,0.05359157919883728,0.0,0.0,0.0,0.0,-0.0833333320915699,-0.3101726695895195,-0.008474576286971569,-0.00385494576767087,-0.07142857275903225,0.0,0.0,0.0,0.0,0.0,-0.05578588782855265,-0.2417433849768713,1.0,1.0,0.0931997001171112,0.08936794847249985,0.02154645137488842
rotatable_le_2,old_ecir_4step,c1ccc2c(c1)Cn1c-2nc2ccccc21,0.0,0.018362710252404213,0.0010563693940639496,0.2068965584039688,0.7984667420387268,0.0,0.0,0.05263157933950424,0.0,0.0,0.0,0.0,0.0,0.45914482325315475,0.0,0.005199512001127005,0.005685413256287575,0.014005526900291443,0.0,0.0,0.0,1.0,4.0,0.03322971239686012,0.04423921927809715,0.0,0.0,0.0,0.0,0.03448276221752167,-0.16067278385162354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005685433745384216,1.0,1.0,0.018362710252404213,0.018362710252404213,0.0
rotatable_le_2,old_ecir_4step,c1ccc2c(c1)NC(CN1CCOCC1)CO2,2.0,0.8048633337020874,0.002921462059020996,0.13513512909412384,0.09029557555913925,0.0,0.0,0.05882352963089943,0.0,0.0,0.0,0.0,2.511583379962936,0.21653255261480808,0.0,0.009078229777514935,0.009772635996341705,0.023756258189678192,0.0,0.007773160934448242,0.0,1.0,4.0,0.04362556338310242,0.0476398728787899,0.0,0.0,0.0,0.0,0.10810810141265392,0.06384343095123768,0.0,0.0,0.05882352963089943,0.0,0.0,0.0,0.0,0.0,0.0,0.18289248878136277,1.0,0.06666667014360428,0.8048633337020874,1.8871822357177734,0.0
rotatable_le_2,old_ecir_4step,c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3,0.0,0.35857927799224854,0.0004245936870574951,0.13333334028720856,0.7209450006484985,0.01923076994717121,0.0026858835481107235,0.05263157933950424,0.0,0.0,0.0,0.0,0.0,0.3861034106230363,0.0,0.005308503285050392,0.005727000534534454,0.009351320564746857,0.0,0.0,0.0,1.0,4.0,0.03639771416783333,0.04117170721292496,0.0,0.0,0.0,0.0,-0.03333333134651184,-0.6022257804870605,-0.01923076994717121,-0.023388676811009645,-0.05263157933950424,0.0,0.0,0.0,0.0,0.0,0.0,-0.26159929495770484,1.0,1.0,0.35857927799224854,0.5252751708030701,0.0
rotatable_le_2,old_ecir_4step,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,2.0,0.9451403021812439,0.001685798168182373,0.06122449040412903,0.12480929493904114,0.010638297535479069,0.025212544947862625,0.04545454680919647,0.0,0.0,0.0,0.0,4.485724231846917,0.1548227947205305,0.0,0.005713502876460552,0.006511729676276445,0.0153121929615736,0.0,0.0019458532333374023,0.0,1.0,4.0,0.036209482699632645,0.04432288557291031,0.0,0.0,0.0,0.0,-0.06122449040412903,-0.11242398619651794,0.0,0.00041496753692626953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08922674506902695,1.0,0.06666667014360428,0.9451403021812439,2.0001494884490967,0.0
rotatable_le_2,old_ecir_4step,c1cnc(N2CCN(c3ncnc4c3oc3ccccc34)CC2)nc1,2.0,1.9670263528823853,0.0018264055252075195,0.06666667014360428,0.16499927639961243,0.012987012974917889,0.0028260485269129276,0.0,0.0,0.0,0.0,0.0,2.457162306979174,0.1216100143501535,0.0,0.006318024825304747,0.007110781967639923,0.01803158037364483,0.0,0.0016512498259544373,0.0,1.0,4.0,0.037108976393938065,0.05669239163398743,0.0,0.0,0.0,0.0,-0.02222222089767456,-0.1284896731376648,0.0,-0.0009913910180330276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054592486936599016,0.0,0.0,1.9670263528823853,2.543856620788574,0.0
rotatable_le_2,old_ecir_4step,c1csc(-c2nn3cnnc3c3ccccc23)c1,1.0,0.9565039277076721,0.0003210902214050293,0.03448275849223137,0.08833446353673935,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,5.187385805840755,0.10656637512147427,0.0,0.005360842682421207,0.006560399662703276,0.01570728048682213,0.0,0.0030059220734983683,0.0,1.0,4.0,0.0346512645483017,0.04659264162182808,0.0,0.0,0.0,0.0,-0.13793103769421577,-0.27186468988657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20589721016585827,1.0,1.0,0.9565039277076721,0.9724826216697693,0.0
rotatable_le_2,old_ecir_4step,c1csc(-c2nnc[nH]2)n1,1.0,0.020614080131053925,0.0023009050637483597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2970140479445904,0.0,0.0,0.007718633394688368,0.008836713619530201,0.015993421897292137,0.0,0.0004378333978820592,0.0,1.0,4.0,0.043784528970718384,0.05266646295785904,0.0,0.0,0.0,0.0,-0.06666667014360428,-0.3093348443508148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14400038123130798,1.0,0.5,0.020614080131053925,0.7483093738555908,0.0
rotatable_le_2,stage_b_rescued,Brc1ccc(-c2nc3ccccc3s2)s1,1.0,0.012966313399374485,0.0002018474042415619,0.08695652335882187,0.3556806743144989,0.0555555559694767,0.031280796974897385,0.0,0.0,0.0,0.0,0.0,1.981933001304695,0.23925244715064764,0.0,0.002797632245346904,0.0036182855255901814,0.009298345074057579,0.0,0.0010907649993896484,0.0,1.0,2.0,0.03772713243961334,0.05711859092116356,0.0,0.0,0.0,0.0,-0.043478257954120636,0.006312131881713867,0.0,-0.14959252253174782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07929835561662912,1.0,0.5,0.012966313399374485,0.7938607335090637,0.0
rotatable_le_2,stage_b_rescued,Brc1ccc(C2=CSC3=NCCN23)cc1,1.0,1.2892018556594849,0.0,0.03846153989434242,0.017373649403452873,0.04545454680919647,0.08953898400068283,0.06666667014360428,0.0,0.0,0.0,0.0,2.822460552279954,0.1773109151981771,0.0,5.019099376113445e-07,5.373395310925844e-07,8.413549608121684e-07,1.0,0.0,0.0,0.0,0.0,0.0477784238755703,0.062272775918245316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2892018556594849,1.2892018556594849,0.0
