molecule_id,sample_id,source_type,rotatable_bond_count,has_ring,gate_mean,gate_p50,gate_p90,gate_p95,aligned_rms_displacement,mean_atom_displacement,max_atom_displacement,upstream_bond_violation,refined_bond_violation,delta_bond_violation,upstream_angle_violation,refined_angle_violation,delta_angle_violation,upstream_torsion_circular_error,refined_torsion_circular_error,delta_torsion_circular_error,upstream_ring_invalidity,refined_ring_invalidity,delta_ring_invalidity,upstream_clash_score,refined_clash_score,delta_clash_score,upstream_chirality_error,refined_chirality_error,delta_chirality_error,upstream_aligned_RMSD,refined_aligned_RMSD,delta_aligned_RMSD,delta_internal_error_sum,repair_outcome,subsets
COC(=O)c1nnc(-c2ccccc2)c(-c2ccccc2)n1,val::COC(=O)c1nnc(-c2ccccc2)c(-c2ccccc2)n1__gen0001,cartesian_teacher_100k,5,True,0.07725960947573185,0.07603007555007935,0.0803801603615284,0.08120832033455372,0.06601320952177048,0.056962065398693085,0.13736554980278015,0.1055066734552383,0.0647651702165603,-0.040741503238678006,0.0588516518473625,0.0403289683163166,-0.0185226835310459,0.0790144801139831,0.0725273638963699,-0.0064871162176131925,0.0924603715538978,0.0519161745905876,-0.0405441969633102,0.0,0.0,0.0,0.0,0.0,0.0,0.5263801217079163,0.5376490354537964,0.011268913745880127,-0.1062954999506473,improved,all;rotatable_3_5;ring
CCN(CC)c1ccc(-c2sc(Nc3ccccc3)n[n+]2-c2ccc(F)cc2)cc1,val::CCN(CC)c1ccc(-c2sc(Nc3ccccc3)n[n+]2-c2ccc(F)cc2)cc1__gen0000,cartesian_teacher_100k,9,True,0.1092655099928379,0.1088593415915966,0.11234244629740715,0.11280636452138423,0.14325964450836182,0.12739232182502747,0.23413260281085968,0.137687399983406,0.0607431940734386,-0.07694420590996741,0.0926628112792968,0.0483159981667995,-0.04434681311249731,0.0598672218620777,0.037324920296669,-0.0225423015654087,0.1416845917701721,0.064093105494976,-0.07759148627519609,0.0,0.0,0.0,0.0,0.0,0.0,1.0123505592346191,1.0446178913116455,0.03226733207702637,-0.22142480686306953,improved,all;rotatable_ge_6;ring
CCN(CC)c1ccc(-c2sc(Nc3ccccc3)n[n+]2-c2ccc(F)cc2)cc1,val::CCN(CC)c1ccc(-c2sc(Nc3ccccc3)n[n+]2-c2ccc(F)cc2)cc1__gen0001,cartesian_teacher_100k,9,True,0.11515114270150661,0.11549417302012444,0.11777082830667496,0.11801081895828247,0.1517951935529709,0.13558965921401978,0.24305038154125214,0.1412204802036285,0.06113713234663,-0.08008334785699851,0.1054452508687973,0.0515997149050235,-0.053845535963773804,0.051504760980606,0.0222330838441848,-0.029271677136421204,0.1468648761510849,0.0661058276891708,-0.0807590484619141,0.0,0.0,0.0,0.0,0.0,0.0,1.5410258769989014,1.606583833694458,0.06555795669555664,-0.2439596094191076,improved,all;rotatable_ge_6;ring
C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,cartesian_teacher_100k,26,True,0.13884015008807182,0.14035731554031372,0.1417597845196724,0.14205190613865853,0.23940815031528473,0.22342132031917572,0.3569001257419586,0.1725772768259048,0.0686526075005531,-0.10392466932535169,0.1823703199625015,0.0883411020040512,-0.0940292179584503,0.1857819855213165,0.1109475716948509,-0.0748344138264656,0.151163637638092,0.0615549124777317,-0.08960872516036031,1.193170919577824e-05,0.0,-1.193170919577824e-05,0.0,0.0,0.0,4.520919799804688,4.578554153442383,0.057634353637694424,-0.36240895797982364,improved,all;rotatable_ge_6;ring
C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0001,cartesian_teacher_100k,26,True,0.13615813478827477,0.13727571815252304,0.13926421850919724,0.13929610326886177,0.23915217816829681,0.222057044506073,0.33444347977638245,0.2030501961708068,0.0749278217554092,-0.1281223744153976,0.1668131649494171,0.0899432748556137,-0.07686989009380339,1.815600872039795,1.817232966423035,0.0016320943832399681,0.1922506690025329,0.0969586297869682,-0.0952920392155647,2.098125878546853e-05,5.949085971224122e-05,3.850960092677269e-05,0.25,0.25,0.0,4.289203643798828,4.36741304397583,0.07820940017700195,-0.2986136997405989,improved,all;rotatable_ge_6;ring
CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0000,cartesian_teacher_100k,7,True,0.10620653070509434,0.10664426535367966,0.10873349457979202,0.1088825672864914,0.16003724932670593,0.14086975157260895,0.24397395551204681,0.1812532842159271,0.0733716934919357,-0.1078815907239914,0.1063877567648887,0.0418333113193511,-0.0645544454455376,0.037638671696186,0.0240855012089014,-0.013553170487284605,0.182231456041336,0.0715579763054847,-0.1106734797358513,0.0,0.0,0.0,0.0,0.0,0.0,1.0715281963348389,1.1253632307052612,0.05383503437042236,-0.2966626863926649,improved,all;rotatable_ge_6;ring
CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1,val::CC(C)(C)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1__gen0001,cartesian_teacher_100k,7,True,0.10647403821349144,0.10680454596877098,0.10901266038417816,0.10919293612241746,0.1534012407064438,0.13238610327243805,0.24146831035614014,0.1786137819290161,0.0745664834976196,-0.10404729843139651,0.0723809525370597,0.0425735227763652,-0.029807429760694504,0.028575686737895,0.025928059592843,-0.0026476271450520013,0.1630883514881134,0.0713659301400184,-0.09172242134809501,0.0,0.0,0.0,0.0,0.0,0.0,1.4763673543930054,1.5370405912399292,0.06067323684692383,-0.22822477668523805,improved,all;rotatable_ge_6;ring
C=CCc1ccc(OCC(O)C[NH+]2CCC(Cc3ccccc3)CC2)c(OC)c1,val::C=CCc1ccc(OCC(O)C[NH+]2CCC(Cc3ccccc3)CC2)c(OC)c1__gen0000,cartesian_teacher_100k,12,True,0.12263684161007404,0.12344930320978165,0.12514300346374513,0.1253158137202263,0.22930815815925598,0.2139752358198166,0.32069024443626404,0.1697245687246322,0.0442383401095867,-0.1254862286150455,0.1217550858855247,0.04907688498497,-0.07267820090055468,0.1591980010271072,0.0422789715230464,-0.1169190295040608,0.1601926535367965,0.0439441949129104,-0.11624845862388608,0.0,0.0,0.0,0.0,0.0,0.0,2.9242918491363525,3.003278970718384,0.07898712158203125,-0.43133191764354706,improved,all;rotatable_ge_6;ring
C=CCc1ccc(OCC(O)C[NH+]2CCC(Cc3ccccc3)CC2)c(OC)c1,val::C=CCc1ccc(OCC(O)C[NH+]2CCC(Cc3ccccc3)CC2)c(OC)c1__gen0001,cartesian_teacher_100k,12,True,0.1196832899004221,0.1207895316183567,0.12178437411785126,0.12195444852113724,0.22426560521125793,0.20763234794139862,0.31695014238357544,0.1572296321392059,0.0350211448967456,-0.1222084872424603,0.1083725690841674,0.0446456596255302,-0.0637269094586372,0.0913972184062004,0.051817987114191,-0.039579231292009395,0.113763228058815,0.0241483785212039,-0.0896148495376111,0.0,0.0,0.0,0.0,0.0,0.0,1.228562593460083,1.2953873872756958,0.06682479381561279,-0.315129477530718,improved,all;rotatable_ge_6;ring
O=C(COC(=O)C12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]c(=O)[nH]c2c1,val::O=C(COC(=O)C12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]c(=O)[nH]c2c1__gen0000,cartesian_teacher_100k,6,True,0.111534982919693,0.11229264736175537,0.11417945176362991,0.11433999091386796,0.1803273856639862,0.1670811027288437,0.2679766118526459,0.1761817634105682,0.0904808863997459,-0.08570087701082231,0.1416684687137603,0.0662696883082389,-0.07539878040552139,0.1422992348670959,0.0711973085999488,-0.07110192626714709,0.2024696767330169,0.1024497970938682,-0.10001987963914871,0.0,0.0,0.0,0.0,0.0,0.0,1.1755245923995972,1.2379839420318604,0.062459349632263184,-0.33222146332263947,improved,all;rotatable_ge_6;ring
O=C(COC(=O)C12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]c(=O)[nH]c2c1,val::O=C(COC(=O)C12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]c(=O)[nH]c2c1__gen0001,cartesian_teacher_100k,6,True,0.10517856292426586,0.10627354308962822,0.10783159732818604,0.10797252506017685,0.18096937239170074,0.16737152636051178,0.23991850018501282,0.1433597803115844,0.0556480810046196,-0.08771169930696479,0.1233442202210426,0.0436008833348751,-0.0797433368861675,0.0992802903056144,0.0310837496072053,-0.06819654069840911,0.1467902511358261,0.0526561886072158,-0.09413406252861031,0.0,0.0,0.0,0.0,0.0,0.0,0.7025414109230042,0.7024994492530823,-4.1961669921875e-05,-0.3297856394201517,improved,all;rotatable_ge_6;ring
Cc1nc2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2n1-c1ccc(Br)cc1,val::Cc1nc2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2n1-c1ccc(Br)cc1__gen0000,cartesian_teacher_100k,6,True,0.10229681432247162,0.10219375044107437,0.10316087231040001,0.10327415876090526,0.11158452928066254,0.09364239126443863,0.21465787291526794,0.1048790216445922,0.0533963292837142,-0.051482692360878005,0.06108283624053,0.0370167084038257,-0.024066127836704303,0.104097805917263,0.079466737806797,-0.024631068110466003,0.072304368019104,0.0381723418831825,-0.034132026135921506,0.0,0.0,0.0,0.0,0.0,0.0,3.164539098739624,3.186910629272461,0.022371530532836914,-0.1343119144439698,improved,all;rotatable_ge_6;ring
Cc1nc2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2n1-c1ccc(Br)cc1,val::Cc1nc2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2n1-c1ccc(Br)cc1__gen0001,cartesian_teacher_100k,6,True,0.0980426911264658,0.09817330539226532,0.09875605255365372,0.09880410879850388,0.10212825238704681,0.0836327075958252,0.19835589826107025,0.0873872339725494,0.0426448136568069,-0.0447424203157425,0.0526951216161251,0.0382104590535163,-0.014484662562608802,0.0981270968914032,0.0515395738184452,-0.046587523072958,0.0448403023183345,0.0206203591078519,-0.024219943210482604,0.0,0.0,0.0,0.0,0.0,0.0,1.3999793529510498,1.422011137008667,0.022031784057617188,-0.1300345491617919,improved,all;rotatable_ge_6;ring
O=C(NCCc1ccc(Cl)cc1)c1ccc2nccnc2c1,val::O=C(NCCc1ccc(Cl)cc1)c1ccc2nccnc2c1__gen0000,cartesian_teacher_100k,5,True,0.09438924491405487,0.09419568255543709,0.09544363021850585,0.09556822553277015,0.10107887536287308,0.08891364187002182,0.18252165615558624,0.1054432541131973,0.0628601908683776,-0.0425830632448197,0.0705207735300064,0.0357015579938888,-0.034819215536117595,0.1118206977844238,0.0519449934363365,-0.0598757043480873,0.0925414785742759,0.0552879348397254,-0.037253543734550504,0.0,0.0,0.0,0.0,0.0,0.0,0.8697342276573181,0.8784571886062622,0.008722960948944092,-0.1745315268635751,improved,all;rotatable_3_5;ring
O=C(NCCc1ccc(Cl)cc1)c1ccc2nccnc2c1,val::O=C(NCCc1ccc(Cl)cc1)c1ccc2nccnc2c1__gen0001,cartesian_teacher_100k,5,True,0.08766207098960876,0.08737359941005707,0.08854472264647484,0.08875302411615849,0.08770336210727692,0.07586527615785599,0.16624251008033752,0.0825844779610633,0.0472925119102001,-0.035291966050863204,0.0617649592459201,0.0365848988294601,-0.025180060416459996,0.0771462321281433,0.0305509455502033,-0.04659528657794,0.0377278551459312,0.0221039336174726,-0.015623921528458602,0.0,0.0,0.0,0.0,0.0,0.0,0.9951034188270568,1.024596095085144,0.02949267625808727,-0.1226912345737218,improved,all;rotatable_3_5;ring
O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)N1CCN(c2ccccc2)CC1,val::O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)N1CCN(c2ccccc2)CC1__gen0000,cartesian_teacher_100k,7,True,0.11520892009139061,0.1154051311314106,0.11795134469866753,0.11835127882659435,0.16520243883132935,0.14659848809242249,0.29120680689811707,0.1475716084241867,0.0690941661596298,-0.07847744226455691,0.1111707091331482,0.0550526306033134,-0.056118078529834796,0.0644266083836555,0.0415582582354545,-0.02286835014820101,0.1814325153827667,0.0802455097436904,-0.1011870056390763,0.0,0.0,0.0,0.0,0.0,0.0,1.713284254074097,1.7705931663513184,0.05730891227722146,-0.258650876581669,improved,all;rotatable_ge_6;ring
O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)N1CCN(c2ccccc2)CC1,val::O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)N1CCN(c2ccccc2)CC1__gen0001,cartesian_teacher_100k,7,True,0.11351548507809639,0.11331159994006157,0.11582408696413041,0.11630971655249596,0.15964831411838531,0.141906276345253,0.28709131479263306,0.1351305395364761,0.0662869364023208,-0.0688436031341553,0.1025133058428764,0.0527016669511795,-0.04981163889169691,0.0957819819450378,0.0517352819442749,-0.0440467000007629,0.1427609473466873,0.0688958913087844,-0.07386505603790289,0.0,0.0,0.0,0.0,0.0,0.0,2.150896549224853,2.195395469665528,0.044498920440674716,-0.23656699806451797,improved,all;rotatable_ge_6;ring
CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0000,cartesian_teacher_100k,11,True,0.11398347653448582,0.1161540038883686,0.11809015944600106,0.11832518465816974,0.18932940065860748,0.17274031043052673,0.2822449207305908,0.1691084653139114,0.0683790668845176,-0.10072939842939381,0.116861343383789,0.0440241992473602,-0.07283714413642879,0.1306200921535492,0.0667101070284843,-0.06390998512506489,0.1487160623073578,0.0679263472557067,-0.08078971505165108,0.0,0.0,0.0,0.0,0.0,0.0,2.2920217514038086,2.369007110595703,0.07698535919189453,-0.31826624274253856,improved,all;rotatable_ge_6;ring
CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1,val::CCCCC(c1nnnn1CS(=O)(=O)c1ccc(C)cc1)[NH+]1CCN(c2ccccc2)CC1__gen0001,cartesian_teacher_100k,11,True,0.114069152623415,0.11629718169569969,0.11765620112419128,0.11766532063484192,0.18945087492465973,0.17239320278167725,0.31420060992240906,0.181306391954422,0.0779047980904579,-0.1034015938639641,0.1345004141330719,0.0573625825345516,-0.0771378315985203,0.1668000221252441,0.0677580088376998,-0.0990420132875443,0.1695781946182251,0.0816649496555328,-0.0879132449626923,0.0,0.0,0.0,0.0,0.0,0.0,1.8371422290802,1.8899000883102417,0.052757859230041726,-0.36749468371272104,improved,all;rotatable_ge_6;ring
CC(=O)c1ccc(OCC(=O)N2CCCC(Nc3ccc(C)c(C)c3)C2)cc1,val::CC(=O)c1ccc(OCC(=O)N2CCCC(Nc3ccc(C)c(C)c3)C2)cc1__gen0000,cartesian_teacher_100k,10,True,0.11296822130680084,0.11441429704427719,0.11566150411963463,0.11582211144268513,0.19483323395252228,0.17545177042484283,0.2774215042591095,0.173442929983139,0.0606580302119255,-0.1127848997712135,0.1291882842779159,0.0533931031823158,-0.0757951810956001,0.1043900698423385,0.0475743934512138,-0.056815676391124705,0.1509560644626617,0.0488856025040149,-0.10207046195864679,0.0,0.0,0.0,0.0,0.0,0.0,1.2671912908554075,1.300893783569336,0.033702492713928445,-0.3474662192165851,improved,all;rotatable_ge_6;ring
CC(=O)c1ccc(OCC(=O)N2CCCC(Nc3ccc(C)c(C)c3)C2)cc1,val::CC(=O)c1ccc(OCC(=O)N2CCCC(Nc3ccc(C)c(C)c3)C2)cc1__gen0001,cartesian_teacher_100k,10,True,0.1099195871502161,0.11146825179457664,0.11290245428681374,0.11290968172252178,0.19021931290626526,0.17210133373737335,0.2723909318447113,0.1836256831884384,0.0716250389814376,-0.11200064420700079,0.1247018948197364,0.0482359081506729,-0.0764659866690635,0.1467604041099548,0.0642064884305,-0.0825539156794548,0.1561357378959655,0.0560989305377006,-0.1000368073582649,0.0,0.0,0.0,0.0,0.0,0.0,1.5148121118545532,1.5771600008010864,0.0623478889465332,-0.371057353913784,improved,all;rotatable_ge_6;ring
CCOc1ncnc2c1sc1nc(C)cc(C)c12,val::CCOc1ncnc2c1sc1nc(C)cc(C)c12__gen0000,cartesian_teacher_100k,5,True,0.09269879199564457,0.09438170120120049,0.09472319111227989,0.09479196183383465,0.1254086047410965,0.09991724789142609,0.20725378394126892,0.1410358101129531,0.0728121101856231,-0.06822369992733,0.0417343005537986,0.0360170342028141,-0.005717266350984497,0.1194407939910888,0.0822638720273971,-0.0371769219636917,0.0242511983960866,0.0199770685285329,-0.0042741298675537005,0.0,0.0,0.0,0.0,0.0,0.0,0.4933762550354004,0.5029587149620056,0.009582459926605225,-0.1153920181095599,improved,all;rotatable_3_5;ring
CCOc1ncnc2c1sc1nc(C)cc(C)c12,val::CCOc1ncnc2c1sc1nc(C)cc(C)c12__gen0001,cartesian_teacher_100k,5,True,0.09251303784549236,0.09435231611132622,0.09465420842170716,0.09467076435685158,0.1277403086423874,0.1032710149884224,0.20473243296146393,0.1406242251396179,0.0753380879759788,-0.0652861371636391,0.0608830042183399,0.0334380343556404,-0.0274449698626995,0.0460350438952446,0.0370204895734787,-0.0090145543217659,0.0229872949421405,0.019927954301238,-0.0030593406409024984,0.0,0.0,0.0,0.0,0.0,0.0,0.6716102361679077,0.715160608291626,0.04355037212371826,-0.104805001989007,improved,all;rotatable_3_5;ring
Nc1cc[n+](CC(=O)Nc2ccccc2)cc1,val::Nc1cc[n+](CC(=O)Nc2ccccc2)cc1__gen0000,cartesian_teacher_100k,5,True,0.09032989479601383,0.0888395607471466,0.0954277716577053,0.09636689238250255,0.1146925687789917,0.10472125560045242,0.18551020324230194,0.1437467485666275,0.0716453716158866,-0.0721013769507409,0.1058599352836608,0.05161027982831,-0.054249655455350806,0.0695848613977432,0.0593980178236961,-0.010186843574047096,0.1801296472549438,0.0782235786318779,-0.10190606862306589,0.0,0.0,0.0,0.0,0.0,0.0,1.5012775659561155,1.5381155014038086,0.03683793544769309,-0.23844394460320467,improved,all;rotatable_3_5;ring
Nc1cc[n+](CC(=O)Nc2ccccc2)cc1,val::Nc1cc[n+](CC(=O)Nc2ccccc2)cc1__gen0001,cartesian_teacher_100k,5,True,0.09818924032151699,0.09734814614057541,0.10250223651528359,0.10320060439407826,0.12269923835992813,0.11336147040128708,0.2264585644006729,0.1400569528341293,0.0752349644899368,-0.0648219883441925,0.1187998056411743,0.0553216598927974,-0.0634781457483769,0.0926613360643386,0.0711237341165542,-0.021537601947784396,0.1780976057052612,0.0944019481539726,-0.0836956575512886,0.0,0.0,0.0,0.0,0.0,0.0,1.507865309715271,1.5404003858566284,0.03253507614135742,-0.2335333935916424,improved,all;rotatable_3_5;ring
C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0000,cartesian_teacher_100k,5,True,0.09350460581481457,0.09469357877969742,0.09640106409788132,0.09645161703228951,0.14158201217651367,0.12531670928001404,0.2159203588962555,0.137617826461792,0.0682601183652877,-0.0693577080965043,0.1160730868577957,0.049895029515028,-0.0661780573427677,0.1338076293468475,0.0442514568567276,-0.0895561724901199,0.0259220991283655,0.0175672173500061,-0.0083548817783594,0.0,0.0,0.0,0.0,0.0,0.0,0.9741681218147278,1.0186387300491333,0.04447060823440552,-0.23344681970775127,improved,all;rotatable_3_5;ring
C=CCCC(=O)Nc1ccc(Br)cn1,val::C=CCCC(=O)Nc1ccc(Br)cn1__gen0001,cartesian_teacher_100k,5,True,0.09903962910175323,0.10068083927035332,0.10255480259656906,0.10259102135896683,0.1505054086446762,0.13535386323928833,0.22341828048229218,0.1581913977861404,0.0750549957156181,-0.08313640207052228,0.1382240802049636,0.0567805655300617,-0.0814435146749019,0.1119604483246803,0.0426554791629314,-0.0693049691617489,0.0648889765143394,0.0408113189041614,-0.024077657610178008,0.0,0.0,0.0,0.0,0.0,0.0,0.9208865165710448,0.9751650094985962,0.05427849292755138,-0.2579625435173511,improved,all;rotatable_3_5;ring
COc1ccc(-n2c(-c3ccccc3)cc3c2CCCC3=O)cc1,val::COc1ccc(-n2c(-c3ccccc3)cc3c2CCCC3=O)cc1__gen0000,cartesian_teacher_100k,4,True,0.1050299871712923,0.10502266138792038,0.10641611218452454,0.10655862018465996,0.1217414140701294,0.10678552836179733,0.21032613515853882,0.1279838234186172,0.0657835230231285,-0.0622003003954887,0.0759851559996604,0.0428235940635204,-0.03316156193614,0.0370978713035583,0.0347591340541839,-0.0023387372493744035,0.1113007739186286,0.0531445406377315,-0.0581562332808971,0.0,0.0,0.0,0.0,0.0,0.0,1.356364369392395,1.3884121179580688,0.03204774856567383,-0.1558568328619002,improved,all;rotatable_3_5;ring
COc1ccc(-n2c(-c3ccccc3)cc3c2CCCC3=O)cc1,val::COc1ccc(-n2c(-c3ccccc3)cc3c2CCCC3=O)cc1__gen0001,cartesian_teacher_100k,4,True,0.10565943270921707,0.10559410229325294,0.10787979736924172,0.1081271629780531,0.1287461221218109,0.11520865559577942,0.2122398465871811,0.1419486254453659,0.068966768682003,-0.07298185676336291,0.0850172638893127,0.0522869378328323,-0.0327303260564804,0.0659390687942504,0.067916564643383,0.0019774958491325934,0.149270623922348,0.0660823434591293,-0.08318828046321869,0.0,0.0,0.0,0.0,0.0,0.0,0.7801628708839417,0.8227078318595886,0.04254496097564697,-0.18692296743392942,improved,all;rotatable_3_5;ring
CC(=O)_C=C_c1ccccc1O,val::CC(=O)_C=C_c1ccccc1O__gen0000,cartesian_teacher_100k,4,True,0.08490918576717377,0.08461583405733109,0.08624477609992028,0.08651213310658931,0.11790864914655685,0.1054416224360466,0.19422410428524017,0.1363351941108703,0.0690284520387649,-0.06730674207210541,0.0659281462430954,0.0406529493629932,-0.0252751968801022,0.1211373582482338,0.1257774531841278,0.0046400949358940125,0.0423287153244018,0.0155335469171404,-0.0267951684072614,0.0,0.0,0.0,0.0,0.0,0.0,0.5801405906677246,0.6141483783721924,0.03400778770446777,-0.114737012423575,improved,all;rotatable_3_5;ring
CC(=O)_C=C_c1ccccc1O,val::CC(=O)_C=C_c1ccccc1O__gen0001,cartesian_teacher_100k,4,True,0.09447548352181911,0.09522838518023491,0.0977701984345913,0.0979848500341177,0.13522139191627502,0.1253548115491867,0.21694032847881317,0.1783163398504257,0.0906201675534248,-0.0876961722970009,0.1246148571372032,0.0562954768538475,-0.06831938028335571,0.0174573175609111,0.0075322557240724,-0.009925061836838698,0.2006475180387497,0.0971423611044883,-0.10350515693426139,0.0,0.0,0.0,0.0,0.0,0.0,0.2689279913902282,0.14363794028759,-0.12529005110263822,-0.2694457713514567,improved,all;rotatable_3_5;ring
O=S(=O)(c1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,val::O=S(=O)(c1ccccc1)N1CCN(c2nc3ccccc3s2)CC1__gen0000,cartesian_teacher_100k,3,True,0.08961506932973862,0.08947345986962318,0.09074991941452026,0.09090530872344971,0.10271499305963516,0.09100079536437988,0.18001355230808258,0.0940637290477752,0.0492414012551307,-0.0448223277926445,0.0876255333423614,0.0457800067961216,-0.0418455265462398,0.0745742321014404,0.0611415803432464,-0.013432651758194004,0.0913550183176994,0.0418724790215492,-0.04948253929615021,0.0,0.0,0.0,0.0,0.0,0.0,1.3639017343521118,1.394681096076965,0.030779361724853294,-0.1495830453932285,improved,all;rotatable_3_5;ring
O=S(=O)(c1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,val::O=S(=O)(c1ccccc1)N1CCN(c2nc3ccccc3s2)CC1__gen0001,cartesian_teacher_100k,3,True,0.09110267832875252,0.09097559750080109,0.09326466023921967,0.09339617118239403,0.10139525681734085,0.0876258984208107,0.23412199318408966,0.0753509700298309,0.0395622216165065,-0.035788748413324405,0.0746492445468902,0.0446086786687374,-0.030040565878152806,0.0342621766030788,0.0485640168190002,0.014301840215921402,0.0782782956957817,0.0373334139585495,-0.040944881737232194,0.0,0.0,0.0,0.0,0.0,0.0,1.652500867843628,1.68575918674469,0.03325831890106201,-0.092472355812788,improved,all;rotatable_3_5;ring
